Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107
1646002712,3368,24.2999999523,3.2999999523,3.5,3.5,3.5,3.2999999523,3.7000000477,3.5
1646002713,3369,23.5000002385,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646002714,3370,23.5000002385,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646002715,3371,23.4000000954,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1646002716,3372,24.2000000477,3.5,3.7000000477,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1646002717,3373,24.6000001431,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.5
1646002718,3374,24.6000001431,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.5
1646002719,3375,24.6000001431,3.5,3.7000000477,3.5,3.5,3.5,3.4000000954,3.5
1646002720,3376,24.6000001431,3.5,3.7000000477,3.5,3.5,3.5,3.4000000954,3.5
1646002721,3377,24.6000001431,3.5,3.7000000477,3.5,3.5,3.5,3.4000000954,3.5
1646002722,3378,24.2000000477,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.5,3.5
1646002723,3379,24.2000000477,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.5,3.5
1646002724,3380,23.9000000954,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.5,3.2000000477
1646002725,3381,24.1000001431,3.2999999523,3.7000000477,3.5,3.4000000954,3.5,3.5,3.2000000477
1646002726,3382,24.1000001431,3.2999999523,3.7000000477,3.5,3.4000000954,3.5,3.5,3.2000000477
1646002727,3383,24.4000000954,3.5,3.7999999523,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002728,3384,24.4000000954,3.5,3.7999999523,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002729,3385,24.4000000954,3.5,3.7999999523,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002730,3386,24.2000000477,3.2000000477,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646002731,3387,24.2000000477,3.2000000477,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646002732,3388,24.2000000477,3.2000000477,3.5999999046,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646002733,3389,24.1000001431,3.2000000477,3.5,3.5,3.5999999046,3.4000000954,3.4000000954,3.5
1646002734,3390,23.7999999523,3.2000000477,3.5,3.5,3.2999999523,3.2999999523,3.5,3.5
1646002735,3391,23.5999999046,3.2000000477,3.5,3.5,3.2999999523,3.2999999523,3.5,3.2999999523
1646002736,3392,24.4000000954,3.4000000954,3.5999999046,3.4000000954,3.9000000954,3.2999999523,3.5,3.2999999523
1646002737,3393,24.6000001431,3.4000000954,3.5999999046,3.4000000954,3.9000000954,3.5,3.5,3.2999999523
1646002738,3394,24.6000001431,3.4000000954,3.5999999046,3.4000000954,3.9000000954,3.5,3.5,3.2999999523
1646002739,3395,24.2999997138,3.5,3.5999999046,3.2999999523,3.5999999046,3.5,3.5,3.2999999523
1646002740,3396,24.2999999523,3.5,3.5999999046,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954
1646002741,3397,24.1000001431,3.2999999523,3.5,3.5,3.4000000954,3.2999999523,3.7000000477,3.4000000954
1646002742,3398,24.1000001431,3.2999999523,3.5,3.5,3.4000000954,3.2999999523,3.7000000477,3.4000000954
1646002743,3399,24.1000001431,3.2999999523,3.5,3.5,3.4000000954,3.2999999523,3.7000000477,3.4000000954
1646002744,3400,23.6000001431,3.4000000954,3.4000000954,3.5,3.0999999046,3.2999999523,3.5,3.4000000954
1646002745,3401,23.6000001431,3.4000000954,3.4000000954,3.5,3.0999999046,3.2999999523,3.5,3.4000000954
1646002746,3402,23.6000001431,3.4000000954,3.4000000954,3.5,3.0999999046,3.2999999523,3.5,3.4000000954
1646002747,3403,24.2999999523,3.5,3.5999999046,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523
1646002748,3404,24.2999999523,3.5,3.5999999046,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523
1646002749,3405,24.2999999523,3.5,3.5999999046,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523
1646002750,3406,24.2999999523,3.2999999523,3.5,3.5,3.5,3.5,3.5,3.5
1646002751,3407,24.2999999523,3.2999999523,3.5,3.5,3.5,3.5,3.5,3.5
1646002752,3408,24.2999999523,3.2999999523,3.5,3.5,3.5,3.5,3.5,3.5
1646002753,3409,24.2000000477,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.5
1646002754,3410,24.2000000477,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.5
1646002755,3411,23.9000000954,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.2000000477
1646002756,3412,23.6000001431,3.4000000954,3.5,3.2999999523,3.2999999523,3.4000000954,3.5,3.2000000477
1646002757,3413,24.1000001431,3.4000000954,3.5,3.2999999523,3.4000000954,3.7999999523,3.5,3.2000000477
1646002758,3414,24.1000001431,3.4000000954,3.5,3.2999999523,3.4000000954,3.7999999523,3.5,3.2000000477
1646002759,3415,24.4000000954,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.5,3.2000000477
1646002760,3416,24.3000001908,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.2000000477
1646002761,3417,24.6000001431,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.5
1646002762,3418,24.3000001908,3.5,3.5,3.4000000954,3.5,3.5,3.4000000954,3.5
1646002763,3419,24.2000002862,3.5,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954
1646002764,3420,24,3.2999999523,3.5999999046,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1646002765,3421,24,3.2999999523,3.5999999046,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1646002766,3422,24,3.2999999523,3.5999999046,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1646002767,3423,24.0000002385,3.4000000954,3.5,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002768,3424,24.0000002385,3.4000000954,3.5,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002769,3425,24.1000001431,3.5,3.5,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002770,3426,24.1000001431,3.5,3.5,3.4000000954,3.5,3.5,3.5,3.2000000477
1646002771,3427,23.8999998569,3.5,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.2000000477
1646002772,3428,24.1999998092,3.5,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5
1646002773,3429,23.5999999046,3.4000000954,3.0999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5
1646002774,3430,23.9000000954,3.4000000954,3.0999999046,3.5,3.5,3.4000000954,3.5,3.5
1646002775,3431,23.8000001908,3.4000000954,3.0999999046,3.5,3.5,3.4000000954,3.5,3.4000000954
1646002776,3432,24.2000000477,3.2999999523,3.5999999046,3.5,3.5,3.4000000954,3.5,3.4000000954
1646002777,3433,24.0999999046,3.2999999523,3.5999999046,3.5,3.5,3.2999999523,3.5,3.4000000954
1646002778,3434,23.7999997138,3.2999999523,3.5999999046,3.5,3.5,3.2999999523,3.5,3.0999999046
1646002779,3435,23.5,3.4000000954,3.0999999046,3.4000000954,3.5,3.5,3.5,3.0999999046
1646002780,3436,23.9000000954,3.4000000954,3.0999999046,3.4000000954,3.5,3.5,3.5,3.5
1646002781,3437,23.9000000954,3.4000000954,3.0999999046,3.4000000954,3.5,3.5,3.5,3.5
1646002782,3438,24.9000000954,3.4000000954,3.5999999046,3.7999999523,3.7000000477,3.5,3.4000000954,3.5
1646002783,3439,24.9000000954,3.4000000954,3.5999999046,3.7999999523,3.7000000477,3.5,3.4000000954,3.5
1646002784,3440,24,3.4000000954,3.5,3.5,3.2999999523,3.2999999523,3.5,3.5
1646002785,3441,24,3.4000000954,3.5,3.5,3.2999999523,3.2999999523,3.5,3.5
1646002786,3442,23.7999999523,3.4000000954,3.5,3.5,3.2999999523,3.2999999523,3.5,3.2999999523
1646002787,3443,24.0999999046,3.2999999523,3.4000000954,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2999999523
1646002788,3444,24.0999999046,3.2999999523,3.4000000954,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2999999523
1646002789,3445,24.0999999046,3.2999999523,3.4000000954,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2999999523
1646002790,3446,24.2000000477,3.5,3.5,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523
1646002791,3447,24.2000000477,3.5,3.5,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523
1646002792,3448,24.2000000477,3.5,3.5,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523
1646002793,3449,23.7999999523,3.2999999523,3.5999999046,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954
1646002794,3450,23.7999999523,3.2999999523,3.5999999046,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954
1646002795,3451,23.7999999523,3.2999999523,3.5999999046,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954
1646002796,3452,23.7000000477,3.2000000477,3.5999999046,3.5,3.4000000954,3.2999999523,3.2999999523,3.4000000954
1646002797,3453,23.9000000954,3.2000000477,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.4000000954
1646002798,3454,23.9000000954,3.2000000477,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.4000000954
1646002799,3455,23.9000000954,3.5,3.4000000954,3.2999999523,3.5,3.2999999523,3.5,3.4000000954
1646002800,3456,24.0000002385,3.5,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,3.4000000954
1646002801,3457,23.9000000954,3.5,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,3.2999999523
1646002802,3458,24.0999999046,3.5,3.5999999046,3.2999999523,3.5,3.4000000954,3.5,3.2999999523
1646002803,3459,23.8999998569,3.5,3.5999999046,3.2999999523,3.5,3.4000000954,3.2999999523,3.2999999523
1646002804,3460,24.3999998569,3.2999999523,3.5999999046,3.5,3.5,3.4000000954,3.7999999523,3.2999999523
1646002805,3461,24.3999998569,3.2999999523,3.5999999046,3.5,3.5,3.4000000954,3.7999999523,3.2999999523
1646002806,3462,24.3999998569,3.2999999523,3.5999999046,3.5,3.5,3.4000000954,3.7999999523,3.2999999523
1646002807,3463,23.8999998569,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523,3.5,3.4000000954
1646002808,3464,23.8999998569,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523,3.5,3.4000000954
1646002809,3465,23.8999998569,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523,3.5,3.4000000954
1646002810,3466,24.1000003816,3.4000000954,3.2999999523,3.4000000954,3.7000000477,3.5,3.4000000954,3.4000000954
1646002811,3467,24.1000003816,3.4000000954,3.2999999523,3.4000000954,3.7000000477,3.5,3.4000000954,3.4000000954
1646002812,3468,24.1000003816,3.4000000954,3.2999999523,3.4000000954,3.7000000477,3.5,3.4000000954,3.4000000954
1646002813,3469,24.0000002385,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523,3.4000000954
1646002814,3470,24.0000002385,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523,3.4000000954
1646002815,3471,24.0000002385,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523,3.4000000954
1646002816,3472,23.8000001908,3.2999999523,3.4000000954,3.5,3.4000000954,3.2999999523,3.5,3.4000000954
1646002817,3473,23.8000001908,3.2999999523,3.4000000954,3.5,3.4000000954,3.2999999523,3.5,3.4000000954
1646002818,3474,23.6000001431,3.2999999523,3.4000000954,3.5,3.4000000954,3.2999999523,3.5,3.2000000477
1646002819,3475,23.9000000954,4,3.2000000477,3.2999999523,3.4000000954,3.2999999523,3.5,3.2000000477
1646002820,3476,24.2000002862,4,3.2000000477,3.2999999523,3.4000000954,3.4000000954,3.5,3.4000000954
1646002821,3477,24.6000001431,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646002822,3478,24.6000001431,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646002823,3479,24.5000002385,3.5,3.7000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.4000000954
1646002824,3480,24.1000001431,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.4000000954
1646002825,3481,24.1000001431,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.4000000954
1646002826,3482,24.1000001431,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.4000000954
1646002827,3483,24.2000000477,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,3.5
1646002828,3484,23.6000001431,3.2000000477,3.2000000477,3.5,3.4000000954,3.2999999523,3.5,3.5
1646002829,3485,23.6000001431,3.2000000477,3.2000000477,3.5,3.4000000954,3.2999999523,3.5,3.5
1646002830,3486,24.5000002385,3.5,3.5,3.4000000954,3.7999999523,3.4000000954,3.5,3.4000000954
1646002831,3487,24.5000002385,3.5,3.5,3.4000000954,3.7999999523,3.4000000954,3.5,3.4000000954
1646002832,3488,24.5000002385,3.5,3.5,3.4000000954,3.7999999523,3.4000000954,3.5,3.4000000954
1646002833,3489,24,3.5,3.5,3.2999999523,3.7000000477,3.5,3.2999999523,3.2000000477
1646002834,3490,24,3.5,3.5,3.2999999523,3.7000000477,3.5,3.2999999523,3.2000000477
1646002835,3491,24.2000000477,3.5,3.5,3.2999999523,3.7000000477,3.5,3.2999999523,3.4000000954
1646002836,3492,24.0000002385,3.5,3.5,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1646002837,3493,24.0000002385,3.5,3.5,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1646002838,3494,24.1000001431,3.5,3.5,3.4000000954,3.5,3.2999999523,3.4000000954,3.5
1646002839,3495,23.8999998569,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.2999999523,3.5,3.5
1646002840,3496,23.8999998569,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.2999999523,3.5,3.5
1646002841,3497,23.5999999046,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.2999999523,3.5,3.2000000477
1646002842,3498,24.2000000477,3.5,3.7000000477,3.2999999523,3.5,3.5,3.5,3.2000000477
1646002843,3499,24,3.5,3.7000000477,3.2999999523,3.5,3.5,3.2999999523,3.2000000477
1646002844,3500,24.5,3.5,3.5999999046,3.5,3.5999999046,3.5,3.4000000954,3.4000000954
1646002845,3501,24.5,3.5,3.5999999046,3.5,3.5999999046,3.5,3.4000000954,3.4000000954
1646002846,3502,24.5999999046,3.5,3.5999999046,3.5,3.5999999046,3.5,3.4000000954,3.5
1646002847,3503,24.5999999046,3.5,3.5999999046,3.5,3.5999999046,3.5,3.4000000954,3.5
1646002848,3504,24.3999998569,3.4000000954,3.5999999046,3.5,3.5999999046,3.2999999523,3.5,3.5
1646002849,3505,24.3999998569,3.4000000954,3.5999999046,3.5,3.5999999046,3.2999999523,3.5,3.5
1646002850,3506,24.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954
1646002851,3507,24.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954
1646002852,3508,24.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.4000000954
1646002853,3509,23.8999998569,3.5,3.0999999046,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.2999999523
1646002854,3510,23.6999998092,3.5,3.0999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1646002855,3511,23.6999998092,3.5,3.0999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1646002856,3512,24.1999998092,3.5999999046,3.5999999046,3.5,3.2999999523,3.4000000954,3.2999999523,3.5
1646002857,3513,24.1999998092,3.5999999046,3.5999999046,3.5,3.2999999523,3.4000000954,3.2999999523,3.5
1646002858,3514,24.0999999046,3.5999999046,3.5999999046,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1646002859,3515,24,3.2000000477,3.5999999046,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954
1646002860,3516,24.0999999046,3.2000000477,3.5999999046,3.5,3.5999999046,3.2999999523,3.5,3.4000000954
1646002861,3517,24.0999999046,3.2000000477,3.5999999046,3.5,3.5999999046,3.2999999523,3.5,3.4000000954
1646002862,3518,24,3.5,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,3.4000000954
1646002863,3519,24,3.5,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,3.4000000954
1646002864,3520,23.8999998569,3.5,3.2999999523,3.2000000477,3.5999999046,3.5,3.5,3.2999999523
1646002865,3521,24.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.4000000954,3.2999999523
1646002866,3522,24.2999999523,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.4000000954,3.5
1646002867,3523,24.0999999046,3.2999999523,3.5999999046,3.5,3.5,3.2999999523,3.4000000954,3.5
1646002868,3524,24.0999999046,3.2999999523,3.5999999046,3.5,3.5,3.2999999523,3.4000000954,3.5
1646002869,3525,24,3.2999999523,3.5999999046,3.5,3.5,3.2999999523,3.4000000954,3.4000000954
1646002870,3526,24,3.2999999523,3.5999999046,3.5,3.5,3.2999999523,3.4000000954,3.4000000954
1646002871,3527,24.4000000954,3.2999999523,3.5,3.5,3.9000000954,3.2999999523,3.5,3.4000000954
1646002872,3528,24.4000000954,3.2999999523,3.5,3.5,3.9000000954,3.2999999523,3.5,3.4000000954
1646002873,3529,24.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.4000000954,3.2999999523
1646002874,3530,24.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.4000000954,3.2999999523
1646002875,3531,24,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.4000000954,3.2000000477
1646002876,3532,24.1000001431,3.5,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.2000000477
1646002877,3533,23.9000000954,3.5,3.5,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.2000000477
1646002878,3534,24.2000000477,3.5,3.5,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.5
1646002879,3535,24.1999998092,3.2999999523,3.5999999046,3.5,3.5999999046,3.4000000954,3.2999999523,3.5
1646002880,3536,23.9000000954,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.5,3.2000000477
1646002881,3537,23.9000000954,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.5,3.2000000477
1646002882,3538,24.0999999046,3.5999999046,3.5999999046,3.4000000954,3.5,3.2999999523,3.5,3.2000000477
1646002883,3539,24.0999999046,3.5999999046,3.5999999046,3.4000000954,3.5,3.2999999523,3.5,3.2000000477
1646002884,3540,24.4000000954,3.5,3.5999999046,3.5,3.7000000477,3.4000000954,3.4000000954,3.2999999523
1646002885,3541,24.4000000954,3.5,3.5999999046,3.5,3.7000000477,3.4000000954,3.4000000954,3.2999999523
1646002886,3542,24.4000000954,3.5,3.5999999046,3.5,3.7000000477,3.4000000954,3.4000000954,3.2999999523
1646002887,3543,23.9000000954,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954,3.2999999523,3.4000000954
1646002888,3544,23.9000000954,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954,3.2999999523,3.4000000954
1646002889,3545,23.9000000954,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954,3.2999999523,3.4000000954
1646002890,3546,23.7000000477,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954,3.2999999523,3.2000000477
1646002891,3547,23.1999998092,3.2999999523,3.0999999046,3.5,3.2999999523,3.2999999523,3.5,3.2000000477
1646002892,3548,23.3999998569,3.5,3.0999999046,3.5,3.2999999523,3.2999999523,3.5,3.2000000477
1646002893,3549,23.3999998569,3.5,3.0999999046,3.5,3.2999999523,3.2999999523,3.5,3.2000000477
1646002894,3550,23.9000003339,3.5,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.2000000477
1646002895,3551,24.0000002385,3.5,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.2999999523
1646002896,3552,24.0000002385,3.4000000954,3.5,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.2999999523
1646002897,3553,23.7999999523,3.4000000954,3.5,3.2999999523,3.5,3.5,3.2999999523,3.2999999523
1646002898,3554,24,3.4000000954,3.5,3.2999999523,3.5,3.5,3.2999999523,3.5
1646002899,3555,24,3.2000000477,3.5,3.5,3.5,3.2999999523,3.5,3.5
1646002900,3556,24,3.2000000477,3.5,3.5,3.5,3.2999999523,3.5,3.5
1646002901,3557,23.9000000954,3.2000000477,3.5,3.5,3.5,3.2999999523,3.5,3.4000000954
1646002902,3558,23.6000001431,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1646002903,3559,23.5,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523
1646002904,3560,23.5,3.2999999523,3.2999999523,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523
1646002905,3561,23.9000000954,3.4000000954,3.2000000477,3.4000000954,3.7999999523,3.5,3.2999999523,3.2999999523
1646002906,3562,24.6000001431,3.4000000954,3.2000000477,3.4000000954,3.7999999523,3.5,3.2999999523,4
1646002907,3563,25.3000001908,3.5,3.5,4,3.4000000954,3.5,3.4000000954,4
1646002908,3564,25.3000001908,3.5,3.5,4,3.4000000954,3.5,3.4000000954,4
1646002909,3565,25.3000001908,3.5,3.5,4,3.4000000954,3.5,3.4000000954,4
1646002910,3566,24.0000002385,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646002911,3567,24.0000002385,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646002912,3568,24.0000002385,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646002913,3569,24.5,3.7999999523,3.5999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.5
1646002914,3570,24.6000001431,3.7999999523,3.7000000477,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1646002915,3571,23.5,3.5,3.0999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.2999999523
1646002916,3572,23.5,3.5,3.0999999046,3.2999999523,3.5,3.4000000954,3.4000000954,3.2999999523
1646002917,3573,23.9000000954,3.5,3.0999999046,3.4000000954,3.5,3.5,3.4000000954,3.5
1646002918,3574,23.9000000954,3.5,3.0999999046,3.4000000954,3.5,3.5,3.4000000954,3.5
1646002919,3575,24.4000000954,3.4000000954,3.5999999046,3.5,3.5,3.5,3.4000000954,3.5
1646002920,3576,24.5,3.4000000954,3.5999999046,3.5,3.5,3.5,3.5,3.5
1646002921,3577,24.2000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.5
1646002922,3578,24.2000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.5
1646002923,3579,24.2000000477,3.4000000954,3.5999999046,3.5,3.4000000954,3.2999999523,3.5,3.5
1646002924,3580,24.2000002862,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646002925,3581,24.2000002862,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646002926,3582,24.2000002862,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,3.5,3.4000000954
1646002927,3583,24.1999998092,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,3.2999999523
1646002928,3584,24.1999998092,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,3.2999999523
1646002929,3585,24.2999999523,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954
1646002930,3586,24.2999999523,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954
1646002931,3587,24.0000002385,3.2999999523,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954
1646002932,3588,24.0000002385,3.2999999523,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954
1646002933,3589,23.9000003339,3.2000000477,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954
1646002934,3590,23.8000001908,3.2000000477,3.5999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646002935,3591,23.3000001908,3.4000000954,3.0999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.2000000477
1646002936,3592,23.3000001908,3.4000000954,3.0999999046,3.5,3.4000000954,3.2999999523,3.4000000954,3.2000000477
1646002937,3593,23.8999998569,3.4000000954,3.0999999046,3.2999999523,3.5999999046,3.5,3.5,3.5
1646002938,3594,24.7999999523,3.5,3.5,3.7000000477,3.5999999046,3.5,3.5,3.5
1646002939,3595,24.7999999523,3.5,3.5,3.7000000477,3.5999999046,3.5,3.5,3.5
1646002940,3596,24.5000002385,3.5,3.5,3.7000000477,3.5,3.4000000954,3.4000000954,3.5
1646002941,3597,24.4000003339,3.5,3.5,3.7000000477,3.5,3.4000000954,3.4000000954,3.4000000954
1646002942,3598,23.9000003339,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1646002943,3599,24.2000000477,3.2999999523,3.5,3.5,3.4000000954,3.5,3.5999999046,3.4000000954
1646002944,3600,24.0000002385,3.7000000477,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523
1646002945,3601,24.0000002385,3.7000000477,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523
1646002946,3602,24.0000002385,3.7000000477,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,3.2999999523
1646002947,3603,24.1000003816,3.7000000477,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1646002948,3604,24.4000000954,3.5,3.7000000477,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954
1646002949,3605,24.4000000954,3.5,3.7000000477,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954
1646002950,3606,24.2000000477,3.2999999523,3.5,3.5,3.5,3.5,3.4000000954,3.5
1646002951,3607,24.2000000477,3.2999999523,3.5,3.5,3.5,3.5,3.4000000954,3.5
1646002952,3608,24.2000000477,3.2999999523,3.5,3.5,3.5,3.5,3.4000000954,3.5
1646002953,3609,24.2000002862,3.4000000954,3.5,3.5,3.5,3.5,3.4000000954,3.4000000954
1646002954,3610,23.9000000954,3.4000000954,3.2999999523,3.5,3.5,3.2999999523,3.5,3.4000000954
1646002955,3611,23.7000000477,3.4000000954,3.2999999523,3.5,3.5,3.2999999523,3.5,3.2000000477
1646002956,3612,24.4999997616,3.5,3.2999999523,3.2999999523,4.1999998093,3.5,3.5,3.2000000477
1646002957,3613,24.4999997616,3.5,3.2999999523,3.2999999523,4.1999998093,3.5,3.5,3.2000000477
1646002958,3614,24.4999997616,3.5,3.2999999523,3.2999999523,4.1999998093,3.5,3.5,3.2000000477
1646002959,3615,24.6999998093,3.5,3.5,3.2999999523,4.1999998093,3.5,3.5,3.2000000477
1646002960,3616,23.8000001908,3.5,3.5,3.2999999523,3.5,3.4000000954,3.4000000954,3.2000000477
