Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107,192.168.5.108
1646013172,1381,39.1999998093,7,5,3.5,3.5999999046,3.4000000954,5.5999999046,5.4000000954,5.6999998093
1646013173,1382,39.1999998093,7,5,3.5,3.5999999046,3.4000000954,5.5999999046,5.4000000954,5.6999998093
1646013174,1383,37.9000000953,7,5,3.5,3.5999999046,3.4000000954,5.5999999046,5.5,4.3000001907
1646013175,1384,39.5000004767,8.1000003815,5.3000001907,3.5999999046,3.5999999046,3.5,5.5999999046,5.5,4.3000001907
1646013176,1385,39.5000004767,8.1000003815,5.3000001907,3.5999999046,3.5999999046,3.5,5.5999999046,5.5,4.3000001907
1646013177,1386,39.9000005721,8.1000003815,5.3000001907,3.5999999046,3.5999999046,3.5,5.5999999046,5.8000001907,4.4000000954
1646013178,1387,36.7000007629,5.8000001907,5.3000001907,3.4000000954,3.5,3.4000000954,5.0999999046,5.8000001907,4.4000000954
1646013179,1388,38.6000003814,5.8000001907,5.3000001907,3.4000000954,3.5,3.4000000954,5.0999999046,7.0999999046,5
1646013180,1389,38.6000003814,5.8000001907,5.3000001907,3.4000000954,3.5,3.4000000954,5.0999999046,7.0999999046,5
1646013181,1390,39.0999996661,6.0999999046,4.5,3.7000000477,3.5999999046,3.5,5.5999999046,7.0999999046,5
1646013182,1391,37.2999999522,6.0999999046,4.5,3.7000000477,3.5999999046,3.5,5.5999999046,5.5,4.8000001907
1646013183,1392,37.2000005245,7.3000001907,3.7000000477,3.5,3.4000000954,3.5,5.5,5.5,4.8000001907
1646013184,1393,37.4000003338,7.3000001907,3.7000000477,3.5,3.4000000954,3.5,5.5,5.6999998093,4.8000001907
1646013185,1394,37.4000003338,7.3000001907,3.7000000477,3.5,3.4000000954,3.5,5.5,5.6999998093,4.8000001907
1646013186,1395,38,7.4000000954,4.5,3.4000000954,3.5,3.5999999046,5.0999999046,5.6999998093,4.8000001907
1646013187,1396,38,7.4000000954,4.5,3.4000000954,3.5,3.5999999046,5.0999999046,5.6999998093,4.8000001907
1646013188,1397,37.7000002861,7.4000000954,4.5,3.4000000954,3.5,3.5999999046,5.0999999046,5.3000001907,4.9000000954
1646013189,1398,36.4000003337,5.8000001907,4.5,3.2999999523,3.5999999046,3.4000000954,5.5999999046,5.3000001907,4.9000000954
1646013190,1399,36.4000003337,5.8000001907,4.5,3.2999999523,3.5999999046,3.4000000954,5.5999999046,5.3000001907,4.9000000954
1646013191,1400,38.6000003815,7.5,4.8000001907,3.4000000954,3.5999999046,3.4000000954,5.5999999046,5.4000000954,4.9000000954
1646013192,1401,38.6000003815,7.5,4.8000001907,3.4000000954,3.5999999046,3.4000000954,5.5999999046,5.4000000954,4.9000000954
1646013193,1402,38.2000002862,7.5,4.8000001907,3.4000000954,3.5999999046,3.4000000954,5.1999998093,5.4000000954,4.9000000954
1646013194,1403,38.4000000954,7.5,4.8000001907,3.4000000954,3.5999999046,3.4000000954,5.1999998093,5.3000001907,5.1999998093
1646013195,1404,38.5999999046,7,4.8000001907,3.5,3.5,3.5999999046,5.6999998093,5.3000001907,5.1999998093
1646013196,1405,39.5999999046,7,4.8000001907,3.5,3.5,3.5999999046,5.6999998093,5.4000000954,6.0999999046
1646013197,1406,39.5999999046,7,4.8000001907,3.5,3.5,3.5999999046,5.6999998093,5.4000000954,6.0999999046
1646013198,1407,39.6999998094,7.1999998093,5.1999998093,3.4000000954,3.5,3.4000000954,5.5,5.4000000954,6.0999999046
1646013199,1408,39.3999996187,7.1999998093,5.1999998093,3.4000000954,3.5,3.4000000954,5.5,6.1999998093,5
1646013200,1409,39.3999996187,7.1999998093,5.1999998093,3.4000000954,3.5,3.4000000954,5.5,6.1999998093,5
1646013201,1410,39.3999998569,7,5.3000001907,3.4000000954,3.5999999046,3.2999999523,5.5999999046,6.1999998093,5
1646013202,1411,38.7999999523,7,5.3000001907,3.4000000954,3.5999999046,3.2999999523,5.5999999046,5.6999998093,4.9000000954
1646013203,1412,38.3000001908,7.3000001907,4.5999999046,3.4000000954,3.4000000954,3.4000000954,5.5999999046,5.6999998093,4.9000000954
1646013204,1413,38.3000001908,7.3000001907,4.5999999046,3.4000000954,3.4000000954,3.4000000954,5.5999999046,5.6999998093,4.9000000954
1646013205,1414,39.2000002861,7.3000001907,4.5999999046,3.4000000954,3.4000000954,3.4000000954,5.5999999046,6,5.5
1646013206,1415,38.6000003814,5.8000001907,5.3000001907,3.4000000954,3.5,3.5,5.5999999046,6,5.5
1646013207,1416,38.6000003814,5.8000001907,5.3000001907,3.4000000954,3.5,3.5,5.5999999046,6,5.5
1646013208,1417,39.5999999046,7.5,5.1999998093,3.4000000954,3.5,3.5,5.5999999046,5.8000001907,5.0999999046
1646013209,1418,39.4999997615,7.5,5.1999998093,3.4000000954,3.5999999046,3.2999999523,5.5999999046,5.8000001907,5.0999999046
1646013210,1419,39.4999997615,7.5,5.1999998093,3.4000000954,3.5999999046,3.2999999523,5.5999999046,5.8000001907,5.0999999046
1646013211,1420,40.6999995708,7.5,5.1999998093,3.4000000954,3.5999999046,3.2999999523,5.5999999046,6,6.0999999046
1646013212,1421,40.1999995709,7.4000000954,4.6999998093,3.2999999523,3.5999999046,3.4000000954,5.6999998093,6,6.0999999046
1646013213,1422,40.1999995709,7.4000000954,4.6999998093,3.2999999523,3.5999999046,3.4000000954,5.6999998093,6,6.0999999046
1646013214,1423,40.6999998092,7.0999999046,5.3000001907,3.4000000954,3.5999999046,3.5,5.6999998093,6,6.0999999046
1646013215,1424,39.8000001906,7.0999999046,5.3000001907,3.4000000954,3.5999999046,3.5,4.8000001907,6,6.0999999046
1646013216,1425,39.8000001906,7.0999999046,5.3000001907,3.4000000954,3.5999999046,3.5,4.8000001907,6,6.0999999046
1646013217,1426,39.4000000952,7.0999999046,5.3000001907,3.4000000954,3.5999999046,3.5,4.8000001907,5.5999999046,6.0999999046
1646013218,1427,39.3999998569,7.4000000954,4.5,3.5999999046,3.2999999523,3.4000000954,5.5,5.5999999046,6.0999999046
1646013219,1428,39.0000002384,7.4000000954,4.5,3.5999999046,3.2999999523,3.4000000954,5.5,5.3000001907,6
1646013220,1429,38.7000002861,7,4.4000000954,3.4000000954,3.5999999046,3.4000000954,5.5999999046,5.3000001907,6
1646013221,1430,38.7000002861,7,4.4000000954,3.4000000954,3.5999999046,3.4000000954,5.5999999046,5.3000001907,6
1646013222,1431,38.7000002861,7,4.4000000954,3.4000000954,3.5999999046,3.4000000954,5.5999999046,5.3000001907,6
1646013223,1432,37.8000001907,7.5,4.4000000954,3.5,3.5999999046,3.4000000954,5.5,5.0999999046,4.8000001907
1646013224,1433,37.8000001907,7.5,4.4000000954,3.5,3.5999999046,3.4000000954,5.5,5.0999999046,4.8000001907
1646013225,1434,37.4000000954,7.5,4.4000000954,3.5,3.5999999046,3.4000000954,5.5,4.6999998093,4.8000001907
1646013226,1435,36.1999998094,5.3000001907,4.4000000954,3.5,3.4000000954,3.5,5.1999998093,4.6999998093,6.1999998093
1646013227,1436,36.1999998094,5.3000001907,4.4000000954,3.5,3.4000000954,3.5,5.1999998093,4.6999998093,6.1999998093
1646013228,1437,36.2000002861,5.3000001907,4.4000000954,3.5,3.4000000954,3.5,5.1999998093,5.5999999046,5.3000001907
1646013229,1438,36.2000002861,4.8000001907,4.9000000954,3.5,3.4000000954,3.5,5.1999998093,5.5999999046,5.3000001907
1646013230,1439,36.0000004768,4.8000001907,4.9000000954,3.5,3.4000000954,3.4000000954,5.0999999046,5.5999999046,5.3000001907
1646013231,1440,38.1999998093,6.3000001907,5.1999998093,3.4000000954,3.5999999046,3.4000000954,5.0999999046,5.6999998093,5.5
1646013232,1441,38.5999996662,6.3000001907,5.1999998093,3.4000000954,3.5999999046,3.2999999523,5.5999999046,5.6999998093,5.5
1646013233,1442,38.7999999523,6.3000001907,5.1999998093,3.4000000954,3.5999999046,3.2999999523,5.5999999046,5.5,5.9000000954
1646013234,1443,39.9000000953,7.0999999046,5.3000001907,3.5,3.5999999046,3.4000000954,5.5999999046,5.5,5.9000000954
1646013235,1444,39.9000000953,7.0999999046,5.3000001907,3.5,3.5999999046,3.4000000954,5.5999999046,5.5,5.9000000954
1646013236,1445,39.9000000953,7.0999999046,5.3000001907,3.5,3.5999999046,3.4000000954,5.5999999046,5.5,5.9000000954
1646013237,1446,38.8999996186,5.5999999046,4.5,3.5,3.5999999046,3.4000000954,4.9000000954,7.1999998093,6.1999998093
1646013238,1447,38.8999996186,5.5999999046,4.5,3.5,3.5999999046,3.4000000954,4.9000000954,7.1999998093,6.1999998093
1646013239,1448,37.0999999046,5.5999999046,4.5,3.5,3.5999999046,3.4000000954,4.9000000954,5.5999999046,6
1646013240,1449,37.9999997615,5.6999998093,4.8000001907,3.2000000477,3.5999999046,3.5,5.5999999046,5.5999999046,6
1646013241,1450,37.9999997615,5.6999998093,4.8000001907,3.2000000477,3.5999999046,3.5,5.5999999046,5.5999999046,6
1646013242,1451,37.9999997615,5.6999998093,4.8000001907,3.2000000477,3.5999999046,3.5,5.5999999046,5.5999999046,6
1646013243,1452,37.8999998569,5.6999998093,4.8000001907,3.2000000477,3.5999999046,3.5,5.5999999046,5.4000000954,6.0999999046
1646013244,1453,36.9999999999,5.3000001907,3.9000000954,3.5999999046,3.5999999046,3.4000000954,5.5999999046,5.5,6.0999999046
1646013245,1454,36.9999999999,5.3000001907,3.9000000954,3.5999999046,3.5999999046,3.4000000954,5.5999999046,5.5,6.0999999046
1646013246,1455,38.6999998093,7.1999998093,3.9000000954,3.5999999046,3.5999999046,3.4000000954,5.5999999046,5.5,5.9000000954
1646013247,1456,38.7000002863,7.1999998093,4.4000000954,3.5,3.4000000954,3.4000000954,5.4000000954,5.5,5.9000000954
1646013248,1457,37.9000005723,7.1999998093,4.4000000954,3.5,3.4000000954,3.4000000954,5.4000000954,5.3000001907,5.3000001907
1646013249,1458,37.800000906,6.9000000954,5.3000001907,3.2999999523,3.4000000954,3.4000000954,4.9000000954,5.3000001907,5.3000001907
1646013250,1459,37.800000906,6.9000000954,5.3000001907,3.2999999523,3.4000000954,3.4000000954,4.9000000954,5.3000001907,5.3000001907
1646013251,1460,37.5000004769,7.9000000954,5.3000001907,3.4000000954,3.5999999046,3.4000000954,4.9000000954,4.5,4.5
1646013252,1461,37.5000004769,7.9000000954,5.3000001907,3.4000000954,3.5999999046,3.4000000954,4.9000000954,4.5,4.5
1646013253,1462,38.2000002861,7.9000000954,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.5999999046,4.5,4.5
1646013254,1463,39.8000001907,7.9000000954,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.5999999046,5.0999999046,5.5
1646013255,1464,38.3000001907,6.4000000954,5.3000001907,3.5,3.5,3.4000000954,5.5999999046,5.0999999046,5.5
1646013256,1465,38.3000001907,6.4000000954,5.3000001907,3.5,3.5,3.4000000954,5.5999999046,5.0999999046,5.5
1646013257,1466,40.9000000953,6.4000000954,5.3000001907,3.5,3.5,3.4000000954,5.5999999046,7.0999999046,6.0999999046
1646013258,1467,41.4999999999,7.5999999046,4.8000001907,3.5,3.4000000954,3.5,5.5,7.0999999046,6.0999999046
1646013259,1468,41.4999999999,7.5999999046,4.8000001907,3.5,3.4000000954,3.5,5.5,7.0999999046,6.0999999046
1646013260,1469,39.9999999999,7.5999999046,4.8000001907,3.5,3.4000000954,3.5,5.5,5.5999999046,6.0999999046
1646013261,1470,40.100000143,7.4000000954,5.3000001907,3.4000000954,3.2999999523,3.5,5.5,5.5999999046,6.0999999046
1646013262,1471,40.100000143,7.4000000954,5.3000001907,3.4000000954,3.2999999523,3.5,5.5,5.5999999046,6.0999999046
1646013263,1472,39.3999998568,7.3000001907,5.3000001907,3.5,3.5999999046,3.2999999523,5.5999999046,5.5999999046,5.1999998093
1646013264,1473,39.3999998568,7.3000001907,5.3000001907,3.5,3.5999999046,3.2999999523,5.5999999046,5.5999999046,5.1999998093
1646013265,1474,38.3999998568,6.5999999046,5.3000001907,3.5,3.5999999046,3.2999999523,5.5999999046,5.5999999046,4.9000000954
1646013266,1475,37.6999998093,6.5999999046,4.5,3.5,3.5,3.4000000954,5.6999998093,5.5999999046,4.9000000954
1646013267,1476,37.799999714,6.5999999046,4.5,3.5,3.5,3.4000000954,5.6999998093,5.6999998093,4.9000000954
1646013268,1477,37.799999714,6.5999999046,4.5,3.5,3.5,3.4000000954,5.6999998093,5.6999998093,4.9000000954
1646013269,1478,35.9999995232,4.5,4.5,3.5,3.5999999046,3.5999999046,5.6999998093,5.6999998093,4.9000000954
1646013270,1479,35.9999995232,4.5,4.5,3.5,3.5999999046,3.5999999046,5.6999998093,5.6999998093,4.9000000954
1646013271,1480,35.6999998093,4.5,4.5,3.5,3.5999999046,3.5999999046,5.6999998093,5.4000000954,4.9000000954
1646013272,1481,38.6000001431,7.4000000954,4.5999999046,3.5,3.7000000477,3.5,5.5999999046,5.4000000954,4.9000000954
1646013273,1482,38.6000001431,7.4000000954,4.5999999046,3.5,3.7000000477,3.5,5.5999999046,5.4000000954,4.9000000954
1646013274,1483,39.3999998569,7.4000000954,4.5999999046,3.5,3.7000000477,3.5,5.5999999046,5.0999999046,6
1646013275,1484,37.1999998092,5.5,4.5,3.5,3.5999999046,3.4000000954,5.5999999046,5.0999999046,6
1646013276,1485,37.1999998092,5.5,4.5,3.5,3.5999999046,3.4000000954,5.5999999046,5.0999999046,6
1646013277,1486,37.6999998092,5.5,4.5,3.5,3.5999999046,3.4000000954,5.5999999046,5.5,6.0999999046
1646013278,1487,39.9999999999,6.5999999046,5.3000001907,3.4000000954,3.5999999046,4.0999999046,5.4000000954,5.5,6.0999999046
1646013279,1488,39.9999999999,6.5999999046,5.3000001907,3.4000000954,3.5999999046,4.0999999046,5.4000000954,5.5,6.0999999046
1646013280,1489,40.3000001906,6.5999999046,5.3000001907,3.4000000954,3.5999999046,4.0999999046,5.4000000954,5.5999999046,6.3000001907
1646013281,1490,38.5000004768,7,4,3.4000000954,3.5,3.4000000954,5.3000001907,5.5999999046,6.3000001907
1646013282,1491,38.2000002861,7,4,3.4000000954,3.5,3.4000000954,5.3000001907,5.5999999046,6
1646013283,1492,39.4999999999,7.1999998093,5.3000001907,3.2000000477,3.5999999046,3.2999999523,5.3000001907,5.5999999046,6
1646013284,1493,39.4999999999,7.1999998093,5.3000001907,3.2000000477,3.5999999046,3.2999999523,5.3000001907,5.5999999046,6
1646013285,1494,38.1000003814,7.1999998093,5.3000001907,3.2000000477,3.5999999046,3.2999999523,5.3000001907,5.3000001907,4.9000000954
1646013286,1495,36.7000002861,5.8000001907,4.6999998093,3.5,3.5,3.4000000954,5.5999999046,5.3000001907,4.9000000954
1646013287,1496,36.7000002861,5.8000001907,4.6999998093,3.5,3.5,3.4000000954,5.5999999046,5.3000001907,4.9000000954
1646013288,1497,37.0999999047,5.8000001907,4.6999998093,3.5,3.5,3.4000000954,5.5999999046,5.6999998093,4.9000000954
1646013289,1498,38.7000002861,7.3000001907,4.3000001907,3.5,3.5,3.4000000954,5.5999999046,5.6999998093,5.4000000954
1646013290,1499,37.800000429,7.3000001907,4.3000001907,3.5,3.2999999523,3.5,5.5999999046,5.3000001907,5
1646013291,1500,37.800000429,7.3000001907,4.3000001907,3.5,3.2999999523,3.5,5.5999999046,5.3000001907,5
1646013292,1501,36.4000000952,5.0999999046,5.3000001907,3.2999999523,3.2999999523,3.5,5.5999999046,5.3000001907,5
1646013293,1502,36.300000429,5.0999999046,5.3000001907,3.2999999523,3.4000000954,3.5999999046,5.3000001907,5.3000001907,5
1646013294,1503,36.8999998569,5.0999999046,5.3000001907,3.2999999523,3.4000000954,3.5999999046,5.3000001907,5.6999998093,5.1999998093
1646013295,1504,38.0999996662,7.3000001907,3.7999999523,3.4000000954,3.5999999046,3.5,5.5999999046,5.6999998093,5.1999998093
1646013296,1505,38.0999996662,7.3000001907,3.7999999523,3.4000000954,3.5999999046,3.5,5.5999999046,5.6999998093,5.1999998093
1646013297,1506,37.7999999524,6.9000000954,4.5,3.5,3.2999999523,3.4000000954,5.5999999046,5.6999998093,4.9000000954
1646013298,1507,37.7999999524,6.9000000954,4.5,3.5,3.2999999523,3.4000000954,5.5999999046,5.6999998093,4.9000000954
1646013299,1508,37.7999999524,6.9000000954,4.5,3.5,3.2999999523,3.4000000954,5.5999999046,5.6999998093,4.9000000954
1646013300,1509,38.4000003338,6.9000000954,4.5,3.5,3.2999999523,3.4000000954,5.5999999046,5.4000000954,5.8000001907
1646013301,1510,38.3000006676,6.9000000954,4.8000001907,3.5,3.5,3.5,4.9000000954,5.4000000954,5.8000001907
1646013302,1511,38.5000004768,6.9000000954,4.8000001907,3.5,3.5,3.5,4.9000000954,5.3000001907,6.0999999046
1646013303,1512,38.5000004768,6.9000000954,4.8000001907,3.5,3.5,3.5,4.9000000954,5.3000001907,6.0999999046
1646013304,1513,39.0000004768,6.4000000954,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.5,5.3000001907,6.0999999046
1646013305,1514,38.2000002862,6.4000000954,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.5,5.6999998093,4.9000000954
1646013306,1515,37.1999995709,5.6999998093,5,3.7999999523,3.5,3.5,5.0999999046,5.6999998093,4.9000000954
1646013307,1516,37.1999995709,5.6999998093,5,3.7999999523,3.5,3.5,5.0999999046,5.6999998093,4.9000000954
1646013308,1517,36.899999857,5.6999998093,5,3.7999999523,3.5,3.5,5.0999999046,5.4000000954,4.9000000954
1646013309,1518,37.0000002384,5.8000001907,4.5,3.7999999523,3.5,3.5,5.0999999046,5.4000000954,5.4000000954
1646013310,1519,37.1000003815,5.8000001907,4.5,3.5,3.4000000954,3.5999999046,5.5,5.4000000954,5.4000000954
1646013311,1520,37.9000000953,5.8000001907,4.5,3.5,3.4000000954,3.5999999046,5.5,5.5999999046,6
1646013312,1521,39.0999996662,7.1999998093,4.5,3.2999999523,3.4000000954,3.5999999046,5.5,5.5999999046,6
1646013313,1522,40.799999714,7.1999998093,4.5,3.2999999523,3.4000000954,3.7000000477,5.5999999046,7.1999998093,5.9000000954
1646013314,1523,40.799999714,7.1999998093,4.5,3.2999999523,3.4000000954,3.7000000477,5.5999999046,7.1999998093,5.9000000954
1646013315,1524,40.9000003338,6.9000000954,5.3000001907,3.2999999523,3.5999999046,3.4000000954,5.3000001907,7.1999998093,5.9000000954
1646013316,1525,40.9000003338,6.9000000954,5.3000001907,3.2999999523,3.5999999046,3.4000000954,5.3000001907,7.1999998093,5.9000000954
1646013317,1526,39.5000002384,6.9000000954,5.3000001907,3.2999999523,3.5999999046,3.4000000954,5.3000001907,5.5,6.1999998093
1646013318,1527,38.3999998571,6.1999998093,4.4000000954,3.4000000954,3.7000000477,3.4000000954,5.5999999046,5.5,6.1999998093
1646013319,1528,38.3999998571,6.1999998093,4.4000000954,3.4000000954,3.7000000477,3.4000000954,5.5999999046,5.5,6.1999998093
1646013320,1529,38.1999998093,7.1999998093,4.4000000954,3.4000000954,3.5999999046,3.5,5.0999999046,4.9000000954,6.0999999046
1646013321,1530,38.1999998093,7.1999998093,4.4000000954,3.4000000954,3.5999999046,3.5,5.0999999046,4.9000000954,6.0999999046
1646013322,1531,38.1999998093,7.1999998093,4.4000000954,3.4000000954,3.5999999046,3.5,5.0999999046,4.9000000954,6.0999999046
1646013323,1532,37.1999998093,7.1999998093,4.4000000954,3.4000000954,3.5999999046,3.5,5.0999999046,5.5999999046,4.4000000954
1646013324,1533,36.9999997616,7,4.5,3.2999999523,3.5,3.5,5.1999998093,5.5999999046,4.4000000954
1646013325,1534,36.9999997616,7,4.5,3.2999999523,3.5,3.5,5.1999998093,5.5999999046,4.4000000954
1646013326,1535,36.2000000478,5.9000000954,4.5,3.2999999523,3.5,3.5,5.1999998093,5.4000000954,4.9000000954
1646013327,1536,36.6000003816,5.9000000954,4.5,3.4000000954,3.5999999046,3.4000000954,5.5,5.4000000954,4.9000000954
1646013328,1537,39.5,6.5,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.5,5.6999998093,6.0999999046
1646013329,1538,39.5,6.5,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.5,5.6999998093,6.0999999046
1646013330,1539,39.1999998093,6.5,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.1999998093,5.6999998093,6.0999999046
1646013331,1540,38.4000000954,6.5,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.1999998093,5,6
1646013332,1541,37.4999995233,5.6999998093,4.6999998093,3.4000000954,3.4000000954,3.5999999046,5.6999998093,5,6
1646013333,1542,37.4999995233,5.6999998093,4.6999998093,3.4000000954,3.4000000954,3.5999999046,5.6999998093,5,6
1646013334,1543,38.0999994279,5.6999998093,4.6999998093,3.4000000954,3.4000000954,3.5999999046,5.6999998093,5.5999999046,6
1646013335,1544,39.9999997615,7.1999998093,5.3000001907,3.2999999523,3.5999999046,3.5,5.5,5.5999999046,6
1646013336,1545,39.9999997615,7.1999998093,5.3000001907,3.2999999523,3.5999999046,3.5,5.5,5.5999999046,6
1646013337,1546,38.9999997615,7.1999998093,5.3000001907,3.2999999523,3.5999999046,3.5,5.5,5.5999999046,5
1646013338,1547,37.7000000477,6.5,4.4000000954,3.7000000477,3.5999999046,3.4000000954,5.5,5.5999999046,5
1646013339,1548,37.2000000477,6.5,4.4000000954,3.7000000477,3.5999999046,3.4000000954,5,5.5999999046,5
1646013340,1549,38.2999999524,6.5,4.4000000954,3.7000000477,3.5999999046,3.4000000954,5,5.5,6.1999998093
1646013341,1550,40.6999998093,7.5,5.3000001907,3.4000000954,3.2999999523,3.7999999523,5.6999998093,5.5,6.1999998093
1646013342,1551,39.0999999047,7.5,5.3000001907,3.4000000954,3.2999999523,3.7999999523,5.6999998093,5.6999998093,4.4000000954
1646013343,1552,36.0999999047,5,5.3000001907,3.5,3.4000000954,3.5999999046,5.1999998093,5.6999998093,4.4000000954
1646013344,1553,36.0999999047,5,5.3000001907,3.5,3.4000000954,3.5999999046,5.1999998093,5.6999998093,4.4000000954
1646013345,1554,36.4000000954,5,5.3000001907,3.5,3.4000000954,3.5999999046,5.1999998093,5.5,4.9000000954
1646013346,1555,38.4000000954,7,5.3000001907,3.5,3.4000000954,3.5999999046,5.1999998093,5.5,4.9000000954
1646013347,1556,38.5000002384,7,5.3000001907,3.2000000477,3.5999999046,3.4000000954,5.5999999046,5.5,4.9000000954
1646013348,1557,39.2000000476,7,5.3000001907,3.2000000477,3.5999999046,3.4000000954,5.5999999046,5,6.0999999046
1646013349,1558,39.2999999523,7.4000000954,5,3.2000000477,3.5999999046,3.4000000954,5.5999999046,5,6.0999999046
1646013350,1559,38.100000143,7.4000000954,5,3.5,3.5999999046,3.2999999523,5.0999999046,5.9000000954,4.3000001907
1646013351,1560,38.100000143,7.4000000954,5,3.5,3.5999999046,3.2999999523,5.0999999046,5.9000000954,4.3000001907
1646013352,1561,37.7000007629,7.4000000954,5.3000001907,3.4000000954,3.0999999046,3.5,4.8000001907,5.9000000954,4.3000001907
1646013353,1562,37.7000007629,7.4000000954,5.3000001907,3.4000000954,3.0999999046,3.5,4.8000001907,5.9000000954,4.3000001907
1646013354,1563,39.0000004768,7.4000000954,5.3000001907,3.4000000954,3.0999999046,3.5,4.8000001907,5.5,6
1646013355,1564,39.0999999047,7.1999998093,5.1999998093,3.5,3.4000000954,3.5,4.8000001907,5.5,6
1646013356,1565,39.299999714,7.1999998093,5.1999998093,3.5,3.4000000954,3.4000000954,5.0999999046,5.5,6
1646013357,1566,38.5999994279,7.1999998093,5.1999998093,3.5,3.4000000954,3.4000000954,5.0999999046,5.6999998093,5.0999999046
1646013358,1567,37.5999999046,6,5.3000001907,3.4000000954,3.5999999046,3.4000000954,5.0999999046,5.6999998093,5.0999999046
1646013359,1568,37,6,5.3000001907,3.4000000954,3.5999999046,3.4000000954,4.5,5.6999998093,5.0999999046
1646013360,1569,39.3000001908,6,5.3000001907,3.4000000954,3.5999999046,3.4000000954,4.5,6.9000000954,6.1999998093
1646013361,1570,39.299999714,5.6999998093,4.4000000954,3.5,3.5999999046,3.4000000954,5.5999999046,6.9000000954,6.1999998093
1646013362,1571,36.5,5.6999998093,4.4000000954,3.5,3.5999999046,3.4000000954,5.5999999046,5.5,4.8000001907
1646013363,1572,36.2000002861,5.4000000954,4.5,3.5,3.4000000954,3.5,5.5999999046,5.5,4.8000001907
1646013364,1573,36.2000002861,5.4000000954,4.5,3.5,3.4000000954,3.5,5.5999999046,5.5,4.8000001907
1646013365,1574,37.0999999047,5.4000000954,4.5,3.5,3.4000000954,3.5,5.5999999046,5.1999998093,6
1646013366,1575,38.6999998093,6.5999999046,5.4000000954,3.4000000954,3.5,3.5,5.0999999046,5.1999998093,6
1646013367,1576,38.6999998093,6.5999999046,5.4000000954,3.4000000954,3.5,3.5,5.0999999046,5.1999998093,6
1646013368,1577,39,6.5999999046,5.4000000954,3.4000000954,3.5,3.5,5.0999999046,5.5,6
1646013369,1578,37.8999998569,6.1999998093,5.3000001907,3.2999999523,3.5999999046,3.4000000954,5.5999999046,5.5,5
1646013370,1579,37.8999998569,6.1999998093,5.3000001907,3.2999999523,3.5999999046,3.4000000954,5.5999999046,5.5,5
1646013371,1580,39.3999998569,6.1999998093,5.3000001907,3.2999999523,3.5999999046,3.4000000954,5.5999999046,5.9000000954,6.0999999046
1646013372,1581,38.5999999046,5.3000001907,5.1999998093,3.5,3.5999999046,3.4000000954,5.5999999046,5.9000000954,6.0999999046
1646013373,1582,38.2999999523,5.3000001907,5.1999998093,3.5,3.4000000954,3.2999999523,5.5999999046,5.9000000954,6.0999999046
1646013374,1583,36.9000003337,5.3000001907,5.1999998093,3.5,3.4000000954,3.2999999523,5.5999999046,5.3000001907,5.3000001907
1646013375,1584,37.1000006198,5.4000000954,5.3000001907,3.5,3.4000000954,3.2999999523,5.5999999046,5.3000001907,5.3000001907
1646013376,1585,37.2000007629,5.4000000954,5.3000001907,3.5,3.4000000954,3.5,5.5,5.3000001907,5.3000001907
1646013377,1586,37.5000004769,5.4000000954,5.3000001907,3.5,3.4000000954,3.5,5.5,5.5,5.4000000954
1646013378,1587,36.1000001431,4.9000000954,4.4000000954,3.5,3.5,3.2999999523,5.5999999046,5.5,5.4000000954
1646013379,1588,36.1000001431,4.9000000954,4.4000000954,3.5,3.5,3.2999999523,5.5999999046,5.5,5.4000000954
1646013380,1589,36.5999996663,4.9000000954,4.4000000954,3.5,3.5,3.2999999523,5.5999999046,5.6999998093,5.6999998093
1646013381,1590,36.0999999048,4.4000000954,4.4000000954,3.4000000954,3.5,3.4000000954,5.5999999046,5.6999998093,5.6999998093
1646013382,1591,37.2000002862,4.4000000954,4.4000000954,3.4000000954,3.5,3.4000000954,5.5999999046,7,5.5
1646013383,1592,37.4000000953,4.0999999046,5.3000001907,3.5,3.4000000954,3.5,5.0999999046,7,5.5
1646013384,1593,37.4000000953,4.0999999046,5.3000001907,3.5,3.4000000954,3.5,5.0999999046,7,5.5
1646013385,1594,37.4000000953,4.0999999046,5.3000001907,3.5,3.4000000954,3.5,5.0999999046,7,5.5
1646013386,1595,36.2999997139,4.0999999046,4.5,3.5,3.5,3.5,5.6999998093,5.5,6
1646013387,1596,36.2999997139,4.0999999046,4.5,3.5,3.5,3.5,5.6999998093,5.5,6
1646013388,1597,36.4999995232,4.0999999046,4.5,3.5,3.5,3.5,5.6999998093,5.6999998093,6
1646013389,1598,34.9999995232,3.5999999046,4.5999999046,3.5,3.5999999046,3.4000000954,5.6999998093,5.6999998093,4.9000000954
1646013390,1599,34.9999995232,3.5999999046,4.5999999046,3.5,3.5999999046,3.4000000954,5.6999998093,5.6999998093,4.9000000954
