timestamp,Energy 12n,Energy 6n
1851,44.20000005,23.70000005
1852,44.20000005,23.70000005
1853,45.29999995,24.79999995
1854,45.29999995,24.79999995
1855,45.29999995,24.79999995
1856,44.5999999,24.30000019
1857,44.5999999,24.30000019
1858,44.5999999,24.30000019
1859,45.29999971,24.69999981
1860,45.29999971,24.69999981
1861,45.30000043,25.00000024
1862,45.30000043,25.00000024
1863,45.40000033,25.00000024
1864,45.40000033,25.00000024
1865,44.80000043,24.40000033
1866,45.30000019,24.40000033
1867,45.30000019,24.40000033
1868,45.00000024,24.10000038
1869,45.00000024,24.10000038
1870,44.80000019,24.29999995
1871,44.60000038,24.10000014
1872,45.30000067,24.40000057
1873,45.30000067,24.40000057
1874,45.40000057,24.50000048
1875,44.80000067,24.50000048
1876,44.49999976,23.79999971
1877,44.49999976,23.79999971
1878,44.49999952,23.79999971
1879,46.00000024,25.10000038
1880,45.70000052,25.10000038
1881,45.70000052,25.10000038
1882,44.30000043,24.30000019
1883,44.79999995,24.5999999
1884,44.79999995,24.5999999
1885,44.5999999,24.0999999
1886,44.5999999,24.0999999
1887,44.59999943,23.89999962
1888,44.59999943,23.89999962
1889,44.49999976,23.89999962
1890,44.80000043,24.20000029
1891,44.60000038,24.00000024
1892,44.50000024,24.00000024
1893,45.10000014,24.60000014
1894,44.90000033,24.40000033
1895,44.70000029,24.40000033
1896,44.80000019,24.50000024
1897,44.80000019,24.50000024
1898,44.70000005,24.50000024
1899,45.30000043,24.40000033
1900,45.30000043,24.40000033
1901,45.10000062,24.40000033
1902,44.50000024,24.30000019
1903,44.70000005,23.9000001
1904,45.5,24.4000001
1905,45.5,24.4000001
1906,45.30000019,24.9000001
1907,45.60000014,24.9000001
1908,45.60000038,24.90000033
1909,46.10000038,25.10000014
1910,46.10000038,25.10000014
1911,44.70000029,23.70000005
1912,44.4000001,23.70000005
1913,43.89999986,23.19999981
1914,44.89999962,23.89999962
1915,44.59999943,23.89999962
1916,45.10000014,24.40000033
1917,44.80000019,24.40000033
1918,44.80000019,24.40000033
1919,44.30000043,24.40000033
1920,44.30000043,24.40000033
1921,45.00000048,24.60000038
1922,45.00000048,24.60000038
1923,44.80000067,24.60000038
1924,44.80000067,24.60000038
1925,44.80000067,24.50000048
1926,44.60000038,24.30000019
1927,44.90000033,24.30000019
1928,45,24.29999995
1929,44.79999995,24.0999999
1930,44.79999995,24.0999999
1931,44.39999986,23.69999981
1932,44.39999986,23.69999981
1933,43.70000052,23.00000024
1934,43.70000052,23.00000024
1935,43.70000052,23.00000024
1936,44.30000043,24.10000038
1937,44.80000019,24.60000038
1938,45,24.60000038
1939,43.29999995,22.90000033
1940,43.0999999,22.90000033
1941,43.0999999,22.90000033
1942,44.40000033,24.00000024
1943,44.50000048,24.00000024
1944,44.30000067,23.90000057
1945,44.30000067,23.90000057
1946,43.90000081,24.00000048
1947,43.90000081,24.00000048
1948,44.10000038,23.50000024
1949,43.60000014,23.20000029
1950,43.60000014,23.20000029
1951,43.10000014,22.70000029
1952,43.50000024,23
1953,43.50000024,23
1954,43.10000038,22.60000014
1955,43.10000038,22.60000014
1956,42.80000043,22.50000048
1957,42.90000033,22.60000038
1958,42.0999999,21.30000019
1959,42.0999999,21.30000019
1960,41.30000019,21.30000019
1961,41.30000019,21.30000019
1962,42.50000048,22.30000043
1963,42.50000048,22.30000043
1964,41.80000043,21.50000024
1965,42.30000043,21.70000029
1966,43.00000048,21.90000033
1967,43.10000014,22.10000014
1968,43.10000014,22.10000014
1969,43.10000014,22.10000014
1970,42.50000024,22.30000043
1971,42.50000024,22.30000043
1972,42.90000057,22.30000043
1973,43.39999986,22.79999971
1974,43.39999986,22.79999971
1975,43.29999971,22.79999971
1976,43.10000038,22.60000038
1977,43.40000033,22.60000038
1978,43.10000038,22.60000038
1979,42.90000033,22.40000033
1980,42.90000033,22.40000033
1981,43,22.40000033
1982,42.80000019,22.20000052
1983,42.50000024,22.20000052
1984,42.70000076,22.20000052
1985,42.90000057,22.40000033
1986,42.90000057,22.40000033
1987,43.00000072,22.50000024
1988,42.80000067,22.60000038
1989,43.20000005,22.60000038
1990,44.49999976,23.9000001
1991,44.49999976,23.9000001
1992,44.4000001,23.9000001
1993,43.70000029,23.20000029
1994,43.10000038,22.60000038
1995,43.00000048,22.60000038
1996,42.80000019,22.4000001
1997,42.60000014,22.10000014
1998,42.60000014,22.10000014
1999,42.60000062,22.50000048
2000,42.60000062,22.50000048
2001,42.40000057,22.50000048
2002,42.70000005,22.50000024
2003,42.70000029,22.50000024
2004,43.00000048,22.50000024
2005,43.10000062,22.60000038
2006,43.10000062,22.60000038
2007,42.10000062,21.70000029
2008,42.20000052,22.10000014
2009,42.20000052,22.10000014
2010,42.40000057,22.20000052
2011,42.50000048,22.20000052
2012,42.50000048,22.20000052
2013,42.50000048,22.30000043
2014,42.50000048,22.30000043
2015,42.50000048,22.30000043
2016,42.40000057,22.10000038
2017,42.40000057,22.10000038
2018,42.30000067,22.10000038
2019,42.20000076,22.00000048
2020,42.30000067,22.00000048
2021,42.30000067,22.00000048
2022,43,22.60000014
2023,42.79999995,22.60000014
2024,42.89999986,22
2025,42.89999986,22
2026,42.69999981,22
2027,42.89999986,22.20000005
2028,42.60000014,22.30000019
2029,42.60000014,22.30000019
2030,42.50000024,22.60000014
2031,42.60000014,22.80000019
2032,42.50000048,22.50000024
2033,42.50000048,22.50000024
2034,42.20000052,22.20000029
2035,42.20000052,22.20000029
2036,43.80000043,22.50000024
2037,43.80000043,22.50000024
2038,43.70000052,22.50000024
2039,43.10000062,22.60000038
2041,43.10000062,22.60000038
2042,43.30000043,22.60000038
2043,43.20000029,22.60000038
2044,43.10000014,22.60000038
2045,43.10000014,22.60000038
2046,42.39999986,21.9000001
2047,42.39999986,21.79999971
2048,42.39999986,21.79999971
2049,43.29999995,22.79999971
2050,43.29999995,22.79999971
2051,43.40000033,22.9000001
2052,43.30000043,22.80000019
2053,43.40000057,22.40000033
2054,43.40000057,22.40000033
2055,43.10000062,22.10000038
2056,43.10000062,22.10000038
2057,42.30000043,22.20000029
2058,42.30000043,22.20000029
2059,42.00000048,22.20000029
2060,42.50000048,22.40000033
2061,42.80000043,22.40000033
2062,42.80000043,22.40000033
2063,42.20000029,21.70000029
2064,42.20000029,21.70000029
2065,41.90000033,21.70000029
2066,42.20000029,21.70000052
2067,42.10000014,21.60000014
2068,42.20000052,21.60000014
2069,41.40000033,20.79999995
2070,41.10000014,20.79999995
2071,41.30000043,21.00000024
2072,41.70000029,21.50000024
2073,42,21.30000019
2074,41.89999986,21.20000005
2075,41.89999986,21.20000005
2076,41.79999995,21.20000005
2077,42,21.4000001
2078,42.29999995,21.70000005
2079,41.80000043,21.30000019
2080,41.80000043,21.30000019
2081,41.70000052,21.20000029
2082,41.80000067,21.20000029
2083,41.40000057,21.50000024
2084,41.40000033,21.50000024
2085,41.60000014,21.50000024
2086,41.80000019,21.70000029
2087,41.80000019,21.70000029
2088,41.80000019,21.70000029
2089,41.4000001,21.30000019
2090,41.70000005,21.30000019
2091,41.50000024,21.30000019
2092,42.00000024,21.80000019
2093,42.00000024,21.80000019
2094,41.80000019,21.40000033
2095,41.80000019,21.40000033
2096,42.10000038,21.60000038
2097,42.10000038,21.60000038
2098,42.00000024,21.50000024
2099,42.00000024,21.50000024
2100,42.50000048,21.50000048
2101,42.60000038,21.60000038
2102,42.60000038,21.60000038
2103,42.40000033,21.80000019
2104,42.40000033,21.80000019
2105,42.00000072,21.40000033
2106,42.00000072,21.40000033
2107,42.00000072,21.40000033
2108,42.10000062,21.30000043
2109,41.9000001,21.30000019
2110,41.9000001,21.30000019
2111,42.20000005,21.5999999
2112,42.20000005,21.4000001
2113,41.50000024,21.10000014
2114,41.50000024,21.10000014
2115,41.60000014,21.20000005
2116,41,20.5999999
2117,41.29999995,20.5999999
2118,41.29999995,20.5999999
2119,41.29999995,20.5999999
2120,41.29999995,21
2121,41.10000014,21
2122,41.10000014,21
2123,41.50000024,21.30000019
2124,41.50000024,21.30000019
2125,41.70000005,21.30000019
2126,41.69999957,21.29999971
2127,42,21.5
2128,41.79999995,21.5
2129,41,20.70000005
2130,41,20.70000005
2131,42.40000033,21.60000038
2132,42.40000033,21.60000038
2133,42.40000033,21.60000038
2134,41.30000019,20.89999986
2135,41.40000033,21
2136,42.0999999,21.4000001
2137,41.99999976,21.29999995
2138,41.99999976,21.29999995
2139,41.30000019,21.10000014
2140,41.30000019,21.10000014
2141,41.40000033,21.30000019
2142,41.40000033,21.30000019
2143,41.80000043,21.10000038
2144,41.80000043,21.10000038
2145,41.70000052,21.10000038
2146,41.00000024,20.4000001
2147,41.5,20.4000001
2148,41.5,20.4000001
2149,41.5999999,20.9000001
2150,41.5999999,20.9000001
2151,40.40000033,20.10000014
2152,40.40000033,20.10000014
2153,40.50000048,20.20000029
2154,40.50000048,20.20000029
2155,40.80000043,20.50000024
2156,41.00000048,20.50000024
2157,40.40000033,19.9000001
2158,40.30000043,19.80000019
2159,40.30000043,19.80000019
2160,40.89999986,20.4000001
2161,40.89999986,20.4000001
2162,41.70000005,20.4000001
2163,41.39999986,20.0999999
2164,41.39999986,20.0999999
2165,40.60000014,20.0999999
2166,40.70000052,20.20000029
2167,40.70000052,20.20000029
2168,40.90000057,20.50000024
2169,40.90000057,20.50000024
2170,40.90000057,20.50000024
2171,40.70000029,20.30000019
2172,40.70000029,20.30000019
2173,40.60000038,20.4000001
2174,40.80000019,20.4000001
2175,40.80000019,20.4000001
2176,40.50000024,20.4000001
2177,40.30000043,20.20000029
2178,40.20000052,20.10000038
2179,41.5,20.70000029
2180,41.5,20.70000029
2181,41.29999971,20.5
2182,41.29999971,20.5
2183,40.60000014,20.60000014
2184,40.60000014,20.60000014
2185,41.4000001,20.60000014
2186,42.4000001,21.60000014
2187,42.4000001,21.60000014
2188,42.60000014,21.60000014
2189,41.30000043,20.50000024
2190,41,20.50000024
2191,41,20.50000024
2192,40.59999967,20.20000005
2193,41.39999986,20.79999995
2194,41.5,20.79999995
2195,41.5,20.79999995
2196,41.5,20.79999995
2197,40.40000033,20.10000014
2198,40.40000033,20.10000014
2199,40.40000033,20.10000014
2200,40.39999986,19.89999986
2201,40.29999995,19.79999995
2202,40.29999995,19.79999995
2203,40.20000005,19.9000001
2204,40.20000005,19.9000001
2205,40.70000029,20.10000014
2206,40.70000029,20.10000014
2207,40.70000029,20.10000014
2208,40.40000033,20.10000014
2209,40.30000019,20.0999999
2210,40.39999986,20.0999999
2211,40.39999986,20.0999999
2212,40.20000005,19.9000001
2213,40.20000005,19.9000001
2214,40.9000001,20.10000014
2215,41.10000014,20.4000001
2216,41.10000014,20.4000001
2217,40.50000024,20.4000001
2218,40.60000014,20.5
2219,41.00000024,20.30000019
2220,41.00000024,20.30000019
2221,40.80000019,20.10000014
2222,40.80000019,20.10000014
2223,40.70000005,20.20000029
2224,40.5,20.20000029
2225,40.5,20.20000029
2226,40.50000024,20.10000014
2227,40.50000048,20.10000014
2228,40.50000048,20.10000014
2229,40.5999999,20.29999995
2230,40.5999999,20.29999995
2231,40.79999995,20.29999995
2232,40.79999995,20.29999995
2233,41.0999999,20.4000001
2234,41.0999999,20.4000001
2235,40.79999995,20.20000005
2236,41,20.20000005
2237,41,20.20000005
2238,41,20.20000005
2239,41,20.20000005
2240,40.20000005,20.20000005
2241,40,20
2242,40.79999995,19.69999981
2243,40.79999995,19.69999981
2244,40.79999995,19.69999981
2245,40.70000005,19.69999981
2246,41.49999976,20.0999999
2247,41.5999999,20.0999999
2248,41.5999999,20.0999999
2249,41.60000014,20.9000001
2250,40.40000033,20.20000005
2251,40.40000033,20.20000005
2252,39.9000001,19.79999995
2253,39.9000001,19.79999995
2254,40.20000005,19.9000001
2255,40.20000005,19.9000001
2256,40.4000001,19.9000001
2257,40.9000001,20.4000001
2258,41,20.5
2259,40.60000014,20.5
2260,40.20000005,20.0999999
2261,40.30000019,20.20000005
2262,40.30000019,20.20000005
2263,40.5,20.20000005
2264,40.4000001,20.10000014
2265,40.60000062,20.10000038
2266,40.60000062,20.10000038
2267,40.60000062,20.10000038
2268,41.20000052,20.10000038
2269,40.89999986,19.9000001
2270,40.29999995,19.9000001
2271,40.29999995,19.9000001
2272,41.00000048,20.20000029
2273,41.00000048,20.20000029
2274,40.40000033,20.20000029
2275,40.49999976,20.19999981
2276,40.79999971,20.20000005
2277,40.79999971,20.20000005
2278,41,20.40000033
2279,41,20.40000033
2280,40.90000033,20.50000024
2281,40.90000033,20.50000024
2282,40.70000029,20.50000024
2283,40.70000005,20.5
2284,40.80000019,20.4000001
2285,40.80000019,20.4000001
2286,40.70000005,20.29999995
2287,40.69999981,20.29999995
2288,40.9000001,20.30000019
2289,40.9000001,20.30000019
2290,40.80000043,20.30000019
2291,40.80000043,20.30000019
2292,41.00000048,20.50000024
2293,41.00000048,20.50000024
2294,40.60000038,20.00000024
2295,40.60000038,20.00000024
2296,40.4000001,20.10000038
2297,40.4000001,20.10000038
2298,40.29999971,20
2299,40.20000029,20
2300,40.50000024,20.29999995
2301,40.50000024,20.29999995
2302,40.50000024,20.29999995
2303,40.5,20.29999995
2304,40.29999995,20.0999999
2305,41.5999999,20.0999999
2306,41.29999995,19.79999995
2307,41.20000005,19.79999995
2308,41.20000005,19.79999995
2309,41.10000014,20.10000014
2310,41.10000014,20.10000014
2311,40.89999962,20.49999976
2312,40.89999962,20.49999976
2313,40.89999962,20.49999976
2314,40.20000005,19.79999995
2315,40.20000005,19.79999995
2316,40.20000005,19.79999995
2317,40.5999999,20.20000005
2318,40.5999999,20.30000019
2319,40.80000019,20.30000019
2320,40.79999995,20.29999995
2321,40.79999995,20.29999995
2322,40.30000019,20
2323,40.50000024,20.20000005
2324,40.50000024,20.20000005
2325,41.10000014,20.20000005
2326,40.70000005,19.79999995
2327,40.60000014,19.70000005
2328,40.60000014,19.70000005
2329,40.5999999,20.29999995
2330,40.5999999,20.29999995
2331,40.49999976,20.29999995
2332,40.70000005,20.20000005
2333,40.70000005,20.20000005
2334,40.50000072,20.40000033
2335,40.50000072,20.40000033
2336,40.50000072,20.40000033
2337,40.10000038,19.80000019
2338,40.60000038,20.00000024
2339,40.79999995,20.00000024
2340,40.79999995,20.00000024
2341,40.89999962,20.0999999
2342,40.89999962,20.0999999
2343,40.60000038,20.20000029
2344,40.60000038,20.20000029
2345,40.60000038,20.20000029
2346,41.00000024,20.20000005
2347,41.00000024,20
2348,41.00000024,20
2349,41.00000024,20.30000019
2350,41.00000024,20.30000019
2351,40.80000019,20.4000001
2352,40.80000019,20.4000001
2353,40.80000019,20.4000001
2354,40.4000001,20.4000001
2355,39.79999995,20
2356,39.79999995,20
2357,40.30000019,20.00000024
2358,40.30000019,20.00000024
2359,40.30000019,20.00000024
2360,40.79999995,20.10000014
2361,40.79999971,20.0999999
2362,40.90000033,20.20000005
2363,40.90000033,20.20000005
2364,40.80000043,20.10000014
2365,40.80000043,20.10000014
2366,40.80000043,20.50000048
2367,40.80000043,20.50000048
2368,40.90000057,20.50000048
2369,40.89999986,20.20000005
2370,40.79999971,20.20000005
2371,40.79999971,20.20000005
2372,40.50000024,20.20000005
2373,40.20000052,20
2374,40.40000033,20
2375,40.60000062,20.20000029
2376,40.60000062,20.20000029
2377,40.20000029,20.30000019
2378,40.50000024,20.60000014
2379,40.49999976,20.5
2380,40.49999976,20.5
2381,40.09999967,20.0999999
2382,40.5,20
2383,40.5,20
2384,40.60000014,20.10000014
2385,40.4000001,20.10000014
2386,40.80000019,20.50000024
2387,40.90000033,20.50000024
2388,40.90000033,20.50000024
2389,40.79999995,20.20000005
2390,40.79999995,20.20000005
2391,40.79999995,20.20000005
2392,40.5,20.0999999
2393,40.5,20.0999999
2394,41.40000033,20.29999995
2395,41.40000033,20.29999995
2396,41.40000033,20.29999995
2397,41.20000029,20.20000005
2398,41.10000038,20.10000014
2399,40.10000014,20.10000014
2400,39.70000029,19.70000029
2401,39.80000043,19.80000043
2402,39.80000043,19.80000043
2403,40.50000024,19.70000029
2404,40.5,19.70000005
2405,40.5,19.70000005
2406,41.30000043,20.80000019
2407,41.30000043,20.80000019
2408,41.30000043,20.80000019
2409,40.70000005,20.10000014
2410,40.60000014,20.10000014
2411,40.60000014,20.10000014
2412,40.39999986,19.9000001
2413,40.39999986,19.9000001
2414,40.50000024,20.20000005
2415,40.50000024,20.20000005
2416,40.4000001,20.0999999
2417,40.30000019,20.20000005
2418,40.30000019,20.20000005
2419,40.20000029,20.00000024
2420,40.40000033,19.70000029
2421,40.40000033,19.70000029
2422,39.70000029,19.70000029
2423,40.40000033,20.40000033
2424,40.5,20.5
2425,40.5,20.5
2426,41,20.29999971
2427,40.9000001,20.19999981
2428,40.79999995,20.19999981
2429,40.60000014,20.29999995
2430,40.60000014,20.29999995
2431,40.79999995,20.29999995
2432,40.5,20.30000019
2433,40.40000033,20.30000019
2434,40.40000033,20.30000019
2435,40.30000019,20.10000014
2436,40.10000014,19.9000001
2437,40.50000048,19.9000001
2438,40.60000038,20
2439,40.10000038,20
2440,40.10000038,20
2441,40.50000072,20.40000033
2442,40.60000038,20.40000033
2443,40.50000024,20.30000019
2444,40.5,20.29999995
2445,40.5,20.29999995
2446,41.5,20.9000001
2447,41.5,20.9000001
2448,41.60000014,20.9000001
2449,40.29999995,20.29999995
2450,40.49999976,20.29999995
2451,39.69999981,19.5
2452,39.69999981,19.5
2453,39.69999981,19.5
2454,39.89999986,19.5
2455,40.89999986,20.20000005
2456,41.5,20.20000005
2457,41.5,20.20000005
2458,41.4000001,20.20000005
2459,40.20000029,20.20000005
2460,40.10000014,20.0999999
2461,40.20000029,20.20000005
2462,40.10000014,20.20000005
2463,40.10000038,20.20000029
2464,40.10000038,20.20000029
2465,40.10000038,20.20000029
2466,40.0999999,20
2467,40.19999981,20.0999999
2468,40.89999986,20.5
2469,40.89999986,20.5
2470,41,20.5
2471,41,20.5
2472,40.40000033,20.00000024
2473,40.40000033,20.00000024
2474,40.60000014,20.00000024
2475,40.19999981,19.9000001
2476,40.29999971,20
2477,40.49999976,20
2478,40.9000001,20.4000001
2479,40.10000014,20
2480,40.10000014,20
2481,40.10000014,20
2482,40.40000033,20.10000014
2483,40.70000029,20.4000001
2484,40.70000029,20.4000001
2485,39.9000001,20
2486,39.9000001,20
2487,39.9000001,20
2488,39.9000001,20
2489,41.10000014,20.30000019
2490,41.10000014,20.30000019
2491,40.9000001,20.30000019
2492,40.50000024,19.89999986
2493,40.50000024,19.89999986
2494,40.70000005,19.89999986
2495,41.0999999,20.30000019
2496,41.0999999,20.30000019
2497,40.60000014,20.30000019
2498,39.50000024,19.60000014
2499,39.50000024,19.60000014
2500,39.30000019,19.60000014
2501,40.10000014,20.30000019
2502,40.10000014,20.10000014
2503,40,20
2504,40,20
2505,39.9000001,19.9000001
2506,39.9000001,19.9000001
2507,39.70000005,19.70000005
2508,39.70000005,19.70000005
2509,41.10000014,20.70000005
2510,41.10000014,20.70000005
2511,41.29999995,20.79999995
2512,41.29999995,20.79999995
2513,41.5999999,20.79999995
2514,41.5999999,20.79999995
2515,40.5999999,20.0999999
2516,40.5999999,20.0999999
2517,40.5999999,20.0999999
2518,40.5999999,20.5999999
2519,40.5999999,20.5999999
2520,41.00000024,20.4000001
2521,40.9000001,20.29999995
2522,41,20.39999986
2523,40.70000005,20.39999986
2524,40.70000029,20.4000001
2525,40.30000019,20.20000005
2526,40.30000019,20.20000005
2527,40.20000005,20.0999999
2528,40.0999999,19.99999976
2529,40.0999999,19.99999976
2530,40,19.99999976
2531,40,19.99999976
2532,40.80000019,20.60000014
2533,40.80000019,20.60000014
2534,40.30000019,20.60000014
2535,39.50000024,20
2536,40.00000024,20
2537,40.4000001,20.20000005
2538,40.4000001,20.20000005
2539,40.4000001,20.20000005
2540,40.5,20.20000005
2541,39.70000005,19.70000005
2542,40.30000019,20.10000014
2543,40.30000019,20.10000014
2544,40.50000024,20.30000019
2545,40.50000024,20.30000019
2546,40.10000038,20.10000014
2547,40.10000038,20.10000014
2548,40.20000005,20
2549,40.20000005,20
2550,40.29999995,20.0999999
2551,40.20000005,20.0999999
2552,41.00000048,20.30000019
2553,40.50000024,20.30000019
2554,40.50000024,20.30000019
2555,40.70000005,20.4000001
2556,41.00000024,20.4000001
2557,40.40000033,20.4000001
2558,40.20000005,20.19999981
2559,40.20000005,20.19999981
2560,40.5999999,20.39999986
2561,40.39999986,20.19999981
2562,40.0999999,19.99999976
2563,40.0999999,19.99999976
2564,40.30000019,20.20000005
2565,40.30000019,20.20000005
2566,40.29999995,20.20000005
2567,40.39999986,20.29999995
2568,41.09999967,20.29999995
2569,41.19999981,20.4000001
2570,41.0999999,20.30000019
2571,41.10000038,20.79999995
2572,41.10000038,20.79999995
2573,41.00000024,20.79999995
2574,40,19.60000014
2575,40,19.60000014
2576,40,19.60000014
2577,40.20000029,19.60000014
2578,40.70000029,20.10000014
2579,40.70000029,20.10000014
2580,40.30000019,20.10000014
2581,39.60000014,19.4000001
2582,39.60000014,19.4000001
2583,40.49999976,20.0999999
2584,40.49999976,20.0999999
2585,40.0999999,19.69999981
2586,40.0999999,19.69999981
2587,40.20000005,19.79999995
2588,40.20000005,19.79999995
2589,40.50000024,19.60000014
2590,40.50000024,19.60000014
2591,40.60000014,19.60000014
2592,40.0999999,19.9000001
2593,39.89999986,20
2594,40.5999999,20.79999995
2595,40.5999999,20.79999995
2596,40.5999999,20.79999995
2597,40.5999999,20.79999995
2598,40.20000005,20.4000001
2599,40.5999999,20.4000001
2600,40.5,20.30000019
2601,40.4000001,20.30000019
2602,40.4000001,20.30000019
2603,40.60000014,20.30000019
2604,40.70000005,20.4000001
2605,40.60000038,20.0999999
2606,40.80000043,20.29999995
2607,40.80000043,20.29999995
2608,40.5999999,20.29999995
2609,40.5,20.20000005
2610,40.5,20.20000005
2611,40.5999999,20.20000005
2612,40.09999967,19.5999999
2613,39.99999976,19.5999999
2614,39.99999976,19.5999999
2615,41.20000005,20.29999995
2616,41.20000005,20.29999995
2617,40.89999986,20.29999995
2618,40.70000005,20.10000014
2619,40.70000005,20.10000014
2620,40.60000014,20.20000029
2621,40.10000014,19.80000019
2622,40.70000029,20.50000024
2623,40.70000029,20.50000024
2624,40.50000024,20.30000019
2625,40.70000029,20.30000019
2626,40.70000005,20.29999995
2627,40.9000001,20.5
2628,40.9000001,20.5
2629,40.30000019,20.0999999
2630,40.30000043,20.10000014
2631,40.30000043,20.20000029
2632,40.30000043,20.20000029
2633,40.30000043,20.20000029
2634,40.40000057,20.20000029
2635,40.20000029,20.30000019
2636,40.20000029,20.30000019
2637,40.10000014,20.30000019
2638,40.9000001,20.29999995
2639,40.9000001,20.29999995
2640,41.30000019,20.5
2641,41.00000048,20.50000024
2642,40.80000043,20.30000019
2643,40.80000043,20.30000019
2644,41.30000019,20.60000014
2645,41.30000019,20.60000014
2646,41.10000014,20.60000014
2647,40.60000014,20.10000014
2648,40.20000029,20.10000014
2649,40.10000014,20
2650,40.10000014,20
2651,40.10000014,20
2652,39.5999999,19.49999976
2653,39.5999999,19.49999976
2654,40.60000038,20.30000019
2655,40.60000038,20.30000019
2656,40.60000038,20.30000019
2657,40.50000048,20.30000019
2658,40.30000043,20.00000024
2659,40.30000043,20.00000024
2660,40.40000057,20.00000024
2661,40.70000029,20.20000005
2662,40.89999986,20.20000005
2663,40.89999986,20.20000005
2664,40.39999986,19.79999995
2665,40.39999986,19.79999995
2666,40.0999999,20.19999981
2667,40.4000001,20.5
2668,40.20000005,20
2669,40.20000005,20
2670,40.30000019,20.10000014
2671,40.30000019,20.10000014
2672,40.30000019,19.70000005
2673,40.10000038,19.70000005
2674,40.10000038,19.70000005
2675,40.00000024,19.80000019
2676,40.00000024,19.80000019
2677,39.9000001,19.80000019
2678,41.4000001,20.70000005
2679,41.20000029,20.70000005
2680,41.20000029,20.70000005
2681,40.80000019,20.5999999
2682,40.80000019,20.5999999
2683,40.20000005,20.0999999
2684,40.50000024,20.4000001
2685,40.50000048,20.40000033
2686,41.00000024,20.40000033
2687,40.70000005,20.10000014
2688,40.70000005,20.10000014
2689,40.69999981,19.89999986
2690,40.79999995,20
2691,39.60000038,19.80000019
2692,39.60000038,19.80000019
2693,39.80000043,20.00000024
2694,40.00000024,20.00000024
2695,40.0999999,20
2696,40.0999999,20
2697,40.0999999,20
2698,39.50000024,19.4000001
2699,39.50000024,19.4000001
2700,39.30000043,19.4000001
2701,40.5,20.5999999
2702,40.5,20.5999999
2703,40.30000019,20.20000005
2704,40.60000014,20.20000005
2705,40.70000029,20.20000029
2706,40.60000014,20.10000014
2707,40.60000014,20.10000014
2708,40.60000014,20.10000014
2709,41.0999999,20.39999986
2710,41.4000001,20.70000005
2711,41.00000024,20.70000005
2712,40.60000014,20.29999995
2713,40.80000019,20.5
2714,41.00000024,20.5
2715,40.4000001,19.79999995
2716,40.4000001,19.79999995
2717,40.4000001,19.79999995
2718,40.20000005,19.60000014
2719,40,19.60000014
2720,40,19.60000014
2721,40.5,20.10000014
2722,40.5,20.10000014
2723,40.40000033,20.30000019
2724,40.30000043,20.10000014
2725,41.29999995,19.80000019
2726,41.29999995,19.80000019
2727,41.4000001,19.90000033
2728,40.50000048,19.90000033
2729,41.00000024,20.4000001
2730,40.9000001,20.29999995
2731,40.9000001,20.29999995
2732,40.90000033,20
2733,40.90000033,20
2734,41.00000024,20
2735,39.80000019,20.00000024
2736,39.90000033,20.00000024
2737,40.70000005,20.5999999
2738,40.70000005,20.5999999
2739,40.70000005,20.5999999
2740,40.80000019,20.5999999
2741,40.60000014,20.39999986
2742,40.39999986,20.39999986
2743,40.29999971,20.29999971
2744,40.5,20.20000005
2745,40.5,20.20000005
2746,41,20.70000005
2747,40.40000033,20.00000024
2748,40.70000029,20.00000024
2749,40.90000033,20.20000029
2750,41.00000024,20.30000019
2751,40.60000014,20.30000019
2752,40.79999995,20.5
2753,41,20.5
2754,40.70000005,20.5
2755,40.50000024,20.30000019
2756,40.40000033,20.20000029
2757,40.30000019,20.20000029
2758,39.9000001,19.80000019
2759,39.9000001,19.80000019
2760,40.9000001,20.5
2761,40.9000001,20.5
2762,40.9000001,20.5
2763,40.60000014,20.5
2764,41,20.5999999
2765,41.39999986,21.0999999
2766,41.39999986,21.0999999
2767,40.9000001,20.60000014
2768,40.70000005,20.60000014
2769,39.9000001,19.80000019
2770,39.79999995,19.70000005
2771,39.79999995,19.70000005
2772,41.50000024,20.70000005
2773,41.5,20.69999981
2774,41.5,20.69999981
2775,40.20000029,20.0999999
2776,40.00000024,19.89999986
2777,40.19999981,19.89999986
2778,40.70000005,20.4000001
2779,40.70000005,20.4000001
2780,40.70000005,20.4000001
2781,40.10000014,20.20000005
2782,40.10000014,20.20000005
2783,40.5999999,20
2784,40.5999999,20
2785,40.10000014,20
2786,40,20
2787,40.20000005,20.20000005
2788,40.20000005,20.20000005
2789,40.20000029,19.90000033
2790,39.9000001,19.60000014
2791,39.9000001,19.60000014
2792,40.60000014,20.30000019
2793,40.60000014,20.30000019
2794,40.40000033,20.5
2795,40.50000024,20.5999999
2796,40.9000001,20.5999999
2797,41.19999981,20.5999999
2798,40.5999999,20
2799,40.29999995,20
2800,40.49999976,20
2801,41.19999981,20.70000005
2802,41.19999981,20.70000005
2803,41.40000033,20.60000038
2804,41.10000062,20.60000038
2805,40.70000052,20.60000038
2806,40.40000033,20.30000019
2807,40.40000033,20.30000019
2808,40.40000033,20.30000019
2809,40.79999995,20.4000001
2810,40.4000001,20.00000024
2811,40.80000019,20.30000019
2812,41,20.5
2813,41,20.5
2814,40.70000005,20.20000005
2815,40.4000001,20.20000005
2816,40.4000001,20.20000005
2817,40.50000024,20.20000005
2818,40.4000001,20.20000005
2819,40.20000005,20.20000005
