Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105
1645959307,4910,17.0999999046,3.2999999523,3.5999999046,3.2999999523,3.5,3.4000000954
1645959308,4911,17.0999999046,3.2999999523,3.5999999046,3.2999999523,3.5,3.4000000954
1645959309,4912,17.0999999046,3.2999999523,3.5999999046,3.2999999523,3.5,3.4000000954
1645959310,4913,17.2999999523,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.4000000954
1645959311,4914,17.4999997615,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5999999046
1645959312,4915,17.4999997615,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5999999046
1645959313,4916,16.9000000954,3.2999999523,3.7000000477,3.2999999523,3.4000000954,3.2000000477
1645959314,4917,16.9000000954,3.2999999523,3.7000000477,3.2999999523,3.4000000954,3.2000000477
1645959315,4918,17.5000002385,3.4000000954,3.7000000477,3.2999999523,3.7000000477,3.4000000954
1645959316,4919,17.5000002385,3.4000000954,3.7000000477,3.2999999523,3.7000000477,3.4000000954
1645959317,4920,17.5000002385,3.4000000954,3.7000000477,3.2999999523,3.7000000477,3.4000000954
1645959318,4921,17.5000002385,3.4000000954,3.7000000477,3.2999999523,3.7000000477,3.4000000954
1645959319,4922,17.0000002385,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1645959320,4923,17.0000002385,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1645959321,4924,17.0000002385,3.4000000954,3.5,3.2999999523,3.4000000954,3.4000000954
1645959322,4925,17,3.2999999523,3.2999999523,3.5,3.4000000954,3.5
1645959323,4926,17,3.2999999523,3.2999999523,3.5,3.4000000954,3.5
1645959324,4927,17.4000000954,3.2000000477,3.5999999046,3.9000000954,3.2999999523,3.4000000954
1645959325,4928,17.4000000954,3.2000000477,3.5999999046,3.9000000954,3.2999999523,3.4000000954
1645959326,4929,17.4000000954,3.2000000477,3.5999999046,3.9000000954,3.2999999523,3.4000000954
1645959327,4930,17,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.4000000954
1645959328,4931,16.8999998569,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.2999999523
1645959329,4932,16.7999999523,3.4000000954,3.2999999523,3.2999999523,3.5,3.2999999523
1645959330,4933,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959331,4934,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959332,4935,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959333,4936,16.9000000954,3.2999999523,3.2000000477,3.5,3.5,3.4000000954
1645959334,4937,16.9000000954,3.2999999523,3.2000000477,3.5,3.5,3.4000000954
1645959335,4938,16.9000000954,3.2999999523,3.2000000477,3.5,3.5,3.4000000954
1645959336,4939,17.0999996661,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1645959337,4940,17.0999996661,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1645959338,4941,17.0999996661,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5999999046
1645959339,4942,17,3.2999999523,3.5,3.4000000954,3.5,3.2999999523
1645959340,4943,17,3.2999999523,3.5,3.4000000954,3.5,3.2999999523
1645959341,4944,17.1999998092,3.2999999523,3.5,3.2999999523,3.2999999523,3.7999999523
1645959342,4945,17.1999998092,3.2999999523,3.5,3.2999999523,3.2999999523,3.7999999523
1645959343,4946,17.1999998092,3.2999999523,3.5,3.2999999523,3.2999999523,3.7999999523
1645959344,4947,17.3999998569,3.2999999523,3.5999999046,3.5,3.4000000954,3.5999999046
1645959345,4948,17.3999998569,3.2999999523,3.5999999046,3.5,3.4000000954,3.5999999046
1645959346,4949,17.3999998569,3.2999999523,3.5999999046,3.5,3.4000000954,3.5999999046
1645959347,4950,17.3999998569,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954
1645959348,4951,17.3999998569,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954
1645959349,4952,17.3999998569,3.5,3.5999999046,3.2999999523,3.5999999046,3.4000000954
1645959350,4953,17.5000002385,3.4000000954,3.7000000477,3.2000000477,3.5,3.7000000477
1645959351,4954,17.5000002385,3.4000000954,3.7000000477,3.2000000477,3.5,3.7000000477
1645959352,4955,17.4000000954,3.2999999523,3.4000000954,3.7000000477,3.2999999523,3.7000000477
1645959353,4956,17.1000001431,3.2999999523,3.4000000954,3.7000000477,3.2999999523,3.4000000954
1645959354,4957,17.1000001431,3.2999999523,3.4000000954,3.7000000477,3.2999999523,3.4000000954
1645959355,4958,17.1000001431,3.2999999523,3.4000000954,3.7000000477,3.2999999523,3.4000000954
1645959356,4959,17.0999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1645959357,4960,17.0999999046,3.2999999523,3.5,3.5,3.5,3.2999999523
1645959358,4961,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959359,4962,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959360,4963,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959361,4964,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959362,4965,16.7999999523,3.4000000954,3.2999999523,3.2999999523,3.5,3.2999999523
1645959363,4966,16.6999998092,3.2999999523,3.2999999523,3.2999999523,3.5,3.2999999523
1645959364,4967,17.4000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.9000000954
1645959365,4968,17.4000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.9000000954
1645959366,4969,17.6000001431,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.9000000954
1645959367,4970,17.6000001431,3.4000000954,3.5999999046,3.5,3.7000000477,3.4000000954
1645959368,4971,17.6000001431,3.4000000954,3.5999999046,3.5,3.7000000477,3.4000000954
1645959369,4972,17.6000001431,3.4000000954,3.5999999046,3.5,3.7000000477,3.4000000954
1645959370,4973,17.1000001431,3.4000000954,3.2999999523,3.2999999523,3.7000000477,3.4000000954
1645959371,4974,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959372,4975,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959373,4976,17.3000001908,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.9000000954
1645959374,4977,17.3000001908,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.9000000954
1645959375,4978,17.3000001908,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.9000000954
1645959376,4979,17.2999999523,3.2999999523,3.5999999046,3.5,3.5,3.4000000954
1645959377,4980,17.2999999523,3.2999999523,3.5999999046,3.5,3.5,3.4000000954
1645959378,4981,17.2999999523,3.2999999523,3.5999999046,3.5,3.5,3.4000000954
1645959379,4982,17.5999999046,3.5,3.5999999046,3.5,3.5999999046,3.4000000954
1645959380,4983,17.5999999046,3.5,3.5999999046,3.5,3.5999999046,3.4000000954
1645959381,4984,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959382,4985,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959383,4986,16.7999999523,3.2999999523,3.2999999523,3.2999999523,3.5,3.4000000954
1645959384,4987,16.7999999523,3.2999999523,3.2999999523,3.2999999523,3.5,3.4000000954
1645959385,4988,17.2999999523,3.2999999523,3.5,3.5,3.4000000954,3.5999999046
1645959386,4989,17.2999999523,3.2999999523,3.5,3.5,3.4000000954,3.5999999046
1645959387,4990,16.8000001908,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1645959388,4991,16.8000001908,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1645959389,4992,16.8000001908,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1645959390,4993,16.7999999523,3.5,3.2999999523,3.2999999523,3.4000000954,3.2999999523
1645959391,4994,17.0999999046,3.5,3.2999999523,3.2999999523,3.5999999046,3.4000000954
1645959392,4995,17.0999999046,3.5,3.2999999523,3.2999999523,3.5999999046,3.4000000954
1645959393,4996,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959394,4997,17.0999999046,3.4000000954,3.2999999523,3.2999999523,3.5,3.5999999046
1645959395,4998,17.0999999046,3.4000000954,3.2999999523,3.2999999523,3.5,3.5999999046
1645959396,4999,17.1000001431,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1645959397,5000,17.1000001431,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1645959398,5001,17.1000001431,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1645959399,5002,17.1000003816,3.4000000954,3.5,3.4000000954,3.4000000954,3.4000000954
1645959400,5003,17.1000003816,3.4000000954,3.5,3.4000000954,3.4000000954,3.4000000954
1645959401,5004,17.2000000477,3.5,3.5,3.2999999523,3.5,3.4000000954
1645959402,5005,17.2000000477,3.5,3.5,3.2999999523,3.5,3.4000000954
1645959403,5006,17.2000000477,3.5,3.5,3.2999999523,3.5,3.4000000954
1645959404,5007,17.2000000477,3.5,3.5,3.2999999523,3.5,3.4000000954
1645959405,5008,17,3.5,3.5,3.2999999523,3.4000000954,3.2999999523
1645959406,5009,16.7999999523,3.2999999523,3.5,3.2999999523,3.4000000954,3.2999999523
1645959407,5010,16.7999999523,3.2999999523,3.5,3.2999999523,3.4000000954,3.2999999523
1645959408,5011,17.1000001431,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1645959409,5012,17.1000001431,3.2999999523,3.5,3.4000000954,3.4000000954,3.5
1645959410,5013,17,3.2999999523,3.5,3.2999999523,3.4000000954,3.5
1645959411,5014,17.2000000477,3.2999999523,3.5,3.2999999523,3.7000000477,3.4000000954
1645959412,5015,17.2000000477,3.2999999523,3.5,3.2999999523,3.7000000477,3.4000000954
1645959413,5016,17.2999999523,3.5,3.5999999046,3.2999999523,3.5,3.4000000954
1645959414,5017,17.2999999523,3.5,3.5999999046,3.2999999523,3.5,3.4000000954
1645959415,5018,17.2999999523,3.5,3.5999999046,3.2999999523,3.5,3.4000000954
1645959416,5019,17,3.2999999523,3.5999999046,3.4000000954,3.5,3.2000000477
1645959417,5020,17,3.2999999523,3.5999999046,3.4000000954,3.5,3.2000000477
1645959418,5021,17,3.2999999523,3.5999999046,3.4000000954,3.5,3.2000000477
1645959419,5022,16.8999998569,3.2999999523,3.5,3.2999999523,3.2999999523,3.5
1645959420,5023,16.8999998569,3.2999999523,3.5,3.2999999523,3.2999999523,3.5
1645959421,5024,16.8999998569,3.2999999523,3.5,3.2999999523,3.2999999523,3.5
1645959422,5025,17.1000001431,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1645959423,5026,17.1000001431,3.4000000954,3.5,3.2999999523,3.5,3.4000000954
1645959424,5027,17.5,3.5,3.5,3.2000000477,3.5,3.7999999523
1645959425,5028,17.5,3.5,3.5,3.2000000477,3.5,3.7999999523
1645959426,5029,17.5,3.5,3.5,3.2000000477,3.5,3.7999999523
1645959427,5030,17.3999998569,3.2999999523,3.7999999523,3.5,3.5,3.2999999523
1645959428,5031,17.3999998569,3.2999999523,3.7999999523,3.5,3.5,3.2999999523
1645959429,5032,17.7999999523,3.5,4,3.5,3.5,3.2999999523
1645959430,5033,17.7999999523,3.5,4,3.5,3.5,3.2999999523
1645959431,5034,18,3.5,4,3.4000000954,3.7999999523,3.2999999523
1645959432,5035,18,3.5,4,3.4000000954,3.7999999523,3.2999999523
1645959433,5036,17.3999998569,3.5,3.5,3.2999999523,3.7999999523,3.2999999523
1645959434,5037,17.2000000477,3.5,3.5,3.2999999523,3.5,3.4000000954
1645959435,5038,17.2000000477,3.5,3.5,3.2999999523,3.5,3.4000000954
1645959436,5039,16.9000000954,3.2999999523,3.2999999523,3.4000000954,3.5,3.4000000954
1645959437,5040,16.7000000477,3.2999999523,3.2999999523,3.4000000954,3.5,3.2000000477
1645959438,5041,16.7000000477,3.2999999523,3.2999999523,3.4000000954,3.5,3.2000000477
1645959439,5042,16.9999997615,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523
1645959440,5043,16.9999997615,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523
1645959441,5044,16.9999997615,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523
1645959442,5045,17.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.2999999523
1645959443,5046,17.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.2999999523
1645959444,5047,17.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.2999999523
1645959445,5048,17.1000001431,3.2999999523,3.5,3.4000000954,3.5,3.4000000954
1645959446,5049,17.1000001431,3.2999999523,3.5,3.4000000954,3.5,3.4000000954
1645959447,5050,17.1000001431,3.2999999523,3.4000000954,3.5,3.4000000954,3.5
1645959448,5051,17.1000001431,3.2999999523,3.4000000954,3.5,3.4000000954,3.5
1645959449,5052,17.1000001431,3.2999999523,3.4000000954,3.5,3.4000000954,3.5
1645959450,5053,17.0000002385,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523
1645959451,5054,17.0000002385,3.4000000954,3.5,3.4000000954,3.4000000954,3.2999999523
1645959452,5055,17,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1645959453,5056,17.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1645959454,5057,17.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1645959455,5058,17.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1645959456,5059,17.2000000477,3.2000000477,3.5999999046,3.4000000954,3.5,3.5
1645959457,5060,17.2000000477,3.2000000477,3.5999999046,3.4000000954,3.5,3.5
1645959458,5061,17.2000000477,3.2000000477,3.5999999046,3.4000000954,3.5,3.5
1645959459,5062,17.0000002385,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5999999046
1645959460,5063,17.0000002385,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5999999046
1645959461,5064,17.0000002385,3.2000000477,3.4000000954,3.4000000954,3.4000000954,3.5999999046
1645959462,5065,17.5,3.5,3.5,3.4000000954,3.7999999523,3.2999999523
1645959463,5066,17.5,3.5,3.5,3.4000000954,3.7999999523,3.2999999523
1645959464,5067,17.0000002385,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1645959465,5068,17.0000002385,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1645959466,5069,17.0000002385,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1645959467,5070,17.5,3.2999999523,3.5,3.2999999523,3.5,3.9000000954
1645959468,5071,17.5,3.2999999523,3.5,3.2999999523,3.5,3.9000000954
1645959469,5072,17.5,3.2999999523,3.5,3.2999999523,3.5,3.9000000954
1645959470,5073,17.1000001431,3.2000000477,3.5,3.4000000954,3.2999999523,3.7000000477
1645959471,5074,17.1000001431,3.2000000477,3.5,3.4000000954,3.2999999523,3.7000000477
1645959472,5075,17.3000001908,3.4000000954,3.5,3.4000000954,3.2999999523,3.7000000477
1645959473,5076,17.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.5999999046
1645959474,5077,17.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.5999999046
1645959475,5078,17.2999999523,3.4000000954,3.5,3.2999999523,3.5,3.5999999046
1645959476,5079,17.2999999523,3.4000000954,3.5,3.2999999523,3.5,3.5999999046
1645959477,5080,17,3.4000000954,3.5,3.2999999523,3.5,3.2999999523
1645959478,5081,16.7000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954
1645959479,5082,16.7000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954
1645959480,5083,16.7000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954
1645959481,5084,16.7000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954
1645959482,5085,17.1000001431,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.4000000954
1645959483,5086,17.1000001431,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.4000000954
1645959484,5087,17.1000001431,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.4000000954
1645959485,5088,17.2999999523,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.4000000954
1645959486,5089,17.2999999523,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.4000000954
1645959487,5090,17.0999999046,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.5
1645959488,5091,17.0999999046,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.5
1645959489,5092,17.0999999046,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.5
1645959490,5093,16.6999998092,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.2000000477
1645959491,5094,16.6999998092,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.2000000477
1645959492,5095,16.6999998092,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.2000000477
1645959493,5096,17.0000002385,3.4000000954,3.7000000477,3.4000000954,3.2999999523,3.2000000477
1645959494,5097,18.1000001431,3.4000000954,3.7000000477,3.4000000954,3.7999999523,3.7999999523
1645959495,5098,18.1000001431,3.4000000954,3.7000000477,3.4000000954,3.7999999523,3.7999999523
1645959496,5099,17,3.5,3.4000000954,3.2999999523,3.5,3.2999999523
1645959497,5100,17,3.5,3.4000000954,3.2999999523,3.5,3.2999999523
1645959498,5101,16.8000001908,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1645959499,5102,16.8000001908,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1645959500,5103,16.8000001908,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1645959501,5104,16.8000001908,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2999999523
1645959502,5105,17.5000002385,3.2999999523,3.5,3.4000000954,3.4000000954,3.9000000954
1645959503,5106,17.5000002385,3.2999999523,3.5,3.4000000954,3.4000000954,3.9000000954
1645959504,5107,17.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1645959505,5108,17.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1645959506,5109,17.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1645959507,5110,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959508,5111,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959509,5112,16.9000000954,3.4000000954,3.2999999523,3.2999999523,3.5,3.4000000954
1645959510,5113,17.2999999523,3.2999999523,3.7999999523,3.2999999523,3.5,3.4000000954
1645959511,5114,17.9000000954,3.2999999523,3.7999999523,3.4000000954,3.4000000954,4
1645959512,5115,18.1000001431,3.2999999523,4,3.4000000954,3.4000000954,4
1645959513,5116,18.1000001431,3.2999999523,4,3.4000000954,3.4000000954,4
1645959514,5117,17.9000000954,3.2999999523,4,3.4000000954,3.4000000954,3.7999999523
1645959515,5118,17.9000000954,3.2999999523,4,3.4000000954,3.4000000954,3.7999999523
1645959516,5119,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959517,5120,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959518,5121,17.2999999523,3.5,3.7000000477,3.2999999523,3.5,3.2999999523
1645959519,5122,16.8000001908,3.2000000477,3.4000000954,3.2999999523,3.4000000954,3.5
1645959520,5123,16.8000001908,3.2000000477,3.4000000954,3.2999999523,3.4000000954,3.5
1645959521,5124,16.8000001908,3.2000000477,3.4000000954,3.2999999523,3.4000000954,3.5
1645959522,5125,16.9000000954,3.2999999523,3.5,3.5,3.4000000954,3.2000000477
1645959523,5126,16.9000000954,3.2999999523,3.5,3.5,3.4000000954,3.2000000477
1645959524,5127,16.9000000954,3.2999999523,3.5,3.5,3.4000000954,3.2000000477
1645959525,5128,17.6000001431,3.4000000954,3.5999999046,3.5,3.7000000477,3.4000000954
1645959526,5129,17.6000001431,3.4000000954,3.5999999046,3.5,3.7000000477,3.4000000954
1645959527,5130,17.6000001431,3.4000000954,3.5999999046,3.5,3.7000000477,3.4000000954
1645959528,5131,17.4000000954,3.5,3.7000000477,3.4000000954,3.5,3.2999999523
1645959529,5132,17.4000000954,3.5,3.7000000477,3.4000000954,3.5,3.2999999523
1645959530,5133,16.5,3.2000000477,3.4000000954,3.2999999523,3.2999999523,3.2999999523
1645959531,5134,16.5,3.2000000477,3.4000000954,3.2999999523,3.2999999523,3.2999999523
1645959532,5135,16.7999999523,3.2000000477,3.7999999523,3.2000000477,3.2999999523,3.2999999523
1645959533,5136,17.2000000477,3.2000000477,3.7999999523,3.2000000477,3.4000000954,3.5999999046
1645959534,5137,17.2000000477,3.2000000477,3.7999999523,3.2000000477,3.4000000954,3.5999999046
1645959535,5138,17.2000000477,3.2000000477,3.7999999523,3.2000000477,3.4000000954,3.5999999046
1645959536,5139,17.5,3.5,3.5999999046,3.2999999523,3.7000000477,3.4000000954
1645959537,5140,17.5,3.5,3.5999999046,3.2999999523,3.7000000477,3.4000000954
1645959538,5141,17.1000003816,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954
1645959539,5142,17.1000003816,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954
1645959540,5143,17.1000003816,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954
1645959541,5144,17.1000003816,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954
1645959542,5145,17.2000002862,3.5,3.7000000477,3.4000000954,3.4000000954,3.2000000477
1645959543,5146,17.2000002862,3.5,3.7000000477,3.4000000954,3.4000000954,3.2000000477
1645959544,5147,17.2000002862,3.5,3.7000000477,3.4000000954,3.4000000954,3.2000000477
1645959545,5148,17.4000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.9000000954
1645959546,5149,17.4000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.9000000954
1645959547,5150,17.4000000954,3.2999999523,3.5,3.2999999523,3.4000000954,3.9000000954
1645959548,5151,17.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1645959549,5152,17.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1645959550,5153,17.0999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523
1645959551,5154,17.5999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.7999999523
1645959552,5155,17.5999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.7999999523
1645959553,5156,17.5,3.2999999523,3.7000000477,3.2999999523,3.4000000954,3.7999999523
1645959554,5157,17.5,3.2999999523,3.7000000477,3.2999999523,3.4000000954,3.7999999523
1645959555,5158,17.5,3.2999999523,3.7000000477,3.2999999523,3.4000000954,3.7999999523
1645959556,5159,17.2999999523,3.4000000954,3.5999999046,3.2999999523,3.7000000477,3.2999999523
1645959557,5160,17.2999999523,3.4000000954,3.5999999046,3.2999999523,3.7000000477,3.2999999523
1645959558,5161,17.2000000477,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1645959559,5162,17.2000000477,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1645959560,5163,17.2000000477,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1645959561,5164,17.2000000477,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1645959562,5165,17.0999999046,3.2999999523,3.5,3.2999999523,3.5,3.5
1645959563,5166,17.0999999046,3.2999999523,3.5,3.2999999523,3.5,3.5
1645959564,5167,17.8000001908,3.2000000477,3.7000000477,3.5,3.5,3.9000000954
1645959565,5168,17.8000001908,3.2000000477,3.7000000477,3.5,3.5,3.9000000954
1645959566,5169,17.8000001908,3.2000000477,3.7000000477,3.5,3.5,3.9000000954
1645959567,5170,17.8000001908,3.2000000477,3.7000000477,3.5,3.5,3.9000000954
1645959568,5171,17.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1645959569,5172,17.2000002862,3.4000000954,3.5,3.4000000954,3.5,3.4000000954
1645959570,5173,17.1000001431,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1645959571,5174,17.1000001431,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1645959572,5175,17.1000001431,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1645959573,5176,17.2999999523,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954
1645959574,5177,17.5,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.7999999523
1645959575,5178,17.5,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.7999999523
1645959576,5179,17.6999998092,3.2999999523,3.5999999046,3.5,3.5,3.7999999523
1645959577,5180,17.3999998569,3.2999999523,3.5999999046,3.5,3.5,3.5
1645959578,5181,17.3999998569,3.2999999523,3.5999999046,3.5,3.5,3.5
1645959579,5182,17.5999999046,3.5,3.5999999046,3.4000000954,3.5999999046,3.5
1645959580,5183,17.3999998569,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523
1645959581,5184,16.7999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5
1645959582,5185,16.7999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5
1645959583,5186,16.7999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5
1645959584,5187,16.7999999523,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5
1645959585,5188,17.2999999523,3.2999999523,3.5,3.5,3.2999999523,3.7000000477
1645959586,5189,17.2999999523,3.2999999523,3.5,3.5,3.2999999523,3.7000000477
1645959587,5190,17.2999999523,3.2999999523,3.5,3.5,3.2999999523,3.7000000477
1645959588,5191,17.5000002385,3.4000000954,3.7000000477,3.4000000954,3.5999999046,3.4000000954
1645959589,5192,17.5000002385,3.4000000954,3.7000000477,3.4000000954,3.5999999046,3.4000000954
1645959590,5193,17.5000002385,3.4000000954,3.7000000477,3.4000000954,3.5999999046,3.4000000954
1645959591,5194,17.0000002385,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1645959592,5195,17.0000002385,3.4000000954,3.4000000954,3.2999999523,3.5,3.4000000954
1645959593,5196,17.0999999046,3.2999999523,4,3.2999999523,3.4000000954,3.0999999046
1645959594,5197,17.0999999046,3.2999999523,4,3.2999999523,3.4000000954,3.0999999046
1645959595,5198,17.0999999046,3.2999999523,4,3.2999999523,3.4000000954,3.0999999046
1645959596,5199,17.6000001431,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.9000000954
1645959597,5200,17.6000001431,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.9000000954
1645959598,5201,17.6000001431,3.2999999523,3.5999999046,3.4000000954,3.4000000954,3.9000000954
1645959599,5202,18,3.5,3.5999999046,3.4000000954,3.5999999046,3.9000000954
1645959600,5203,17.8999998569,3.5,3.5999999046,3.4000000954,3.5999999046,3.7999999523
1645959601,5204,17.8999998569,3.5,3.5999999046,3.4000000954,3.5999999046,3.7999999523
1645959602,5205,17,3.2999999523,3.2000000477,3.4000000954,3.5999999046,3.5
1645959603,5206,17,3.2999999523,3.2000000477,3.4000000954,3.5999999046,3.5
1645959604,5207,17.1000003816,3.2000000477,3.4000000954,3.7000000477,3.4000000954,3.4000000954
1645959605,5208,17.1000003816,3.2000000477,3.4000000954,3.7000000477,3.4000000954,3.4000000954
1645959606,5209,17.1000003816,3.2000000477,3.4000000954,3.7000000477,3.4000000954,3.4000000954
1645959607,5210,17.2999999523,3.5999999046,3.5999999046,3.4000000954,3.2999999523,3.4000000954
1645959608,5211,17.2999999523,3.5999999046,3.5999999046,3.4000000954,3.2999999523,3.4000000954
1645959609,5212,17.2999999523,3.5999999046,3.5999999046,3.4000000954,3.2999999523,3.4000000954
