Timestamp,Time,Node IP,Node ID,WaitingJobs,frequency,individuals,individuals_merge,mutation_overlap,sifting,TotalJobs,NodeActive,Energy,Utilization,comp_frequency,comp_individuals,comp_individuals_merge,comp_mutation_overlap,comp_sifting,comp_TotalJobs
1645946226, 564, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946226, 564, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946226, 564, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5999999046,1, 0, 0, 0, 0, 0,0
1645946226, 564, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.1999998092,1,0,0,0,0,0,0
1645946227, 565, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946227, 565, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946227, 565, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946227, 565, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5999999046,1, 0, 0, 0, 0, 0,0
1645946227, 565, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.1999998092,1,0,0,0,0,0,0
1645946228, 566, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645946228, 566, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946228, 566, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946228, 566, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5,1, 0, 0, 0, 0, 0,0
1645946228, 566, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.6999998092,1,0,0,0,0,0,0
1645946229, 567, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645946229, 567, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946229, 567, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946229, 567, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5,1, 0, 0, 0, 0, 0,0
1645946229, 567, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.6999998092,1,0,0,0,0,0,0
1645946230, 568, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645946230, 568, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946230, 568, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946230, 568, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5,1, 0, 0, 0, 0, 0,0
1645946230, 568, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.6999998092,1,0,0,0,0,0,0
1645946231, 569, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1, 0, 0, 0, 0, 0,0
1645946231, 569, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946231, 569, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946231, 569, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946231, 569, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.5,1,0,0,0,0,0,0
1645946232, 570, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1, 0, 0, 0, 0, 0,0
1645946232, 570, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946232, 570, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946232, 570, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946232, 570, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.5,1,0,0,0,0,0,0
1645946233, 571, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1, 0, 0, 0, 0, 0,0
1645946233, 571, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946233, 571, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946233, 571, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946233, 571, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.5,1,0,0,0,0,0,0
1645946234, 572, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.8000001907,1, 0, 0, 0, 0, 0,0
1645946234, 572, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946234, 572, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946234, 572, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946234, 572, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.5,1,0,0,0,0,0,0
1645946235, 573, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946235, 573, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645946235, 573, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,4.1999998093,1, 0, 0, 0, 0, 0,0
1645946235, 573, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946235, 573, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.4999995232,1,0,0,0,0,0,0
1645946236, 574, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946236, 574, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645946236, 574, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,4.1999998093,1, 0, 0, 0, 0, 0,0
1645946236, 574, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946236, 574, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.4999995232,1,0,0,0,0,0,0
1645946237, 575, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946237, 575, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,7,1, 0, 0, 0, 0, 0,0
1645946237, 575, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,4.1999998093,1, 0, 0, 0, 0, 0,0
1645946237, 575, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946237, 575, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.4999995232,1,0,0,0,0,0,0
1645946238, 576, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946238, 576, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946238, 576, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946238, 576, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946238, 576, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.6999998092,1,0,0,0,0,0,0
1645946239, 577, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946239, 577, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946239, 577, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946239, 577, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946239, 577, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.6999998092,1,0,0,0,0,0,0
1645946240, 578, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645946240, 578, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946240, 578, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946240, 578, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946240, 578, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.6999998093,1,0,0,0,0,0,0
1645946241, 579, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645946241, 579, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946241, 579, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946241, 579, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946241, 579, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.9999995232,1,0,0,0,0,0,0
1645946242, 580, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645946242, 580, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946242, 580, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946242, 580, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946242, 580, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.9999995232,1,0,0,0,0,0,0
1645946243, 581, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946243, 581, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946243, 581, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,4.5999999046,1, 0, 0, 0, 0, 0,0
1645946243, 581, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946243, 581, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.2999997138,1,0,0,0,0,0,0
1645946244, 582, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946244, 582, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946244, 582, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,4.5999999046,1, 0, 0, 0, 0, 0,0
1645946244, 582, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946244, 582, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.2999997138,1,0,0,0,0,0,0
1645946245, 583, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946245, 583, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946245, 583, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,4.5999999046,1, 0, 0, 0, 0, 0,0
1645946245, 583, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946245, 583, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.2999997138,1,0,0,0,0,0,0
1645946246, 584, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946246, 584, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946246, 584, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946246, 584, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5,1, 0, 0, 0, 0, 0,0
1645946246, 584, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.6999998092,1,0,0,0,0,0,0
1645946247, 585, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946247, 585, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946247, 585, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946247, 585, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5,1, 0, 0, 0, 0, 0,0
1645946247, 585, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.6999998092,1,0,0,0,0,0,0
1645946248, 586, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946248, 586, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946248, 586, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946248, 586, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5,1, 0, 0, 0, 0, 0,0
1645946248, 586, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.6999998092,1,0,0,0,0,0,0
1645946249, 587, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645946249, 587, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946249, 587, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946249, 587, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946249, 587, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.0999999047,1,0,0,0,0,0,0
1645946250, 588, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5999999046,1, 0, 0, 0, 0, 0,0
1645946250, 588, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946250, 588, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946250, 588, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946250, 588, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.0999999047,1,0,0,0,0,0,0
1645946251, 589, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645946251, 589, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946251, 589, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946251, 589, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946251, 589, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.5000004768,1,0,0,0,0,0,0
1645946252, 590, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645946252, 590, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946252, 590, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946252, 590, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946252, 590, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.5000004768,1,0,0,0,0,0,0
1645946253, 591, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645946253, 591, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946253, 591, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946253, 591, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946253, 591, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.5000004768,1,0,0,0,0,0,0
1645946254, 592, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.4000000954,1, 0, 0, 0, 0, 0,0
1645946254, 592, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946254, 592, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946254, 592, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.3000001907,1, 0, 0, 0, 0, 0,0
1645946254, 592, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.5000004768,1,0,0,0,0,0,0
1645946255, 593, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645946255, 593, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946255, 593, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946255, 593, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946255, 593, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.7999997139,1,0,0,0,0,0,0
1645946256, 594, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.4000000954,1, 0, 0, 0, 0, 0,0
1645946256, 594, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946256, 594, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946256, 594, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946256, 594, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.7999997139,1,0,0,0,0,0,0
1645946257, 595, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645946257, 595, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946257, 595, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946257, 595, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946257, 595, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.0999994278,1,0,0,0,0,0,0
1645946258, 596, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645946258, 596, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946258, 596, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946258, 596, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.4000000954,1, 0, 0, 0, 0, 0,0
1645946258, 596, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.0000000001,1,0,0,0,0,0,0
1645946259, 597, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.6999998093,1, 0, 0, 0, 0, 0,0
1645946259, 597, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946259, 597, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946259, 597, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.4000000954,1, 0, 0, 0, 0, 0,0
1645946259, 597, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.0000000001,1,0,0,0,0,0,0
1645946260, 598, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946260, 598, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946260, 598, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.4000000954,1, 0, 0, 0, 0, 0,0
1645946260, 598, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.4000000954,1, 0, 0, 0, 0, 0,0
1645946260, 598, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.5,1,0,0,0,0,0,0
1645946261, 599, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.0999999046,1, 0, 0, 0, 0, 0,0
1645946261, 599, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946261, 599, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5999999046,1, 0, 0, 0, 0, 0,0
1645946261, 599, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946261, 599, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.7999997138,1,0,0,0,0,0,0
1645946262, 600, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946262, 600, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946262, 600, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946262, 600, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946262, 600, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.8999996186,1,0,0,0,0,0,0
1645946263, 601, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946263, 601, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946263, 601, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946263, 601, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946263, 601, All, -1,35, 0, 16, 0, 0, 0, 16, 4,22.8999996186,1,0,0,0,0,0,0
1645946264, 602, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,6.5,1, 0, 0, 0, 0, 0,0
1645946264, 602, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946264, 602, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.1999998093,1, 0, 0, 0, 0, 0,0
1645946264, 602, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,4.5999999046,1, 0, 0, 0, 0, 0,0
1645946264, 602, All, -1,35, 0, 16, 0, 0, 0, 16, 4,21.9999995232,1,0,0,0,0,0,0
1645946265, 603, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645946265, 603, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946265, 603, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946265, 603, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5,1, 0, 0, 0, 0, 0,0
1645946265, 603, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.3999996186,1,0,0,0,0,0,0
1645946266, 604, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645946266, 604, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946266, 604, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946266, 604, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5,1, 0, 0, 0, 0, 0,0
1645946266, 604, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.3999996186,1,0,0,0,0,0,0
1645946267, 605, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
1645946267, 605, 192.168.5.102, 2,0, 0, 4, 0, 0, 0, 4, 1,5.6999998093,1, 0, 0, 0, 0, 0,0
1645946267, 605, 192.168.5.103, 3,0, 0, 4, 0, 0, 0, 4, 1,5.5,1, 0, 0, 0, 0, 0,0
1645946267, 605, 192.168.5.104, 4,0, 0, 4, 0, 0, 0, 4, 1,5,1, 0, 0, 0, 0, 0,0
1645946267, 605, All, -1,35, 0, 16, 0, 0, 0, 16, 4,23.3999996186,1,0,0,0,0,0,0
1645946268, 606, 192.168.5.101, 1,0, 0, 4, 0, 0, 0, 4, 1,7.1999998093,1, 0, 0, 0, 0, 0,0
