Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104
1645950263,4600,14.1000001431,3.2999999523,3.4000000954,4,3.4000000954
1645950264,4601,14.1000001431,3.2999999523,3.4000000954,4,3.4000000954
1645950265,4602,14.3000001908,3.5,3.4000000954,4,3.4000000954
1645950266,4603,14.2999999523,3.5,3.5999999046,3.4000000954,3.7999999523
1645950267,4604,14.1000001431,3.4000000954,3.5,3.4000000954,3.7999999523
1645950268,4605,14.2000000477,3.4000000954,3.5,3.7000000477,3.5999999046
1645950269,4606,14.2000000477,3.4000000954,3.5,3.7000000477,3.5999999046
1645950270,4607,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950271,4608,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950272,4609,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950273,4610,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950274,4611,14.2000000478,3.2000000477,4.1999998093,3.4000000954,3.4000000954
1645950275,4612,14.2000000478,3.2000000477,4.1999998093,3.4000000954,3.4000000954
1645950276,4613,14.2000000478,3.2000000477,4.1999998093,3.4000000954,3.4000000954
1645950277,4614,14.1999998092,3.5999999046,3.5,3.5,3.5999999046
1645950278,4615,14.1999998092,3.5999999046,3.5,3.5,3.5999999046
1645950279,4616,14.1999998092,3.5999999046,3.5,3.5,3.5999999046
1645950280,4617,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950281,4618,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950282,4619,13.7999999523,3.2999999523,3.4000000954,3.5,3.5999999046
1645950283,4620,13.7999999523,3.2999999523,3.4000000954,3.5,3.5999999046
1645950284,4621,13.7999999523,3.2999999523,3.4000000954,3.5,3.5999999046
1645950285,4622,13.8999998569,3.2999999523,3.5999999046,3.5,3.5
1645950286,4623,13.8999998569,3.2999999523,3.5999999046,3.5,3.5
1645950287,4624,13.8999998569,3.2999999523,3.5999999046,3.5,3.5
1645950288,4625,14,3.5,3.5999999046,3.4000000954,3.5
1645950289,4626,14,3.5,3.5999999046,3.4000000954,3.5
1645950290,4627,13.7000000477,3.5,3.4000000954,3.2999999523,3.5
1645950291,4628,13.7000000477,3.5,3.4000000954,3.2999999523,3.5
1645950292,4629,13.7000000477,3.5,3.4000000954,3.2999999523,3.5
1645950293,4630,14.1000001431,3.2999999523,3.4000000954,4,3.4000000954
1645950294,4631,14.1000001431,3.2999999523,3.4000000954,4,3.4000000954
1645950295,4632,14.1000001431,3.2999999523,3.4000000954,4,3.4000000954
1645950296,4633,14.1000001431,3.2999999523,3.4000000954,4,3.4000000954
1645950297,4634,14,3.5,3.5,3.5,3.5
1645950298,4635,14,3.5,3.5,3.5,3.5
1645950299,4636,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950300,4637,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950301,4638,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950302,4639,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950303,4640,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950304,4641,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950305,4642,13.6000001431,3.2999999523,3.4000000954,3.7000000477,3.2000000477
1645950306,4643,13.6000001431,3.2999999523,3.4000000954,3.7000000477,3.2000000477
1645950307,4644,14,3.5,3.5999999046,3.7000000477,3.2000000477
1645950308,4645,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950309,4646,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950310,4647,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950311,4648,14,3.5,3.4000000954,3.5,3.5999999046
1645950312,4649,14,3.5,3.4000000954,3.5,3.5999999046
1645950313,4650,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950314,4651,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950315,4652,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950316,4653,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950317,4654,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645950318,4655,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645950319,4656,13.5000002385,3.2000000477,3.5,3.4000000954,3.4000000954
1645950320,4657,13.8000001908,3.4000000954,3.5,3.5,3.4000000954
1645950321,4658,13.8000001908,3.4000000954,3.5,3.5,3.4000000954
1645950322,4659,13.8000001908,3.4000000954,3.5,3.5,3.4000000954
1645950323,4660,13.9000000954,3.5,3.5,3.4000000954,3.5
1645950324,4661,13.9000000954,3.5,3.5,3.4000000954,3.5
1645950325,4662,14.4000000954,3.4000000954,3.4000000954,3.7999999523,3.7999999523
1645950326,4663,14.4000000954,3.4000000954,3.4000000954,3.7999999523,3.7999999523
1645950327,4664,14.4000000954,3.4000000954,3.4000000954,3.7999999523,3.7999999523
1645950328,4665,14.1999998092,3.2999999523,3.5999999046,3.5999999046,3.7000000477
1645950329,4666,14.1999998092,3.2999999523,3.5999999046,3.5999999046,3.7000000477
1645950330,4667,13.9000000954,3.4000000954,3.5,3.2999999523,3.7000000477
1645950331,4668,13.6000001431,3.4000000954,3.5,3.2999999523,3.4000000954
1645950332,4669,13.6000001431,3.4000000954,3.5,3.2999999523,3.4000000954
1645950333,4670,13.6000001431,3.4000000954,3.5,3.2999999523,3.4000000954
1645950334,4671,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645950335,4672,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645950336,4673,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645950337,4674,14,3.2999999523,3.7999999523,3.5,3.4000000954
1645950338,4675,14,3.2999999523,3.7999999523,3.5,3.4000000954
1645950339,4676,14,3.2999999523,3.7999999523,3.5,3.4000000954
1645950340,4677,14.0999999046,3.5,3.7000000477,3.2999999523,3.5999999046
1645950341,4678,14.0999999046,3.5,3.7000000477,3.2999999523,3.5999999046
1645950342,4679,14.0999999046,3.5,3.7000000477,3.2999999523,3.5999999046
1645950343,4680,14,3.5,3.5,3.2999999523,3.7000000477
1645950344,4681,14,3.5,3.5,3.2999999523,3.7000000477
1645950345,4682,13.7999999523,3.2999999523,3.5,3.2999999523,3.7000000477
1645950346,4683,13.5,3.2999999523,3.4000000954,3.2999999523,3.5
1645950347,4684,13.5,3.2999999523,3.4000000954,3.2999999523,3.5
1645950348,4685,13.6999998092,3.2999999523,3.5999999046,3.2999999523,3.5
1645950349,4686,13.6999998092,3.2999999523,3.5999999046,3.2999999523,3.5
1645950350,4687,13.6999998092,3.2999999523,3.5999999046,3.2999999523,3.5
1645950351,4688,14.2000000477,3.4000000954,3.5999999046,3.7000000477,3.5
1645950352,4689,14.2000000477,3.4000000954,3.5999999046,3.7000000477,3.5
1645950353,4690,13.7999999523,3.5,3.4000000954,3.2999999523,3.5999999046
1645950354,4691,13.7999999523,3.5,3.4000000954,3.2999999523,3.5999999046
1645950355,4692,13.7999999523,3.5,3.4000000954,3.2999999523,3.5999999046
1645950356,4693,13.7999999523,3.5,3.4000000954,3.2999999523,3.5999999046
1645950357,4694,14.2000000477,3.2000000477,3.5,4,3.5
1645950358,4695,14.2000000477,3.2000000477,3.5,4,3.5
1645950359,4696,14.2000000477,3.2000000477,3.5,4,3.5
1645950360,4697,13.7000000477,3.5,3.5,3.4000000954,3.2999999523
1645950361,4698,13.7000000477,3.5,3.5,3.4000000954,3.2999999523
1645950362,4699,13.7000000477,3.5,3.5,3.4000000954,3.2999999523
1645950363,4700,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950364,4701,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950365,4702,13.6999998092,3.2999999523,3.5999999046,3.2999999523,3.5
1645950366,4703,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950367,4704,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645950368,4705,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645950369,4706,13.8000001908,3.4000000954,3.4000000954,3.5999999046,3.4000000954
1645950370,4707,13.8000001908,3.4000000954,3.4000000954,3.5999999046,3.4000000954
1645950371,4708,14.0999999046,3.5,3.5999999046,3.5999999046,3.4000000954
1645950372,4709,14.1999998092,3.5,3.5999999046,3.5999999046,3.5
1645950373,4710,14.1999998092,3.5,3.5999999046,3.5999999046,3.5
1645950374,4711,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950375,4712,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950376,4713,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645950377,4714,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645950378,4715,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645950379,4716,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645950380,4717,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950381,4718,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950382,4719,13.7999999523,3.2999999523,3.5,3.5,3.5
1645950383,4720,13.7999999523,3.2999999523,3.5,3.5,3.5
1645950384,4721,13.7999999523,3.2999999523,3.5,3.5,3.5
1645950385,4722,13.7999999523,3.2999999523,3.5,3.5,3.5
1645950386,4723,13.7999999523,3.2999999523,3.5,3.4000000954,3.5999999046
1645950387,4724,13.7999999523,3.2999999523,3.5,3.4000000954,3.5999999046
1645950388,4725,13.7999999523,3.2999999523,3.5,3.4000000954,3.5999999046
1645950389,4726,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645950390,4727,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645950391,4728,14,3.4000000954,3.5999999046,3.5999999046,3.4000000954
1645950392,4729,14.0999999046,3.4000000954,3.5999999046,3.5999999046,3.5
1645950393,4730,14.0999999046,3.4000000954,3.5999999046,3.5999999046,3.5
1645950394,4731,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950395,4732,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950396,4733,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950397,4734,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950398,4735,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950399,4736,13.7000000477,3.2999999523,3.4000000954,3.5,3.5
1645950400,4737,13.9000003339,3.4000000954,3.4000000954,3.7000000477,3.4000000954
1645950401,4738,13.9000003339,3.4000000954,3.4000000954,3.7000000477,3.4000000954
1645950402,4739,13.9000003339,3.4000000954,3.4000000954,3.7000000477,3.4000000954
1645950403,4740,13.8999998569,3.4000000954,3.5999999046,3.2999999523,3.5999999046
1645950404,4741,13.8999998569,3.4000000954,3.5999999046,3.2999999523,3.5999999046
1645950405,4742,13.8999998569,3.4000000954,3.5999999046,3.2999999523,3.5999999046
1645950406,4743,14,3.4000000954,3.5999999046,3.4000000954,3.5999999046
1645950407,4744,14,3.4000000954,3.5999999046,3.4000000954,3.5999999046
1645950408,4745,13.7999999523,3.2999999523,3.5,3.4000000954,3.5999999046
1645950409,4746,13.8999998569,3.2999999523,3.5,3.5,3.5999999046
1645950410,4747,14.1999998092,3.2999999523,3.5999999046,3.7000000477,3.5999999046
1645950411,4748,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645950412,4749,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645950413,4750,14,3.2999999523,3.5999999046,3.7000000477,3.4000000954
1645950414,4751,14.1999998092,3.5,3.5999999046,3.5,3.5999999046
1645950415,4752,14.1999998092,3.5,3.5999999046,3.5,3.5999999046
1645950416,4753,14.1999998092,3.5,3.5999999046,3.5,3.5999999046
1645950417,4754,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950418,4755,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950419,4756,13.7000002862,3.4000000954,3.4000000954,3.4000000954,3.5
1645950420,4757,14.1999998092,3.2999999523,3.5,3.7999999523,3.5999999046
1645950421,4758,14.1999998092,3.2999999523,3.5,3.7999999523,3.5999999046
1645950422,4759,14.7000000477,3.5,3.7000000477,3.5,4
1645950423,4760,14.7000000477,3.5,3.7000000477,3.5,4
1645950424,4761,14.7000000477,3.5,3.7000000477,3.5,4
1645950425,4762,14.7000000477,3.5,3.7000000477,3.5,4
1645950426,4763,14,3.4000000954,3.5999999046,3.4000000954,3.5999999046
1645950427,4764,14,3.4000000954,3.5999999046,3.4000000954,3.5999999046
1645950428,4765,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645950429,4766,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645950430,4767,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645950431,4768,13.9000000954,3.2999999523,3.7999999523,3.4000000954,3.4000000954
1645950432,4769,14.6999998092,3.2999999523,3.7999999523,3.7999999523,3.7999999523
1645950433,4770,14.6999998092,3.2999999523,3.7999999523,3.7999999523,3.7999999523
1645950434,4771,14,3.5,3.5999999046,3.4000000954,3.5
1645950435,4772,14,3.5,3.5999999046,3.4000000954,3.5
1645950436,4773,14,3.5,3.5999999046,3.4000000954,3.5
1645950437,4774,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950438,4775,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950439,4776,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950440,4777,13.7000002862,3.4000000954,3.5,3.4000000954,3.4000000954
1645950441,4778,13.7000002862,3.4000000954,3.5,3.4000000954,3.4000000954
1645950442,4779,13.7000002862,3.4000000954,3.5,3.4000000954,3.4000000954
1645950443,4780,13.8999998569,3.2999999523,3.5999999046,3.5999999046,3.4000000954
1645950444,4781,13.8999998569,3.2999999523,3.5999999046,3.5999999046,3.4000000954
1645950445,4782,13.8999998569,3.2999999523,3.5999999046,3.5999999046,3.4000000954
1645950446,4783,13.8000001908,3.4000000954,3.5,3.4000000954,3.5
1645950447,4784,13.8000001908,3.4000000954,3.5,3.4000000954,3.5
1645950448,4785,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645950449,4786,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950450,4787,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950451,4788,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645950452,4789,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645950453,4790,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645950454,4791,14.0999999046,3.5999999046,3.5999999046,3.4000000954,3.5
1645950455,4792,14.0999999046,3.5999999046,3.5999999046,3.4000000954,3.5
1645950456,4793,14.0999999046,3.5999999046,3.5999999046,3.4000000954,3.5
1645950457,4794,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950458,4795,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950459,4796,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645950460,4797,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645950461,4798,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645950462,4799,13.6000003816,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1645950463,4800,13.8000001908,3.4000000954,3.4000000954,3.4000000954,3.5999999046
1645950464,4801,13.8000001908,3.4000000954,3.4000000954,3.4000000954,3.5999999046
1645950465,4802,13.8000001908,3.4000000954,3.4000000954,3.4000000954,3.5999999046
1645950466,4803,14,3.5,3.5999999046,3.5,3.4000000954
1645950467,4804,14,3.5,3.5999999046,3.5,3.4000000954
1645950468,4805,14,3.5,3.5999999046,3.5,3.4000000954
1645950469,4806,13.9000000954,3.5,3.5,3.4000000954,3.5
1645950470,4807,13.9000000954,3.5,3.5,3.4000000954,3.5
1645950471,4808,13.7000000477,3.2999999523,3.5,3.4000000954,3.5
1645950472,4809,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645950473,4810,13.5999999046,3.2999999523,3.5999999046,3.2999999523,3.4000000954
1645950474,4811,13.4999997615,3.2999999523,3.5999999046,3.2999999523,3.2999999523
1645950475,4812,13.4999997615,3.2999999523,3.5999999046,3.2999999523,3.2999999523
1645950476,4813,13.4999997615,3.2999999523,3.5999999046,3.2999999523,3.2999999523
1645950477,4814,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950478,4815,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950479,4816,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950480,4817,14,3.5999999046,3.4000000954,3.4000000954,3.5999999046
1645950481,4818,14,3.5999999046,3.4000000954,3.4000000954,3.5999999046
1645950482,4819,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950483,4820,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950484,4821,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950485,4822,13.9000000954,3.4000000954,3.5,3.5999999046,3.4000000954
1645950486,4823,13.9000000954,3.4000000954,3.5,3.5999999046,3.4000000954
1645950487,4824,13.9000000954,3.4000000954,3.5,3.5999999046,3.4000000954
1645950488,4825,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950489,4826,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950490,4827,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950491,4828,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950492,4829,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950493,4830,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950494,4831,13.5,3.2999999523,3.4000000954,3.5,3.2999999523
1645950495,4832,13.5,3.2999999523,3.4000000954,3.5,3.2999999523
1645950496,4833,13.5,3.2999999523,3.4000000954,3.5,3.2999999523
1645950497,4834,14,3.4000000954,3.5,3.5,3.5999999046
1645950498,4835,14,3.4000000954,3.5,3.5,3.5999999046
1645950499,4836,14,3.4000000954,3.5,3.5,3.5999999046
1645950500,4837,14.1999998092,3.5999999046,3.7000000477,3.2999999523,3.5999999046
1645950501,4838,14.1999998092,3.5999999046,3.7000000477,3.2999999523,3.5999999046
1645950502,4839,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645950503,4840,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645950504,4841,13.5,3.2999999523,3.5,3.2999999523,3.4000000954
1645950505,4842,13.7999999523,3.2000000477,3.5999999046,3.5999999046,3.4000000954
1645950506,4843,13.7999999523,3.2000000477,3.5999999046,3.5999999046,3.4000000954
1645950507,4844,13.7999999523,3.2000000477,3.5999999046,3.5999999046,3.4000000954
1645950508,4845,13.9999997615,3.2999999523,3.5999999046,3.5,3.5999999046
1645950509,4846,13.9999997615,3.2999999523,3.5999999046,3.5,3.5999999046
1645950510,4847,13.9999997615,3.2999999523,3.5999999046,3.5,3.5999999046
1645950511,4848,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950512,4849,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950513,4850,13.8999998569,3.5,3.5999999046,3.2999999523,3.5
1645950514,4851,13.9000000954,3.2999999523,3.4000000954,3.7000000477,3.5
1645950515,4852,13.8000001908,3.2999999523,3.4000000954,3.7000000477,3.4000000954
1645950516,4853,13.8000001908,3.2999999523,3.4000000954,3.7000000477,3.4000000954
1645950517,4854,14.8999996185,3.5999999046,3.5999999046,3.5,4.1999998093
1645950518,4855,14.8999996185,3.5999999046,3.5999999046,3.5,4.1999998093
1645950519,4856,14.8999996185,3.5999999046,3.5999999046,3.5,4.1999998093
1645950520,4857,14.1999998092,3.5999999046,3.5999999046,3.5,3.5
1645950521,4858,14.1999998092,3.5999999046,3.5999999046,3.5,3.5
1645950522,4859,14.1999998092,3.5999999046,3.5999999046,3.5,3.5
1645950523,4860,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645950524,4861,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645950525,4862,13.5000002385,3.2999999523,3.4000000954,3.4000000954,3.4000000954
1645950526,4863,13.8000001908,3.2999999523,3.4000000954,3.7000000477,3.4000000954
1645950527,4864,13.8000001908,3.2999999523,3.4000000954,3.7000000477,3.4000000954
1645950528,4865,14.1999998092,3.5,3.5,3.5999999046,3.5999999046
1645950529,4866,14.1999998092,3.5,3.5,3.5999999046,3.5999999046
1645950530,4867,14.1999998092,3.5,3.5,3.5999999046,3.5999999046
1645950531,4868,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950532,4869,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950533,4870,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950534,4871,13.4000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1645950535,4872,13.4000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1645950536,4873,13.4000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1645950537,4874,13.7000000477,3.4000000954,3.5999999046,3.4000000954,3.2999999523
1645950538,4875,13.7000000477,3.4000000954,3.5999999046,3.4000000954,3.2999999523
1645950539,4876,13.7000000477,3.4000000954,3.5999999046,3.4000000954,3.2999999523
1645950540,4877,14,3.4000000954,3.5999999046,3.5,3.5
1645950541,4878,14,3.4000000954,3.5999999046,3.5,3.5
1645950542,4879,14,3.4000000954,3.5999999046,3.5,3.5
1645950543,4880,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950544,4881,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950545,4882,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950546,4883,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950547,4884,13.6000001431,3.2999999523,3.4000000954,3.4000000954,3.5
1645950548,4885,14.5999996662,3.5999999046,3.5999999046,3.2000000477,4.1999998093
1645950549,4886,14.5999996662,3.5999999046,3.5999999046,3.2000000477,4.1999998093
1645950550,4887,14.5999996662,3.5999999046,3.5999999046,3.2000000477,4.1999998093
1645950551,4888,14.1999998092,3.5,3.5999999046,3.5,3.5999999046
1645950552,4889,14.1999998092,3.5,3.5999999046,3.5,3.5999999046
1645950553,4890,14.1999998092,3.5,3.5999999046,3.5,3.5999999046
1645950554,4891,13.5,3.2999999523,3.4000000954,3.2999999523,3.5
1645950555,4892,13.5,3.2999999523,3.4000000954,3.2999999523,3.5
1645950556,4893,13.5,3.2999999523,3.4000000954,3.2999999523,3.5
1645950557,4894,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645950558,4895,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645950559,4896,13.7000000477,3.2999999523,3.5,3.5,3.4000000954
1645950560,4897,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950561,4898,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950562,4899,14.0999999046,3.5,3.5999999046,3.4000000954,3.5999999046
1645950563,4900,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950564,4901,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950565,4902,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950566,4903,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645950567,4904,13.6000001431,3.2999999523,3.5,3.4000000954,3.4000000954
1645950568,4905,13.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523
1645950569,4906,13.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523
1645950570,4907,13.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523
1645950571,4908,13.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523
1645950572,4909,14.1000001431,3.4000000954,3.7000000477,3.4000000954,3.5999999046
1645950573,4910,14.1000001431,3.4000000954,3.7000000477,3.4000000954,3.5999999046
1645950574,4911,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950575,4912,13.7999999523,3.2999999523,3.4000000954,3.5,3.5999999046
1645950576,4913,13.7999999523,3.2999999523,3.4000000954,3.5,3.5999999046
1645950577,4914,13.7999999523,3.2999999523,3.5,3.4000000954,3.5999999046
1645950578,4915,13.5,3.2999999523,3.5,3.4000000954,3.2999999523
1645950579,4916,13.5,3.2999999523,3.5,3.4000000954,3.2999999523
1645950580,4917,13.7999999523,3.5,3.5999999046,3.2000000477,3.5
1645950581,4918,13.7999999523,3.5,3.5999999046,3.2000000477,3.5
1645950582,4919,13.7999999523,3.5,3.5999999046,3.2000000477,3.5
1645950583,4920,14,3.5,3.5999999046,3.4000000954,3.5
1645950584,4921,14,3.5,3.5999999046,3.4000000954,3.5
1645950585,4922,14,3.5,3.5999999046,3.4000000954,3.5
1645950586,4923,13.7000002862,3.4000000954,3.4000000954,3.5,3.4000000954
1645950587,4924,13.7000002862,3.4000000954,3.4000000954,3.5,3.4000000954
1645950588,4925,13.8000001908,3.4000000954,3.4000000954,3.5999999046,3.4000000954
1645950589,4926,13.8000001908,3.4000000954,3.4000000954,3.5999999046,3.4000000954
1645950590,4927,13.8000001908,3.4000000954,3.4000000954,3.5999999046,3.4000000954
1645950591,4928,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950592,4929,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950593,4930,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950594,4931,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950595,4932,14.4000000954,3.4000000954,3.5,3.9000000954,3.5999999046
1645950596,4933,14.4000000954,3.4000000954,3.5,3.9000000954,3.5999999046
1645950597,4934,14,3.2000000477,3.4000000954,3.7999999523,3.5999999046
1645950598,4935,13.8000001908,3.2000000477,3.4000000954,3.7999999523,3.4000000954
1645950599,4936,13.8000001908,3.2000000477,3.4000000954,3.7999999523,3.4000000954
1645950600,4937,14.5,3.9000000954,3.5999999046,3.5,3.5
1645950601,4938,14.5,3.9000000954,3.5999999046,3.5,3.5
1645950602,4939,14.5,3.9000000954,3.5999999046,3.5,3.5
1645950603,4940,13.7000000477,3.4000000954,3.5,3.2999999523,3.5
1645950604,4941,13.7000000477,3.4000000954,3.5,3.2999999523,3.5
1645950605,4942,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950606,4943,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950607,4944,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950608,4945,13.9000000954,3.4000000954,3.5,3.5,3.5
1645950609,4946,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950610,4947,13.7000000477,3.2999999523,3.4000000954,3.4000000954,3.5999999046
1645950611,4948,14.1999998092,3.2999999523,3.5999999046,3.5,3.7999999523
1645950612,4949,14.1999998092,3.2999999523,3.5999999046,3.5,3.7999999523
1645950613,4950,14.1999998092,3.2999999523,3.5999999046,3.5,3.7999999523
1645950614,4951,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950615,4952,13.9000000954,3.4000000954,3.5,3.4000000954,3.5999999046
1645950616,4953,13.9000000954,3.4000000954,3.4000000954,3.5,3.5999999046
1645950617,4954,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645950618,4955,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645950619,4956,13.8000001908,3.4000000954,3.4000000954,3.5,3.5
1645950620,4957,13.7999999523,3.4000000954,3.5,3.5999999046,3.2999999523
1645950621,4958,13.7999999523,3.4000000954,3.5,3.5999999046,3.2999999523
1645950622,4959,13.7999999523,3.4000000954,3.5,3.5999999046,3.2999999523
