timestamp,Energy
1645613264,54.69999957
1645613265,54.69999957
1645613266,54.69999957
1645613267,54.59999967
1645613268,54.59999967
1645613269,54.39999962
1645613270,53.39999986
1645613271,53.39999986
1645613272,53.39999986
1645613273,53.4000001
1645613274,56.70000005
1645613275,56.5999999
1645613276,57
1645613277,56.10000038
1645613278,56.20000005
1645613279,54.79999971
1645613280,54.99999952
1645613281,55.09999943
1645613282,57.09999943
1645613283,57.09999943
1645613284,57.09999943
1645613285,57.80000019
1645613286,55.70000029
1645613287,55.29999924
1645613288,55.29999924
1645613289,55.89999914
1645613290,54.59999943
1645613291,54.59999943
1645613292,54.59999943
1645613293,54.0999999
1645613294,54.9000001
1645613295,54.9000001
1645613296,55.20000005
1645613297,57.5999999
1645613298,57.5999999
1645613299,56.89999986
1645613300,58
1645613301,58.49999976
1645613302,58.49999976
1645613303,57.69999957
1645613304,57.69999957
1645613305,57.70000029
1645613306,57
1645613307,57.49999952
1645613308,53.79999971
1645613309,53.79999971
1645613310,53.5999999
1645613311,55.69999981
1645613312,55.69999981
1645613313,57.59999967
1645613314,57.59999967
1645613315,57.59999967
1645613316,57.5999999
1645613317,55.70000005
1645613318,55.70000005
1645613319,56.99999952
1645613320,55.39999962
1645613321,55.39999962
1645613322,56.79999948
1645613323,58.19999957
1645613324,57.70000005
1645613325,57.20000005
1645613326,55.99999976
1645613327,55.59999967
1645613328,54.20000005
1645613329,54.20000005
1645613330,54.29999995
1645613331,57.70000029
1645613332,57.70000029
1645613333,57.40000033
1645613334,55.69999981
1645613335,55.69999981
1645613336,57.29999995
1645613337,57.29999995
1645613338,57.29999995
1645613339,57.49999976
1645613340,57.49999976
1645613341,57.49999976
1645613342,55.79999948
1645613343,56.79999948
1645613344,56.69999957
1645613345,54.29999995
1645613346,54.89999986
1645613347,55.50000024
1645613348,55.50000024
1645613349,57.30000043
1645613350,57.10000038
1645613351,54.0999999
1645613352,53.9000001
1645613353,56.79999971
1645613354,56.79999971
1645613355,56.79999971
1645613356,56.89999962
1645613357,56.09999943
1645613358,56.09999943
1645613359,57.10000014
1645613360,57.10000014
1645613361,56.9000001
1645613362,54.89999986
1645613363,54.89999986
1645613364,56.19999957
1645613365,54.59999967
1645613366,54.59999967
1645613367,57.30000043
1645613368,57.30000043
1645613369,57.40000033
1645613370,57.40000033
1645613371,55.29999971
1645613372,54.69999981
1645613373,54.59999967
1645613374,53.59999967
1645613375,53.59999967
1645613376,56.09999967
1645613377,56.09999967
1645613378,56.69999957
1645613379,56.69999957
1645613380,56.89999986
1645613381,56.49999976
1645613382,56.79999971
1645613383,56.80000019
1645613384,56.4000001
1645613385,58.0999999
1645613386,57.39999962
1645613387,57.39999962
1645613388,56.20000076
1645613389,55.90000057
1645613390,55.90000057
1645613391,55.89999986
1645613392,56.19999981
1645613393,53.50000024
1645613394,53.50000024
1645613395,53.50000024
1645613396,57.19999981
1645613397,57.19999981
1645613398,57.20000005
1645613399,57.20000005
1645613400,56
1645613401,56.0999999
1645613402,56.0999999
1645613403,58.69999981
1645613404,58.39999986
1645613405,57.89999986
1645613406,53.89999986
1645613407,57.0999999
1645613408,57.0999999
1645613409,59.4000001
1645613410,60.0999999
1645613411,55.29999971
1645613412,54.69999981
1645613413,54.69999981
1645613414,55.90000057
1645613415,55.90000057
1645613416,55.60000062
1645613417,56.49999952
1645613418,56.69999957
1645613419,56.69999957
1645613420,53.79999971
1645613421,53.79999971
1645613422,55.4000001
1645613423,55.4000001
1645613424,55.4000001
1645613425,54.49999976
1645613426,54.79999948
1645613427,54.79999948
1645613428,54.49999976
1645613429,53.30000043
1645613430,53.60000086
1645613431,53.60000086
1645613432,53.50000048
1645613433,53.70000005
1645613434,52.50000024
1645613435,52.30000019
1645613436,51.80000019
1645613437,53.69999981
1645613438,53.59999967
1645613439,50.80000019
1645613440,50.80000019
1645613441,51.20000005
1645613442,51.20000005
1645613443,53.10000014
1645613444,53.10000014
1645613445,51.69999981
1645613446,51.69999981
1645613447,51.69999981
1645613448,51.39999986
1645613449,50.50000024
1645613450,53.30000043
1645613451,54.10000014
1645613452,54.10000014
1645613453,53.79999971
1645613454,52.19999957
1645613455,52.19999957
1645613456,52.09999967
1645613457,50.9000001
1645613458,50.90000033
1645613459,50.90000033
1645613460,53.9000001
1645613461,53.60000038
1645613462,53.60000038
1645613463,53.20000029
1645613464,53.89999986
1645613465,53
1645613466,54.5999999
1645613467,51.09999943
1645613468,51.09999943
1645613469,50.99999952
1645613470,50.99999952
1645613471,52.70000052
1645613472,52.70000052
1645613473,52.80000043
1645613474,54.0999999
1645613475,53.0999999
1645613476,53.0999999
1645613477,53.79999924
1645613478,53.79999924
1645613479,53.09999919
1645613480,52.70000005
1645613481,52.90000033
1645613482,52.80000019
1645613483,54.09999943
1645613484,54.09999943
1645613485,54.19999981
1645613486,53.5999999
1645613487,53.19999981
1645613488,52.79999971
1645613489,52.79999971
1645613490,52.99999976
1645613491,54.69999957
1645613492,54.69999957
1645613493,54.59999967
1645613494,54.69999957
1645613495,54.29999971
1645613496,52.0999999
1645613497,52.0999999
1645613498,52.0999999
1645613499,52.29999995
1645613500,53.79999995
1645613501,53.79999995
1645613502,54.30000043
1645613503,52.79999971
1645613504,52.99999976
1645613505,52.39999938
1645613506,51.49999976
1645613507,51.49999976
1645613508,51.29999995
1645613509,54.40000033
1645613510,54.39999986
1645613511,54.59999967
1645613512,54.59999967
1645613513,54.59999967
1645613514,52.70000005
1645613515,52.70000005
1645613516,52.9000001
1645613517,53.79999995
1645613518,53.69999981
1645613519,51.79999971
1645613520,51.79999971
1645613521,51.79999971
1645613522,51.89999986
1645613523,54.69999957
1645613524,54.69999957
1645613525,54.5999999
1645613526,54.80000019
1645613527,54.80000019
1645613528,55
1645613529,53.69999981
1645613530,53.89999914
1645613531,53.79999924
1645613532,53.79999924
1645613533,52.09999967
1645613534,51.89999986
1645613535,51.89999986
1645613536,52.0999999
1645613537,54.10000014
1645613538,54.0999999
1645613539,53.79999995
1645613540,54.59999967
1645613541,55.20000005
1645613542,54.4000001
1645613543,54.4000001
1645613544,54
1645613545,54.20000005
1645613546,52.99999976
1645613547,53.19999957
1645613548,52.79999995
1645613549,54.10000014
1645613550,54.10000014
1645613551,55.49999976
1645613552,55.49999976
1645613553,55.49999976
1645613554,54.10000038
1645613555,54.10000038
1645613556,54.20000052
1645613557,53.69999957
1645613558,53.69999957
1645613559,53.79999948
1645613560,54.60000014
1645613561,54.5
1645613562,54.0999999
1645613563,54.4000001
1645613564,54.4000001
1645613565,53.29999971
1645613566,53.29999971
1645613567,53.29999995
1645613568,53.79999995
1645613569,52.20000005
1645613570,52.19999981
1645613571,52.80000019
1645613572,52.80000019
1645613573,51.60000038
1645613574,51.60000038
1645613575,52.80000019
1645613576,52.80000019
1645613577,48.50000072
1645613578,48.60000062
1645613579,48.60000062
1645613580,50.70000005
1645613581,50.69999981
1645613582,50.69999981
1645613583,50.49999976
1645613584,50.60000014
1645613585,50.60000014
1645613586,51.29999995
1645613587,50.69999981
1645613588,50.59999967
1645613589,50.59999967
1645613590,50.59999967
1645613591,50.9000001
1645613592,50.9000001
1645613593,49.9000001
1645613594,49.9000001
1645613595,50.5999999
1645613596,50.5999999
1645613597,50.4000001
1645613598,50.4000001
1645613599,50.29999995
1645613600,51.60000062
1645613601,51.60000062
1645613602,51.40000057
1645613603,49.89999962
1645613604,49.89999962
1645613605,49.89999962
1645613606,53.79999971
1645613607,53.79999971
1645613608,52.09999967
1645613609,51.5999999
1645613610,53.4000001
1645613611,53.4000001
1645613612,54.80000019
1645613613,54.80000019
1645613614,56.10000014
1645613615,54.79999995
1645613616,54.60000014
1645613617,51.29999995
1645613618,50.70000005
1645613619,51.80000043
1645613620,51.80000043
1645613621,51.80000043
1645613622,51.80000043
1645613623,53.10000038
1645613624,53.10000038
1645613625,54.89999962
1645613626,55.29999948
1645613627,56.79999948
1645613628,56.69999981
1645613629,55.4000001
1645613630,52.69999981
1645613631,54.20000005
1645613632,54.20000005
1645613633,56.29999948
1645613634,56.29999948
1645613635,56.59999967
1645613636,54.4000001
1645613637,54.4000001
1645613638,54
1645613639,53.9000001
1645613640,58.39999986
1645613641,58.39999986
1645613642,59.0999999
1645613643,59.29999995
1645613644,59.29999995
1645613645,54.69999957
1645613646,54.69999957
1645613647,54.99999952
1645613648,54.9000001
1645613649,55
1645613650,56.10000062
1645613651,56.10000062
1645613652,53.90000033
1645613653,53.20000052
1645613654,53.50000024
1645613655,53.20000052
1645613656,54.20000052
1645613657,54.20000052
1645613658,54.40000057
1645613659,54.50000048
1645613660,54.0999999
1645613661,54
1645613662,54.30000019
1645613663,53.70000005
1645613664,53.89999962
1645613665,53.69999957
1645613666,52.69999957
1645613667,52.69999957
1645613668,52.5999999
1645613669,55.49999976
1645613670,55.49999976
1645613671,55.79999995
1645613672,54.80000019
1645613673,55.5999999
1645613674,55.4000001
1645613675,55.4000001
1645613676,54.80000067
1645613677,54.90000033
1645613678,56.00000024
1645613679,54
1645613680,54
1645613681,54
1645613682,53.30000067
1645613683,52.80000043
1645613684,53.00000024
1645613685,53.20000005
1645613686,54.29999971
1645613687,54.29999971
1645613688,57.39999986
1645613689,57.39999986
1645613690,57.39999986
1645613691,57.80000019
1645613692,58.69999981
1645613693,58.5999999
1645613694,56.5
1645613695,56.30000019
1645613696,56.4000001
1645613697,54.29999971
1645613698,53.79999971
1645613699,53.89999962
1645613700,55.39999962
1645613701,55.39999962
1645613702,55.09999967
1645613703,55.09999967
1645613704,55.49999952
1645613705,54.49999976
1645613706,54.49999976
1645613707,54.49999976
1645613708,53.09999967
1645613710,55.99999952
1645613710,56.39999962
1645613711,59.0999999
1645613712,59.69999981
1645613713,59.89999986
1645613714,57.29999995
1645613715,57.10000014
1645613717,57.0999999
1645613718,57.60000038
1645613719,57.20000029
1645613720,57.39999986
1645613721,54.49999881
1645613722,53.49999881
1645613723,53.49999881
1645613724,56.19999981
1645613725,56.10000014
1645613726,54.30000019
1645613727,54.30000019
1645613728,54.5
1645613729,57.19999933
1645613730,57.19999933
1645613731,57.19999933
1645613732,57.79999971
1645613733,56.0999999
1645613734,56.0999999
1645613735,58.69999957
1645613736,58.69999957
1645613737,58.69999957
1645613738,56.89999938
1645613739,54.70000005
1645613740,55.60000014
1645613741,57.50000024
1645613742,57.4000001
1645613743,54.0999999
1645613744,54.0999999
1645613745,54.0999999
1645613746,54.10000014
1645613747,56.09999943
1645613748,56.09999943
1645613749,56.29999971
1645613750,56.29999971
1645613751,56.29999971
1645613752,56.39999938
1645613753,55.79999948
1645613754,55.79999948
1645613755,55.79999995
1645613756,59.19999957
1645613757,58.89999962
1645613758,57.5
1645613759,56.0999999
1645613760,56.0999999
1645613761,56.19999957
1645613762,56.19999957
1645613763,56.19999957
1645613764,54.10000062
1645613765,54.10000086
1645613766,54.10000086
1645613767,54.79999971
1645613768,55.39999962
1645613769,55.30000019
1645613770,55.20000005
1645613771,55.20000005
1645613772,54.80000019
1645613773,55.40000033
1645613774,55.40000033
1645613775,54.20000029
1645613776,55.5
1645613777,55.5
1645613778,56.10000014
1645613779,56.10000014
1645613780,56.10000014
1645613781,55.50000048
1645613782,55.50000048
1645613783,55.50000048
1645613784,56.89999914
1645613785,56.89999914
1645613786,57.29999924
1645613787,55.69999933
1645613788,55.69999933
1645613789,55.29999971
1645613790,54.29999995
1645613791,54.69999933
1645613792,54.69999933
1645613793,55.39999986
1645613794,55.89999986
1645613795,55.89999986
1645613796,56.29999995
1645613797,56.30000019
1645613798,55.29999971
1645613799,54.69999933
1645613800,54.69999933
1645613801,53.79999995
1645613802,53.5999999
1645613803,53.5999999
1645613804,56.29999995
1645613805,56.29999995
1645613806,56.39999986
1645613807,56.50000024
1645613808,56.80000019
1645613809,55.20000029
1645613810,55.20000029
1645613811,55.20000029
1645613812,55.5999999
1645613813,55.5999999
1645613814,56.70000005
1645613815,56.70000005
1645613816,56.29999995
1645613817,56.79999995
1645613818,54.09999967
1645613819,55.99999976
1645613820,56.9000001
1645613821,56.9000001
1645613822,56.20000029
1645613823,56.4000001
1645613824,57.29999971
1645613825,57.19999981
1645613826,57.19999981
1645613827,54.90000033
1645613828,54.90000033
1645613829,54.70000052
1645613830,56.89999938
1645613831,56.89999938
1645613832,56.4000001
1645613833,56.4000001
1645613834,56.4000001
1645613835,53.30000019
1645613836,53.30000019
1645613837,55.49999952
1645613838,55.49999952
1645613839,54.79999971
1645613840,54.89999986
1645613841,54.89999986
1645613842,55.29999948
1645613843,55.29999948
1645613844,55.70000005
1645613845,55.00000024
1645613846,54.5999999
1645613847,54.79999971
1645613848,54.70000005
1645613849,54.70000005
1645613850,57.0999999
1645613851,57.0999999
1645613852,56.79999971
1645613853,54.29999971
1645613854,54.39999938
1645613855,54.19999957
1645613856,54.19999957
1645613857,55.5
1645613858,55.5
1645613859,55.29999971
1645613860,55.29999971
1645613861,55.59999967
1645613862,55.59999967
1645613863,55.70000005
1645613864,55.70000005
1645613865,54.5999999
1645613866,54.39999962
1645613867,53.69999981
1645613868,53.69999981
1645613869,53.70000029
1645613870,53.80000019
1645613871,53.80000019
1645613872,54.50000048
1645613873,54.40000081
1645613874,54.40000057
1645613875,56.29999971
1645613876,56.29999971
1645613877,56.49999905
1645613878,54.59999943
1645613879,54.59999943
1645613880,59.00000024
1645613881,59.00000024
1645613882,59.79999995
1645613883,58.80000019
1645613884,56.19999981
1645613885,56.29999971
1645613886,56.29999971
1645613887,52.69999957
1645613888,52.69999957
1645613889,52.59999943
1645613890,53.0999999
1645613891,53.0999999
1645613892,52.70000005
1645613893,54.39999986
1645613894,54.39999986
1645613895,56.89999962
1645613896,56.89999962
1645613897,57.29999924
1645613898,56.89999962
1645613899,54.69999981
1645613900,54.69999981
1645613901,55
1645613902,55
1645613903,55.20000005
1645613904,57.40000033
1645613905,58
1645613906,60.49999952
1645613907,60.69999933
1645613908,60.79999948
1645613909,60.79999948
1645613910,57.19999933
1645613911,57.19999933
1645613912,54.89999986
1645613913,54.89999986
1645613914,54.30000019
1645613915,55.10000038
1645613916,54.700001
1645613917,54.80000043
1645613918,54.80000043
1645613919,55.89999938
1645613920,55.89999938
1645613921,55.9000001
1645613922,55.9000001
1645613923,55.60000014
1645613924,55.89999938
1645613925,55.89999938
1645613926,55.99999952
1645613927,54.29999995
1645613928,54.29999995
1645613929,54.0999999
1645613930,54.0999999
1645613931,53.89999986
1645613932,53.89999986
1645613933,51.09999967
1645613934,51.09999967
1645613935,52.79999995
1645613936,58.70000005
1645613937,58.99999976
1645613938,59.29999995
1645613939,56.99999976
1645613940,56.99999976
1645613941,56.29999971
1645613942,56.29999971
1645613943,56.29999971
1645613944,54
1645613945,54.0999999
1645613946,53.20000005
1645613947,55.70000005
1645613948,55.5999999
1645613949,53.89999938
1645613950,53.89999938
1645613951,53.89999938
1645613952,57.19999909
