timestamp, ,total_energy,192.168.1.161,192.168.1.162,192.168.1.163,192.168.1.164,192.168.1.165,192.168.1.166,192.168.1.167,192.168.1.168,192.168.1.169,192.168.1.170
1611709592, ,43.200000286097,3.29999995232,4.30000019073,3.40000009537,4.30000019073,5.09999990463,5.80000019073,3.59999990463,4.900000095367,5.19999980927,3.29999995232
1611709593, ,43.200000286097,3.29999995232,4.30000019073,3.40000009537,4.30000019073,5.09999990463,5.80000019073,3.59999990463,4.900000095367,5.19999980927,3.29999995232
1611709594, ,42.100000381467,3.29999995232,4.30000019073,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.79999995232,4.900000095367,5.19999980927,3.5
1611709595, ,43.300000190737,3.29999995232,4.30000019073,4.5,4.30000019073,5.19999980927,4.30000019073,3.79999995232,4.900000095367,5.19999980927,3.5
1611709596, ,43.300000190737,3.29999995232,4.30000019073,4.5,4.30000019073,5.19999980927,4.30000019073,3.79999995232,4.900000095367,5.19999980927,3.5
1611709597, ,42.60000085829,3.90000009537,4.30000019073,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.29999995232,5,5.30000019073,3.70000004768
1611709598, ,42.60000085829,3.90000009537,4.30000019073,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.29999995232,5,5.30000019073,3.70000004768
1611709599, ,42.60000085829,3.90000009537,4.30000019073,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.29999995232,5,5.30000019073,3.70000004768
1611709600, ,42.799999713907,3.59999990463,4.5,3.70000004768,4.19999980927,5.19999980927,4.69999980927,3.40000009537,4.900000095367,5.30000019073,3.29999995232
1611709601, ,42.799999713907,3.59999990463,4.5,3.70000004768,4.19999980927,5.19999980927,4.69999980927,3.40000009537,4.900000095367,5.30000019073,3.29999995232
1611709602, ,42.299999475497,3.5,4.19999980927,3.59999990463,4.19999980927,5.19999980927,4.69999980927,3.40000009537,4.900000095367,5.30000019073,3.29999995232
1611709603, ,41.899999380137,3.5,4.19999980927,3.59999990463,4.19999980927,5.19999980927,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.40000009537
1611709604, ,41.999999761597,3.5,4.19999980927,3.59999990463,4.30000019073,5.19999980927,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.40000009537
1611709605, ,41.999999761597,3.5,4.19999980927,3.59999990463,4.30000019073,5.19999980927,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.40000009537
1611709606, ,43.200000047705,3.40000009537,4.19999980927,3.40000009537,4.69999980927,5.30000019073,4.40000009537,3.79999995232,5.300000190735,5.19999980927,3.5
1611709607, ,43.200000047705,3.40000009537,4.19999980927,3.40000009537,4.69999980927,5.30000019073,4.40000009537,3.79999995232,5.300000190735,5.19999980927,3.5
1611709608, ,44.500000238445,3.90000009537,4.40000009537,3.40000009537,5.40000009537,5.19999980927,4.40000009537,3.79999995232,5.300000190735,5.19999980927,3.5
1611709609, ,44.200000047703,3.90000009537,4.40000009537,3.40000009537,5.40000009537,5.19999980927,4.30000019073,3.5,5.099999904633,5.19999980927,3.79999995232
1611709610, ,43.500000000013,3.20000004768,4.40000009537,3.40000009537,5.40000009537,5.19999980927,4.30000019073,3.5,5.099999904633,5.19999980927,3.79999995232
1611709611, ,42.099999427813,3.20000004768,4.19999980927,3.40000009537,4.19999980927,5.09999990463,4.40000009537,3.5,5.099999904633,5.19999980927,3.79999995232
1611709612, ,41.299999713917,3.20000004768,4.19999980927,3.40000009537,4.19999980927,5.09999990463,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.40000009537
1611709613, ,41.899999618547,3.29999995232,3.5,4.59999990463,4.19999980927,5.09999990463,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.40000009537
1611709614, ,42.000000000007,3.29999995232,3.5,4.59999990463,4.40000009537,5.09999990463,4.30000019073,3.29999995232,4.900000095367,5.19999980927,3.40000009537
1611709615, ,42.000000000007,3.29999995232,3.5,4.59999990463,4.40000009537,5.09999990463,4.30000019073,3.40000009537,4.900000095367,5.19999980927,3.29999995232
1611709616, ,42.000000000007,3.29999995232,3.5,4.59999990463,4.40000009537,5.09999990463,4.30000019073,3.40000009537,4.900000095367,5.19999980927,3.29999995232
1611709617, ,41.400000333787,4,3.5,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.40000009537,4.900000095367,5.19999980927,3.29999995232
1611709618, ,42.200000762925,4,3.5,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.29999995232,5.300000190735,5.30000019073,3.70000004768
1611709619, ,42.200000762925,4,3.5,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.29999995232,5.300000190735,5.30000019073,3.70000004768
1611709620, ,42.200000762925,4,3.5,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.29999995232,5.300000190735,5.30000019073,3.70000004768
1611709621, ,41.500000238417,4,3.5,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.5,4.900000095367,5.19999980927,3.29999995232
1611709622, ,40.699999809287,3.29999995232,3.29999995232,3.29999995232,4.40000009537,5.19999980927,4.30000019073,3.5,4.900000095367,5.19999980927,3.29999995232
1611709623, ,40.699999809287,3.29999995232,3.29999995232,3.29999995232,4.40000009537,5.19999980927,4.30000019073,3.5,4.900000095367,5.19999980927,3.29999995232
1611709624, ,40.59999942782,3.29999995232,3.5,3.29999995232,4.19999980927,5.19999980927,4.30000019073,3.29999995232,5,5.19999980927,3.29999995232
1611709625, ,40.49999952318,3.29999995232,3.5,3.29999995232,4.19999980927,5.09999990463,4.30000019073,3.29999995232,5,5.19999980927,3.29999995232
1611709626, ,40.69999933245,3.29999995232,3.5,3.29999995232,4.19999980927,5.09999990463,4.5,3.29999995232,5,5.19999980927,3.29999995232
1611709627, ,41.300000190743,3.29999995232,3.5,3.29999995232,4.30000019073,5.30000019073,4.5,3.40000009537,5.099999904633,5.19999980927,3.40000009537
1611709628, ,41.300000190743,3.29999995232,3.5,3.29999995232,4.30000019073,5.30000019073,4.5,3.40000009537,5.099999904633,5.19999980927,3.40000009537
1611709629, ,41.200000286103,3.29999995232,3.5,3.29999995232,4.30000019073,5.30000019073,4.30000019073,3.5,5.099999904633,5.19999980927,3.40000009537
1611709630, ,43.1000008583,3.40000009537,3.5,3.5,4.30000019073,5.90000009537,4.30000019073,3.5,5,5.30000019073,4.40000009537
1611709631, ,43.1000008583,3.40000009537,3.5,3.5,4.30000019073,5.90000009537,4.30000019073,3.5,5,5.30000019073,4.40000009537
1611709632, ,44.80000066757,3.90000009537,4.19999980927,3.59999990463,4.30000019073,5.90000009537,4.80000019073,3.40000009537,5,5.30000019073,4.40000009537
1611709633, ,44.500000476837,3.90000009537,4.19999980927,3.59999990463,4.30000019073,5.90000009537,4.80000019073,3.40000009537,4.900000095367,5.5,4
1611709634, ,44.100000381467,3.90000009537,4.19999980927,3.59999990463,4.30000019073,5.5,4.80000019073,3.40000009537,4.900000095367,5.5,4
1611709635, ,41.700000524527,3.29999995232,3.40000009537,3.29999995232,4.30000019073,5.30000019073,4.40000009537,3.29999995232,4.900000095367,5.5,4
1611709636, ,40.900000333797,3.29999995232,3.40000009537,3.29999995232,4.30000019073,5.30000019073,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.5
1611709637, ,40.900000333797,3.29999995232,3.40000009537,3.29999995232,4.30000019073,5.30000019073,4.40000009537,3.29999995232,4.900000095367,5.19999980927,3.5
1611709638, ,42.100000143057,3.29999995232,3.40000009537,3.29999995232,4.30000019073,5.30000019073,5.59999990463,3.29999995232,4.900000095367,5.19999980927,3.5
1611709639, ,43.699999809267,3.70000004768,3.70000004768,3.5,4.19999980927,5.19999980927,5.59999990463,3.29999995232,5.900000095367,5.30000019073,3.29999995232
1611709640, ,43.699999809267,3.70000004768,3.70000004768,3.5,4.19999980927,5.19999980927,5.59999990463,3.29999995232,5.900000095367,5.30000019073,3.29999995232
1611709641, ,41.600000381477,3.40000009537,3.40000009537,3.29999995232,4.09999990463,5.09999990463,4.40000009537,3.40000009537,5.900000095367,5.30000019073,3.29999995232
1611709642, ,41.20000004769,3.40000009537,3.40000009537,3.29999995232,4.09999990463,5.09999990463,4.40000009537,3.40000009537,5,5.5,3.59999990463
1611709643, ,41.20000004769,3.40000009537,3.40000009537,3.29999995232,4.09999990463,5.09999990463,4.40000009537,3.40000009537,5,5.5,3.59999990463
1611709644, ,42.899999618537,4.90000009537,3.59999990463,3.29999995232,4.19999980927,5.19999980927,4.5,3.20000004768,4.900000095367,5.5,3.59999990463
1611709645, ,42.199999570857,4.90000009537,3.59999990463,3.29999995232,4.19999980927,5.19999980927,4.5,3.20000004768,4.900000095367,5.19999980927,3.20000004768
1611709646, ,42.199999570857,4.90000009537,3.59999990463,3.29999995232,4.19999980927,5.19999980927,4.5,3.20000004768,4.900000095367,5.19999980927,3.20000004768
1611709647, ,42.199999809275,4.59999990463,3.40000009537,3.5,4.19999980927,5.19999980927,4.40000009537,3.20000004768,5.300000190735,5.19999980927,3.20000004768
1611709648, ,42.500000238425,4.59999990463,3.40000009537,3.5,4.19999980927,5.19999980927,4.40000009537,3.20000004768,5.300000190735,5.30000019073,3.40000009537
1611709649, ,42.500000238425,4.59999990463,3.40000009537,3.5,4.19999980927,5.19999980927,4.40000009537,3.20000004768,5.300000190735,5.30000019073,3.40000009537
1611709650, ,42.800000429155,3.70000004768,3.40000009537,4.30000019073,4.19999980927,5.19999980927,4.5,3.5,5.300000190735,5.30000019073,3.40000009537
1611709651, ,44.599999666227,4.5,3.29999995232,4.30000019073,4.19999980927,5.19999980927,4.5,3.5,5.400000095367,6.19999980927,3.5
1611709652, ,44.000000238427,4.5,3.29999995232,3.40000009537,4.30000019073,5.40000009537,4.5,3.5,5.400000095367,6.19999980927,3.5
1611709653, ,43.500000000015,4.5,3.29999995232,3.40000009537,4.30000019073,5.40000009537,4.40000009537,3.29999995232,5.199999809265,6.19999980927,3.5
1611709654, ,41.500000000015,3.5,3.5,3.40000009537,4.19999980927,5.40000009537,4.40000009537,3.29999995232,5.199999809265,5.30000019073,3.29999995232
1611709655, ,41.400000095375,3.5,3.5,3.40000009537,4.19999980927,5.30000019073,4.40000009537,3.29999995232,5.199999809265,5.30000019073,3.29999995232
1611709656, ,40.800000667565,3.5,3.5,3.40000009537,4.19999980927,5.30000019073,4.30000019073,3.20000004768,4.800000190735,5.30000019073,3.29999995232
1611709657, ,40.000000000005,3.20000004768,3.29999995232,3.29999995232,4.19999980927,5.09999990463,4.30000019073,3.20000004768,4.800000190735,5.19999980927,3.40000009537
1611709658, ,40.000000000005,3.20000004768,3.29999995232,3.29999995232,4.19999980927,5.09999990463,4.30000019073,3.20000004768,4.800000190735,5.19999980927,3.40000009537
1611709659, ,40.09999942781,3.20000004768,3.29999995232,3.29999995232,4.19999980927,5.09999990463,4.19999980927,3.20000004768,5,5.19999980927,3.40000009537
1611709660, ,40.69999909402,3.59999990463,3.20000004768,3.29999995232,4.19999980927,5.19999980927,4.19999980927,3.20000004768,5,5.19999980927,3.59999990463
1611709661, ,40.69999909402,3.59999990463,3.20000004768,3.29999995232,4.19999980927,5.19999980927,4.19999980927,3.20000004768,5,5.19999980927,3.59999990463
1611709662, ,40.69999909404,3.40000009537,3.29999995232,3.29999995232,4.19999980927,5.19999980927,4.19999980927,3.29999995232,5,5.19999980927,3.59999990463
1611709663, ,40.69999933246,3.40000009537,3.29999995232,3.29999995232,4.19999980927,5.19999980927,4.19999980927,3.29999995232,5,5.5,3.29999995232
1611709664, ,40.59999942782,3.40000009537,3.29999995232,3.29999995232,4.19999980927,5.09999990463,4.19999980927,3.29999995232,5,5.5,3.29999995232
1611709665, ,41.899999856957,3.40000009537,3.5,3.59999990463,4.09999990463,5.90000009537,4.19999980927,3.5,4.900000095367,5.5,3.29999995232
1611709666, ,41.800000190737,3.40000009537,3.5,3.59999990463,4.09999990463,5.90000009537,4.19999980927,3.5,4.900000095367,5.30000019073,3.40000009537
1611709667, ,41.800000190737,3.40000009537,3.5,3.59999990463,4.09999990463,5.90000009537,4.19999980927,3.5,4.900000095367,5.30000019073,3.40000009537
1611709668, ,42.100000381475,3.29999995232,4.09999990463,3.40000009537,4.30000019073,5.5,4.40000009537,3.29999995232,4.800000190735,5.59999990463,3.40000009537
1611709669, ,42.100000381475,3.29999995232,4.09999990463,3.40000009537,4.30000019073,5.5,4.40000009537,3.29999995232,4.800000190735,5.59999990463,3.40000009537
1611709670, ,42.100000381475,3.29999995232,4.09999990463,3.40000009537,4.30000019073,5.5,4.40000009537,3.29999995232,4.800000190735,5.59999990463,3.40000009537
1611709671, ,42.00000047684,3.29999995232,4.09999990463,3.40000009537,4.30000019073,5.5,4.40000009537,3.29999995232,5,5.30000019073,3.40000009537
1611709672, ,41.00000000001,3.29999995232,3.59999990463,3.40000009537,4.19999980927,5.09999990463,4.40000009537,3.29999995232,5,5.30000019073,3.40000009537
1611709673, ,41.00000000001,3.29999995232,3.59999990463,3.40000009537,4.19999980927,5.09999990463,4.40000009537,3.29999995232,5,5.30000019073,3.40000009537
1611709674, ,40.799999713915,3.29999995232,3.40000009537,3.29999995232,4.19999980927,5.09999990463,4.30000019073,3.40000009537,5.199999809265,5.19999980927,3.40000009537
1611709675, ,41.599999666225,3.29999995232,3.40000009537,3.29999995232,4.19999980927,6.09999990463,4.30000019073,3.40000009537,5.199999809265,5.19999980927,3.20000004768
1611709676, ,44.100000143045,4.80000019073,3.29999995232,3.20000004768,4.5,7,4.30000019073,3.40000009537,5.199999809265,5.19999980927,3.20000004768
1611709677, ,44.10000038146,4.80000019073,3.29999995232,3.20000004768,4.5,7,4.40000009537,3.20000004768,5,5.5,3.20000004768
1611709678, ,44.40000033378,4.80000019073,3.29999995232,3.20000004768,4.5,7,4.40000009537,3.20000004768,5,5.5,3.5
1611709679, ,44.40000033378,4.80000019073,3.29999995232,3.20000004768,4.5,7,4.40000009537,3.20000004768,5,5.5,3.5
1611709680, ,41.900000333783,3.29999995232,3.40000009537,3.29999995232,4.30000019073,5.69999980927,4.30000019073,3.70000004768,5.099999904633,5.30000019073,3.5
1611709681, ,42.100000381463,3.29999995232,3.40000009537,3.29999995232,4.30000019073,5.69999980927,4.30000019073,3.70000004768,5.099999904633,5.30000019073,3.70000004768
1611709682, ,41.400000333773,3.29999995232,3.40000009537,3.40000009537,4.09999990463,5.09999990463,4.30000019073,3.70000004768,5.099999904633,5.30000019073,3.70000004768
1611709683, ,42.399999856957,3.29999995232,3.40000009537,3.40000009537,4.09999990463,5.09999990463,4.19999980927,3.29999995232,6.400000095367,5.5,3.70000004768
1611709684, ,43.299999475497,4.69999980927,3.40000009537,3.29999995232,4.09999990463,5.09999990463,4.19999980927,3.29999995232,6.400000095367,5.5,3.29999995232
1611709685, ,43.499999761597,4.69999980927,3.40000009537,3.29999995232,4.30000019073,5.09999990463,4.19999980927,3.29999995232,6.400000095367,5.5,3.29999995232
1611709686, ,43.09999990465,4.69999980927,3.40000009537,3.29999995232,4.30000019073,5.09999990463,5.40000009537,3.40000009537,5,5.19999980927,3.29999995232
1611709687, ,42.19999957086,3.29999995232,3.59999990463,3.59999990463,4.19999980927,5.09999990463,5.40000009537,3.40000009537,5,5.19999980927,3.40000009537
1611709688, ,42.19999957086,3.29999995232,3.59999990463,3.59999990463,4.19999980927,5.09999990463,5.40000009537,3.40000009537,5,5.19999980927,3.40000009537
1611709689, ,42.69999957086,3.29999995232,3.59999990463,3.59999990463,4.19999980927,5.09999990463,4.40000009537,3.40000009537,5,6.69999980927,3.40000009537
1611709690, ,42.79999947549,3.29999995232,3.59999990463,3.59999990463,4.19999980927,5.09999990463,4.40000009537,3.40000009537,5,6.69999980927,3.5
1611709691, ,42.60000038148,3.40000009537,3.40000009537,3.40000009537,4.30000019073,5.09999990463,4.40000009537,3.40000009537,5,6.69999980927,3.5
1611709692, ,40.700000524517,3.40000009537,3.40000009537,3.40000009537,4.30000019073,5.09999990463,4.30000019073,3.20000004768,4.900000095367,5.19999980927,3.5
