Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
mDiffFit,ID0000223,14817.000.000,192.168.1.164,1611703874,1611703965,1611703967,1611703971,1611703971,1611703973,1611703978,91,6,7
mDiffFit,ID0000066,14993.000.000,192.168.1.165,1611704936,1611704952,1611704954,1611704958,1611704958,1611704958,1611704965,16,6,7
mProject,ID0000319,14745.000.000,192.168.1.165,1611702452,1611702473,1611704072,1611704072,1611704072,1611704075,1611704084,21,1599,12
mDiffFit,ID0000389,14859.000.000,192.168.1.165,1611704131,1611704217,1611704245,1611704259,1611704259,1611704261,1611704273,86,42,14
mDiffFit,ID0000098,14943.000.000,192.168.1.169,1611704687,1611704707,1611704710,1611704717,1611704717,1611704718,1611704729,20,10,12
mBackground,ID0000304,15140.000.000,192.168.1.161,1611705792,1611705812,1611705866,1611705866,1611705866,1611705867,1611705878,20,54,12
mDiffFit,ID0000186,15073.000.000,192.168.1.168,1611705449,1611705464,1611705468,1611705476,1611705476,1611705481,1611705489,15,12,13
mDiffFit,ID0000346,14875.000.000,192.168.1.161,1611704289,1611704313,1611704326,1611704332,1611704332,1611704333,1611704348,24,19,16
mDiffFit,ID0000240,15016.000.000,192.168.1.165,1611705065,1611705083,1611705089,1611705095,1611705095,1611705096,1611705101,18,12,6
mDiffFit,ID0000393,15025.000.000,192.168.1.168,1611705158,1611705206,1611705210,1611705214,1611705214,1611705216,1611705221,48,8,7
mDiffFit,ID0000204,14838.000.000,192.168.1.169,1611704016,1611704096,1611704102,1611704109,1611704109,1611704112,1611704121,80,13,12
mProject,ID0000324,14752.000.000,192.168.1.161,1611702459,1611702474,1611704000,1611704010,1611704010,1611704010,1611704021,15,1536,11
mDiffFit,ID0000026,15174.000.000,192.168.1.165,1611705998,1611706014,1611706019,1611706029,1611706029,1611706032,1611706043,16,15,14
mBackground,ID0000465,15202.000.000,192.168.1.168,1611706161,1611706183,1611706235,1611706240,1611706240,1611706241,1611706254,22,57,14
mBackground,ID0000147,15245.000.000,192.168.1.168,1611706403,1611706426,1611706499,1611706506,1611706506,1611706508,1611706515,23,80,9
mDiffFit,ID0000439,14886.000.000,192.168.1.161,1611704355,1611704373,1611704388,1611704398,1611704398,1611704400,1611704411,18,25,13
mProject,ID0000015,14789.000.000,192.168.1.168,1611702762,1611704244,1611706011,1611706014,1611706014,1611706015,1611706029,1482,1770,15
mDiffFit,ID0000135,14934.000.000,192.168.1.169,1611704641,1611704659,1611704665,1611704667,1611704667,1611704668,1611704679,18,8,12
register_local,22_1,15212.000.000,192.168.1.4,1611706229,1611706236,1611706245,1611706254,1611706254,1611706254,1611706265,7,18,11
register_local,0_4,15269.000.000,192.168.1.4,1611706567,1611706567,1611706569,1611706573,1611706573,1611706573,1611706578,0,6,5
mDiffFit,ID0000176,15074.000.000,192.168.1.161,1611705458,1611705472,1611705474,1611705476,1611705476,1611705481,1611705489,14,4,13
mProject,ID0000010,14785.000.000,192.168.1.167,1611702756,1611703828,1611705533,1611705542,1611705542,1611705542,1611705554,1072,1714,12
mDiffFit,ID0000067,14976.000.000,192.168.1.165,1611704858,1611704880,1611704888,1611704889,1611704889,1611704892,1611704902,22,9,13
mDiffFit,ID0000360,15094.000.000,192.168.1.165,1611705549,1611705572,1611705589,1611705595,1611705595,1611705600,1611705610,23,23,15
mDiffFit,ID0000375,15106.000.000,192.168.1.168,1611705609,1611705652,1611705684,1611705699,1611705699,1611705699,1611705709,43,47,10
mDiffFit,ID0000046,15060.000.000,192.168.1.161,1611705362,1611705412,1611705439,1611705450,1611705450,1611705452,1611705464,50,38,14
mBackground,ID0000306,15138.000.000,192.168.1.165,1611705779,1611705804,1611705849,1611705851,1611705851,1611705853,1611705866,25,47,15
mDiffFit,ID0000336,14903.000.000,192.168.1.165,1611704446,1611704481,1611704492,1611704496,1611704496,1611704498,1611704511,35,15,15
mDiffFit,ID0000065,14978.000.000,192.168.1.168,1611704860,1611704880,1611704888,1611704889,1611704889,1611704892,1611704902,20,9,13
mDiffFit,ID0000110,14949.000.000,192.168.1.165,1611704724,1611704744,1611704748,1611704754,1611704754,1611704757,1611704767,20,10,13
mDiffFit,ID0000371,14864.000.000,192.168.1.161,1611704201,1611704246,1611704250,1611704259,1611704259,1611704263,1611704273,45,13,14
mBgModel,ID0000138,15234.000.000,192.168.1.165,1611706363,1611706367,1611706375,1611706381,1611706381,1611706381,1611706386,4,14,5
clean_up_local_level,0_8,15270.000.000,192.168.1.4,1611706572,1611706573,1611706581,1611706583,1611706583,1611706583,1611706588,1,10,5
register_local,4_0,15048.000.000,192.168.1.4,1611705324,1611705325,1611705329,1611705340,1611705340,1611705340,1611705352,1,15,12
register_local,3_0,14952.000.000,192.168.1.4,1611704735,1611704741,1611704751,1611704754,1611704754,1611704758,1611704767,6,13,13
mDiffFit,ID0000254,14802.000.000,192.168.1.169,1611703840,1611703884,1611703887,1611703893,1611703893,1611703894,1611703899,44,9,6
mDiffFit,ID0000277,14797.000.000,192.168.1.169,1611703829,1611703852,1611703861,1611703869,1611703869,1611703869,1611703876,23,17,7
mDiffFit,ID0000088,14958.000.000,192.168.1.165,1611704753,1611704782,1611704788,1611704795,1611704795,1611704798,1611704811,29,13,16
mDiffFit,ID0000252,15082.000.000,192.168.1.161,1611705497,1611705513,1611705534,1611705542,1611705542,1611705543,1611705554,16,29,12
mDiffFit,ID0000183,15081.000.000,192.168.1.168,1611705489,1611705502,1611705505,1611705516,1611705516,1611705518,1611705533,13,14,17
clean_up_local_level,2_3,15180.000.000,192.168.1.4,1611706036,1611706042,1611706054,1611706059,1611706059,1611706061,1611706076,6,17,17
mProject,ID0000007,14773.000.000,192.168.1.167,1611702741,1611702748,1611704521,1611704526,1611704526,1611704529,1611704539,7,1778,13
mDiffFit,ID0000334,14894.000.000,192.168.1.165,1611704394,1611704412,1611704439,1611704451,1611704451,1611704453,1611704465,18,39,14
mDiffFit,ID0000281,15089.000.000,192.168.1.165,1611705540,1611705557,1611705587,1611705595,1611705595,1611705600,1611705610,17,38,15
stage_in_local_local,1_0,14735.000.000,192.168.1.4,1611702327,1611702328,1611702439,1611702441,1611702441,1611702441,1611702446,1,113,5
mDiffFit,ID0000231,14830.000.000,192.168.1.165,1611703941,1611704060,1611704076,1611704084,1611704084,1611704086,1611704096,119,24,12
mBackground,ID0000298,15129.000.000,192.168.1.165,1611705743,1611705753,1611705784,1611705795,1611705795,1611705797,1611705812,10,42,17
register_local,20_1,15207.000.000,192.168.1.4,1611706190,1611706194,1611706204,1611706223,1611706223,1611706223,1611706240,4,29,17
mDiffFit,ID0000041,14990.000.000,192.168.1.168,1611704924,1611704941,1611704945,1611704952,1611704952,1611704953,1611704958,17,11,6
mDiffFit,ID0000398,15160.000.000,192.168.1.161,1611705914,1611705935,1611705959,1611705963,1611705963,1611705963,1611705970,21,28,7
mDiffFit,ID0000178,15062.000.000,192.168.1.168,1611705374,1611705406,1611705426,1611705435,1611705435,1611705438,1611705450,32,29,15
mDiffFit,ID0000216,14814.000.000,192.168.1.169,1611703868,1611703944,1611703945,1611703950,1611703950,1611703950,1611703955,76,6,5
mDiffFit,ID0000351,14883.000.000,192.168.1.165,1611704324,1611704356,1611704361,1611704373,1611704373,1611704373,1611704384,32,17,11
register_local,0_3,15249.000.000,192.168.1.4,1611706424,1611706427,1611706432,1611706441,1611706441,1611706443,1611706454,3,14,13
register_local,5_1,15277.000.000,192.168.1.4,1611706648,1611706649,1611706651,1611706654,1611706654,1611706654,1611706660,1,5,6
mDiffFit,ID0000100,14942.000.000,192.168.1.168,1611704678,1611704694,1611704696,1611704705,1611704705,1611704707,1611704717,16,11,12
mDiffFit,ID0000383,15097.000.000,192.168.1.161,1611705566,1611705588,1611705600,1611705610,1611705610,1611705610,1611705621,22,22,11
register_local,6_1,15287.000.000,192.168.1.4,1611706730,1611706730,1611706732,1611706735,1611706735,1611706735,1611706741,0,5,6
register_local,3_4,15275.000.000,192.168.1.4,1611706620,1611706622,1611706628,1611706631,1611706631,1611706632,1611706638,2,9,7
mProject,ID0000004,14770.000.000,192.168.1.164,1611702730,1611702746,1611704577,1611704580,1611704580,1611704583,1611704591,16,1834,11
mDiffFit,ID0000128,14983.000.000,192.168.1.168,1611704883,1611704903,1611704906,1611704914,1611704914,1611704915,1611704929,20,11,15
mDiffFit,ID0000091,14870.000.000,192.168.1.162,1611704256,1611704272,1611704276,1611704280,1611704280,1611704281,1611704293,16,8,13
register_local,28_1,15117.000.000,192.168.1.4,1611705679,1611705682,1611705688,1611705699,1611705699,1611705699,1611705709,3,17,10
mDiffFit,ID0000441,14914.000.000,192.168.1.161,1611704525,1611704553,1611704558,1611704568,1611704568,1611704571,1611704580,28,15,12
mDiffFit,ID0000214,14839.000.000,192.168.1.169,1611704019,1611704096,1611704101,1611704109,1611704109,1611704111,1611704121,77,13,12
mDiffFit,ID0000073,14968.000.000,192.168.1.168,1611704817,1611704831,1611704839,1611704850,1611704850,1611704851,1611704862,14,19,12
mDiffFit,ID0000419,14878.000.000,192.168.1.165,1611704307,1611704338,1611704345,1611704348,1611704348,1611704349,1611704361,31,10,13
mDiffFit,ID0000292,15004.000.000,192.168.1.168,1611705011,1611705025,1611705030,1611705042,1611705042,1611705043,1611705054,14,17,12
stage_in_remote_local,0_3,14732.000.000,192.168.1.4,1611702316,1611702318,1611702323,1611702328,1611702328,1611702329,1611702335,2,10,7
stage_in_local_local,4_0,14742.000.000,192.168.1.4,1611702334,1611702335,1611702632,1611702634,1611702634,1611702635,1611702639,1,299,5
mDiffFit,ID0000410,14918.000.000,192.168.1.165,1611704550,1611704570,1611704581,1611704591,1611704591,1611704593,1611704604,20,21,13
mBackground,ID0000148,15244.000.000,192.168.1.168,1611706402,1611706426,1611706473,1611706478,1611706478,1611706479,1611706486,24,52,8
mDiffFit,ID0000111,14984.000.000,192.168.1.165,1611704889,1611704904,1611704907,1611704914,1611704914,1611704916,1611704929,15,10,15
mDiffFit,ID0000031,15176.000.000,192.168.1.165,1611706008,1611706039,1611706044,1611706059,1611706059,1611706060,1611706076,31,20,17
mProject,ID0000315,14772.000.000,192.168.1.167,1611702741,1611702748,1611704346,1611704348,1611704348,1611704350,1611704361,7,1600,13
mDiffFit,ID0000136,15217.000.000,192.168.1.165,1611706262,1611706280,1611706295,1611706301,1611706301,1611706303,1611706309,18,21,8
mDiffFit,ID0000180,15072.000.000,192.168.1.165,1611705447,1611705463,1611705467,1611705476,1611705476,1611705479,1611705489,16,13,13
register_local,27_1,15216.000.000,192.168.1.4,1611706260,1611706261,1611706265,1611706277,1611706277,1611706279,1611706292,1,16,15
mDiffFit,ID0000126,14871.000.000,192.168.1.165,1611704266,1611704279,1611704288,1611704293,1611704293,1611704295,1611704299,13,14,6
mDiffFit,ID0000267,15091.000.000,192.168.1.161,1611705541,1611705567,1611705572,1611705583,1611705583,1611705584,1611705595,26,16,12
mDiffFit,ID0000036,14941.000.000,192.168.1.165,1611704673,1611704694,1611704717,1611704729,1611704729,1611704729,1611704745,21,35,16
mDiffFit,ID0000373,15098.000.000,192.168.1.161,1611705576,1611705588,1611705601,1611705610,1611705610,1611705610,1611705621,12,22,11
mDiffFit,ID0000384,15102.000.000,192.168.1.165,1611705594,1611705652,1611705663,1611705672,1611705672,1611705673,1611705685,58,20,13
mProject,ID0000171,14765.000.000,192.168.1.169,1611702724,1611702745,1611703851,1611703857,1611703857,1611703858,1611703869,21,1112,12
mProject,ID0000164,14746.000.000,192.168.1.165,1611702453,1611702473,1611703572,1611703573,1611703573,1611703573,1611703578,20,1100,5
mDiffFit,ID0000174,15069.000.000,192.168.1.161,1611705429,1611705446,1611705466,1611705476,1611705476,1611705479,1611705489,17,30,13
mProject,ID0000326,14762.000.000,192.168.1.163,1611702723,1611702724,1611704388,1611704398,1611704398,1611704400,1611704411,1,1674,13
mDiffFit,ID0000401,15043.000.000,192.168.1.166,1611705200,1611705293,1611705295,1611705297,1611705297,1611705297,1611705302,93,4,5
mDiffFit,ID0000224,14816.000.000,192.168.1.169,1611703874,1611703967,1611703968,1611703971,1611703971,1611703974,1611703978,93,4,7
register_local,12_1,15125.000.000,192.168.1.4,1611705720,1611705724,1611705726,1611705727,1611705727,1611705727,1611705732,4,3,5
mDiffFit,ID0000099,15218.000.000,192.168.1.165,1611706262,1611706280,1611706291,1611706292,1611706292,1611706292,1611706301,18,12,9
mProject,ID0000321,14769.000.000,192.168.1.164,1611702730,1611702746,1611704373,1611704384,1611704384,1611704385,1611704398,16,1638,14
mDiffFit,ID0000127,14992.000.000,192.168.1.165,1611704926,1611704946,1611704952,1611704958,1611704958,1611704958,1611704965,20,12,7
mProject,ID0000168,14787.000.000,192.168.1.164,1611702762,1611704232,1611705340,1611705352,1611705352,1611705352,1611705363,1470,1120,11
mDiffFit,ID0000027,15179.000.000,192.168.1.161,1611706026,1611706064,1611706076,1611706090,1611706090,1611706090,1611706101,38,26,11
mDiffFit,ID0000391,14916.000.000,192.168.1.168,1611704538,1611704558,1611704568,1611704580,1611704580,1611704581,1611704591,20,22,11
stage_in_remote_local,1_1,14733.000.000,192.168.1.4,1611702316,1611702318,1611702321,1611702322,1611702322,1611702322,1611702328,2,4,6
clean_up_local_level,6_3,15165.000.000,192.168.1.4,1611705968,1611705969,1611705980,1611705988,1611705988,1611705988,1611705999,1,19,11
mDiffFit,ID0000443,14912.000.000,192.168.1.161,1611704506,1611704536,1611704561,1611704568,1611704568,1611704572,1611704580,30,32,12
mBackground,ID0000460,15206.000.000,192.168.1.165,1611706187,1611706218,1611706253,1611706254,1611706254,1611706254,1611706265,31,36,11
mProject,ID0000001,14786.000.000,192.168.1.162,1611702761,1611704232,1611705957,1611705957,1611705957,1611705958,1611705963,1471,1725,6
mDiffFit,ID0000283,15079.000.000,192.168.1.165,1611705484,1611705499,1611705507,1611705516,1611705516,1611705519,1611705533,15,17,17
mDiffFit,ID0000064,15123.000.000,192.168.1.161,1611705707,1611705722,1611705724,1611705727,1611705727,1611705727,1611705732,15,5,5
register_local,3_1,15278.000.000,192.168.1.4,1611706660,1611706660,1611706663,1611706665,1611706665,1611706665,1611706670,0,5,5
register_local,29_1,15112.000.000,192.168.1.4,1611705640,1611705643,1611705653,1611705660,1611705660,1611705661,1611705672,3,17,12
register_local,31_1,15231.000.000,192.168.1.4,1611706339,1611706344,1611706351,1611706352,1611706352,1611706353,1611706364,5,8,12
mBackground,ID0000301,15134.000.000,192.168.1.168,1611705754,1611705787,1611705848,1611705851,1611705851,1611705853,1611705866,33,64,15
mProject,ID0000322,14760.000.000,192.168.1.163,1611702651,1611702666,1611704288,1611704293,1611704293,1611704296,1611704299,15,1627,6
register_local,17_1,15146.000.000,192.168.1.4,1611705837,1611705841,1611705850,1611705851,1611705851,1611705855,1611705866,4,10,15
mDiffFit,ID0000274,14795.000.000,192.168.1.166,1611703786,1611703807,1611703810,1611703812,1611703812,1611703812,1611703817,21,5,5
mViewer,ID0000314,15200.000.000,192.168.1.161,1611706148,1611706162,1611706196,1611706205,1611706205,1611706207,1611706223,14,43,18
mDiffFit,ID0000249,14847.000.000,192.168.1.162,1611704057,1611704135,1611704166,1611704171,1611704171,1611704171,1611704176,78,36,5
mDiffFit,ID0000182,15066.000.000,192.168.1.165,1611705406,1611705426,1611705435,1611705450,1611705450,1611705451,1611705464,20,24,14
