timestamp, ,total_energy,192.168.1.161,192.168.1.162
1611617777, ,9.7000002861,4.30000019073,5.40000009537
1611617778, ,9.90000009536,4.30000019073,5.59999990463
1611617779, ,9.90000009536,4.30000019073,5.59999990463
1611617780, ,10.69999980926,5.59999990463,5.09999990463
1611617781, ,10.69999980926,5.59999990463,5.09999990463
1611617782, ,11.09999990463,5.59999990463,5.5
1611617783, ,11.09999990463,5.59999990463,5.5
1611617784, ,11.09999990463,5.59999990463,5.5
1611617785, ,9.10000038146,4.80000019073,4.30000019073
1611617786, ,9.10000038146,4.80000019073,4.30000019073
1611617787, ,9.10000038146,4.80000019073,4.30000019073
1611617788, ,9,4.19999980927,4.80000019073
1611617789, ,9,4.19999980927,4.80000019073
1611617790, ,9,4.19999980927,4.80000019073
1611617791, ,9.90000009536,4.80000019073,5.09999990463
1611617792, ,9.90000009536,4.80000019073,5.09999990463
1611617793, ,9.90000009536,4.80000019073,5.09999990463
1611617794, ,9.7999997139,5.19999980927,4.59999990463
1611617795, ,9.7999997139,5.19999980927,4.59999990463
1611617796, ,10,4.59999990463,5.40000009537
1611617797, ,10,4.59999990463,5.40000009537
1611617798, ,10,4.59999990463,5.40000009537
1611617799, ,10.5,5.59999990463,4.90000009537
1611617800, ,10.5,5.59999990463,4.90000009537
1611617801, ,10.5,5.59999990463,4.90000009537
1611617802, ,9.80000019074,5.40000009537,4.40000009537
1611617803, ,9.80000019074,5.40000009537,4.40000009537
1611617804, ,9.7000002861,5.30000019073,4.40000009537
1611617805, ,9.7000002861,5.30000019073,4.40000009537
1611617806, ,10.7000002861,6.30000019073,4.40000009537
1611617807, ,11.10000038146,6.30000019073,4.80000019073
1611617808, ,11.10000038146,6.30000019073,4.80000019073
1611617809, ,11.10000038146,6.30000019073,4.80000019073
1611617810, ,10.80000019074,4.90000009537,5.90000009537
1611617811, ,10.80000019074,4.90000009537,5.90000009537
1611617812, ,9.7999997139,4.59999990463,5.19999980927
1611617813, ,9.7999997139,4.59999990463,5.19999980927
1611617814, ,9.7999997139,4.59999990463,5.19999980927
1611617815, ,8.59999990464,4.19999980927,4.40000009537
1611617816, ,8.59999990464,4.19999980927,4.40000009537
1611617817, ,8.59999990464,4.19999980927,4.40000009537
1611617818, ,9,4.59999990463,4.40000009537
1611617819, ,9,4.59999990463,4.40000009537
1611617820, ,8.90000009537,4.5,4.40000009537
1611617821, ,8.90000009537,4.5,4.40000009537
1611617822, ,8.90000009537,4.5,4.40000009537
1611617823, ,8.90000009537,4.5,4.40000009537
1611617824, ,9.69999980927,5.5,4.19999980927
1611617825, ,9.69999980927,5.5,4.19999980927
1611617826, ,10.5,5.90000009537,4.59999990463
1611617827, ,10.5,5.90000009537,4.59999990463
1611617828, ,10.5,5.90000009537,4.59999990463
1611617829, ,9.5,4.90000009537,4.59999990463
1611617830, ,9.5,4.90000009537,4.59999990463
1611617831, ,9.7000002861,4.90000009537,4.80000019073
1611617832, ,9.7000002861,4.90000009537,4.80000019073
1611617833, ,9.7000002861,4.90000009537,4.80000019073
1611617834, ,10.10000038146,4.80000019073,5.30000019073
1611617835, ,10.10000038146,4.80000019073,5.30000019073
1611617836, ,10.10000038146,4.80000019073,5.30000019073
1611617837, ,10,4.80000019073,5.19999980927
1611617838, ,10,4.80000019073,5.19999980927
1611617839, ,10,4.80000019073,5.19999980927
1611617840, ,10.5,4.69999980927,5.80000019073
1611617841, ,10.5,4.69999980927,5.80000019073
1611617842, ,10,5,5
1611617843, ,10,5,5
1611617844, ,10,5,5
1611617845, ,11.59999990464,5.40000009537,6.19999980927
