Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107,192.168.5.108,192.168.5.109
1646024902,562,49.299999237,7.8000001907,4.5999999046,5.5999999046,4.5,5.5999999046,4.5999999046,5.6999998093,5.1999998093,5.6999998093
1646024903,563,48.3999991417,6.9000000954,4.5999999046,5.5999999046,4.5,5.5999999046,4.5999999046,5.6999998093,5.1999998093,5.6999998093
1646024904,564,51.0999994278,6.9000000954,6.5999999046,5.5999999046,4.5,5.3000001907,5.5999999046,5.6999998093,5.1999998093,5.6999998093
1646024905,565,51.0999994278,6.9000000954,6.5999999046,5.5999999046,4.5,5.3000001907,5.5999999046,5.6999998093,5.1999998093,5.6999998093
1646024906,566,50.7999997138,6.9000000954,6.5999999046,5.5999999046,4.5,5.3000001907,5.5999999046,5.1999998093,5.5999999046,5.5
1646024907,567,47.700000286,6.3000001907,5.3000001907,5.5999999046,4.4000000954,5,4.8000001907,5.1999998093,5.5999999046,5.5
1646024908,568,47.700000286,6.3000001907,5.3000001907,5.5999999046,4.4000000954,5,4.8000001907,5.1999998093,5.5999999046,5.5
1646024909,569,47.700000286,6.3000001907,5.3000001907,5.5999999046,4.4000000954,5,4.8000001907,5.5999999046,5.5,5.1999998093
1646024910,570,47.9000000953,7.0999999046,4.8000001907,5,4.9000000954,5,4.8000001907,5.5999999046,5.5,5.1999998093
1646024911,571,48.2999997139,7.0999999046,4.8000001907,5,4.9000000954,5.6999998093,4.5,5.5999999046,5.5,5.1999998093
1646024912,572,47.5999999046,7.0999999046,4.8000001907,5,4.9000000954,5.6999998093,4.5,4.6999998093,5.3000001907,5.5999999046
1646024913,573,48.5999999047,7.1999998093,5.4000000954,5.5999999046,4.4000000954,5.4000000954,5,4.6999998093,5.3000001907,5.5999999046
1646024914,574,48.5999999047,7.1999998093,5.4000000954,5.5999999046,4.4000000954,5.4000000954,5,4.6999998093,5.3000001907,5.5999999046
1646024915,575,48.5999999048,7.1999998093,5.4000000954,5.5999999046,4.4000000954,5.4000000954,5,5.5,4.9000000954,5.1999998093
1646024916,576,48.8999996185,6.5,5.5999999046,5.5999999046,5.0999999046,5,5.5,5.5,4.9000000954,5.1999998093
1646024917,577,49.9999995231,6.5,5.5999999046,5.5999999046,5.0999999046,5,5.5,5.5,5.5,5.6999998093
1646024918,578,49.9999995231,6.5,5.5999999046,5.5999999046,5.0999999046,5,5.5,5.5,5.5,5.6999998093
1646024919,579,48.2000002859,6.3000001907,5.5999999046,5.5999999046,4.3000001907,4.5999999046,5.3000001907,5.3000001907,5.5,5.6999998093
1646024920,580,47.9000005719,6.3000001907,5.5999999046,5.5999999046,4.3000001907,4.5999999046,5.3000001907,5.3000001907,5.0999999046,5.8000001907
1646024921,581,49.700000286,6.9000000954,6,4.9000000954,4.5,5.5999999046,5.5999999046,5.3000001907,5.0999999046,5.8000001907
1646024922,582,49.700000286,6.9000000954,6,4.9000000954,4.5,5.5999999046,5.5999999046,5.3000001907,5.0999999046,5.8000001907
1646024923,583,50.1000003815,6.9000000954,6,4.9000000954,4.5,5.5999999046,5.5999999046,5.3000001907,4.4000000954,6.9000000954
1646024924,584,48.799999714,6.9000000954,5.6999998093,5.5999999046,4.1999998093,5.0999999046,4.6999998093,5.3000001907,4.4000000954,6.9000000954
1646024925,585,48.799999714,6.9000000954,5.6999998093,5.5999999046,4.1999998093,5.0999999046,4.6999998093,5.3000001907,4.4000000954,6.9000000954
1646024926,586,48.2999997139,6.9000000954,5.6999998093,5.5999999046,4.1999998093,5.0999999046,4.6999998093,5.3000001907,5.3000001907,5.5
1646024927,587,47.2999997138,6.5,5.0999999046,5.5999999046,4.1999998093,5.0999999046,4.6999998093,5.3000001907,5.3000001907,5.5
1646024928,588,48.9999999998,6.5,5.0999999046,5.0999999046,5,5.5999999046,5.5999999046,5.3000001907,5.3000001907,5.5
1646024929,589,48.6999993323,6.5,5.0999999046,5.0999999046,5,5.5999999046,5.5999999046,5.0999999046,5,5.6999998093
1646024930,590,50.299999237,7.1999998093,5.5,5.5999999046,5,5.5999999046,5.5999999046,5.0999999046,5,5.6999998093
1646024931,591,49.799999237,7.1999998093,5.5,5.5999999046,4.5999999046,5,5,5.5999999046,5.5999999046,5.6999998093
1646024932,592,49.799999237,7.1999998093,5.5,5.5999999046,4.5999999046,5,5,5.5999999046,5.5999999046,5.6999998093
1646024933,593,49.8999996184,7,5.5999999046,5.5,5.5999999046,4.3000001907,5,5.5999999046,5.5999999046,5.6999998093
1646024934,594,49.3999996184,7,5.5999999046,5.5,5.5999999046,4.3000001907,5,5.0999999046,5.5999999046,5.6999998093
1646024935,595,49.3999996184,7,5.5999999046,5.5,5.5999999046,4.3000001907,5,5.0999999046,5.5999999046,5.6999998093
1646024936,596,47.9999995231,6.5,5.5999999046,4.3000001907,4.1999998093,5.4000000954,5.5999999046,5.0999999046,5.5999999046,5.6999998093
1646024937,597,47.0999999045,6.5,5.5999999046,4.3000001907,4.1999998093,5.4000000954,5.5999999046,5.3000001907,5.5999999046,4.5999999046
1646024938,598,48.799999237,7.1999998093,5.0999999046,5.6999998093,4.5,5.6999998093,5.0999999046,5.3000001907,5.5999999046,4.5999999046
1646024939,599,48.799999237,7.1999998093,5.0999999046,5.6999998093,4.5,5.6999998093,5.0999999046,5.3000001907,5.5999999046,4.5999999046
1646024940,600,48.8999991417,7.1999998093,5.0999999046,5.6999998093,4.5,5.6999998093,5.0999999046,5.4000000954,5.5999999046,4.5999999046
1646024941,601,49.7999992371,7.1999998093,5.0999999046,5.6999998093,4.5,5.6999998093,5.0999999046,5.4000000954,5.5,5.5999999046
1646024942,602,49.499999523,6.5,6,5.5999999046,5.0999999046,4.6999998093,5.3000001907,5.5999999046,5.0999999046,5.5999999046
1646024943,603,50.8999996184,6.5,6,5.5999999046,5.0999999046,4.6999998093,5.3000001907,5.5999999046,5.0999999046,7
1646024944,604,52.4999995231,6.5,6.6999998093,5.4000000954,5,5.5999999046,5.5999999046,5.5999999046,5.0999999046,7
1646024945,605,52.4999995231,6.5,6.6999998093,5.4000000954,5,5.5999999046,5.5999999046,5.5999999046,5.0999999046,7
1646024946,606,51.4999995232,6.5,6.6999998093,5.4000000954,5,5.5999999046,5.5999999046,5.4000000954,5.5999999046,5.6999998093
1646024947,607,52.0999999046,6.8000001907,7,5.4000000954,5,5.5999999046,5.5999999046,5.4000000954,5.5999999046,5.6999998093
1646024948,608,52.1999998092,6.8000001907,7,5.5999999046,5.5999999046,5.1999998093,5.3000001907,5.4000000954,5.5999999046,5.6999998093
1646024949,609,49.8999996185,6.4000000954,5.5,5.5999999046,5.5999999046,5.1999998093,5.3000001907,5.1999998093,5.5,5.5999999046
1646024950,610,49.8999996185,6.4000000954,5.5,5.5999999046,5.5999999046,5.1999998093,5.3000001907,5.1999998093,5.5,5.5999999046
1646024951,611,49.5,6.4000000954,5.5,5.5999999046,4.6999998093,5.5,5.5999999046,4.9000000954,5.5,5.8000001907
1646024952,612,49.5,6.4000000954,5.5,5.5999999046,4.6999998093,5.5,5.5999999046,4.9000000954,5.5,5.8000001907
1646024953,613,50.4000000953,6.5,5.5,5.5,5.5999999046,5.5,5.5999999046,4.9000000954,5.5,5.8000001907
1646024954,614,49.700000286,6.5,5.5,5.5,5.5999999046,5.5999999046,4.8000001907,4.9000000954,5.5,5.8000001907
1646024955,615,49.4000000953,6.5,5.5,5.5,5.5999999046,5.5999999046,4.8000001907,4.9000000954,5.5,5.5
1646024956,616,48.3000001906,6.3000001907,5.5999999046,5.3000001907,5.5999999046,5,4.5999999046,4.9000000954,5.5,5.5
1646024957,617,48.3000001906,6.3000001907,5.5999999046,5.3000001907,5.5999999046,5,4.5999999046,4.9000000954,5.5,5.5
1646024958,618,48.7999997138,6.3000001907,5.5999999046,5.3000001907,5.5999999046,5,4.5999999046,5.6999998093,5.5,5.1999998093
1646024959,619,50.4999995233,7.4000000954,5.5999999046,5.5999999046,5.4000000954,5.6999998093,4.4000000954,5.6999998093,5.5,5.1999998093
1646024960,620,50.3999996186,7.4000000954,5.5999999046,5.5999999046,5.4000000954,5.6999998093,4.4000000954,5.5999999046,5.5,5.1999998093
1646024961,621,50.7999997139,7.4000000954,5.5999999046,5.5999999046,5.4000000954,5.6999998093,4.4000000954,5.5999999046,5.5,5.5999999046
1646024962,622,49.0999994278,7.4000000954,4.4000000954,4.0999999046,5.6999998093,5.6999998093,5.0999999046,5.5999999046,5.5,5.5999999046
1646024963,623,49.0999994279,7.4000000954,4.4000000954,4.0999999046,5.6999998093,5.6999998093,5.0999999046,5.5,5.5,5.6999998093
1646024964,624,49.2999992371,7.5999999046,4.4000000954,4.0999999046,5.6999998093,5.6999998093,5.0999999046,5.5,5.5,5.6999998093
1646024965,625,50.1999993323,7.5999999046,5.5,5.5999999046,4.5999999046,5.5999999046,4.5999999046,5.5,5.5,5.6999998093
1646024966,626,50.2999992369,7.5999999046,5.5,5.5999999046,4.5999999046,5.5999999046,4.5999999046,5.6999998093,5.5,5.5999999046
1646024967,627,50.8999996185,6.4000000954,5.5,5.5999999046,5.4000000954,5.5999999046,5.5999999046,5.6999998093,5.5,5.5999999046
1646024968,628,50.8999996186,6.4000000954,5.5,5.5999999046,5.4000000954,5.5999999046,5.5999999046,5.6999998093,5.4000000954,5.6999998093
1646024969,629,50.8999996186,6.4000000954,5.5,5.5999999046,5.4000000954,5.5999999046,5.5999999046,5.6999998093,5.4000000954,5.6999998093
1646024970,630,49.9999995232,6.3000001907,4.9000000954,5.0999999046,5.5999999046,5.6999998093,5.5999999046,5.6999998093,5.4000000954,5.6999998093
1646024971,631,49.9999995232,6.3000001907,4.9000000954,5.0999999046,5.5999999046,5.6999998093,5.5999999046,5.6999998093,5.4000000954,5.6999998093
1646024972,632,49.8000001906,6.3000001907,4.9000000954,5.0999999046,5.5999999046,5.6999998093,5.5999999046,5.3000001907,5.5,5.8000001907
1646024973,633,51.200000286,7.3000001907,5.6999998093,5,5.3000001907,5.6999998093,5.5999999046,5.3000001907,5.5,5.8000001907
1646024974,634,49.3000001907,7.3000001907,5.6999998093,5,5.3000001907,4.3000001907,5.5,5.0999999046,5.4000000954,5.6999998093
1646024975,635,49.3000001907,7.3000001907,5.6999998093,5,5.3000001907,4.3000001907,5.5,5.0999999046,5.4000000954,5.6999998093
1646024976,636,47.6999993324,6.6999998093,5.0999999046,4.5,5.5999999046,4.0999999046,5.5,5.0999999046,5.4000000954,5.6999998093
1646024977,637,47.1999993324,6.6999998093,5.0999999046,4.5,5.5999999046,4.0999999046,5,5.0999999046,5.4000000954,5.6999998093
1646024978,638,47.3999996185,6.6999998093,5.5,4.0999999046,4.5,4.3000001907,5.5,5.5999999046,5.5,5.6999998093
1646024979,639,47.3999996185,6.6999998093,5.5,4.0999999046,4.5,4.3000001907,5.5,5.5999999046,5.5,5.6999998093
1646024980,640,47.3999996185,6.6999998093,5.5,4.0999999046,4.5,4.3000001907,5.5,5.5999999046,5.5,5.6999998093
1646024981,641,46.9000000953,6.6999998093,5.5,4.0999999046,4.5,4.3000001907,5.5,5.5999999046,4.9000000954,5.8000001907
1646024982,642,50.4000000953,7.6999998093,5.0999999046,5.5999999046,5.4000000954,4.3000001907,5.1999998093,5.8000001907,5.5,5.8000001907
1646024983,643,49.700000286,7.3000001907,5.0999999046,5.5999999046,5.4000000954,4.3000001907,5.1999998093,5.8000001907,5.5,5.5
1646024984,644,49.700000286,7.3000001907,5.0999999046,5.5999999046,5.4000000954,4.3000001907,5.1999998093,5.8000001907,5.5,5.5
1646024985,645,52.1999998091,7.3000001907,5.5999999046,5.5999999046,5.6999998093,5.5999999046,5.5999999046,5.8000001907,5.5,5.5
1646024986,646,51.3999996184,7.3000001907,5.5999999046,5.5999999046,5.6999998093,5.5999999046,5.5999999046,5.5,5.5999999046,4.9000000954
1646024987,647,51.1999993324,7,5.6999998093,5.5999999046,5.6999998093,5.5999999046,5.5999999046,5.5,5.5999999046,4.9000000954
1646024988,648,48.8999996186,7,5.6999998093,5.1999998093,4.5,5,5.5999999046,5.5,5.5,4.9000000954
1646024989,649,48.8999996186,7,5.6999998093,5.1999998093,4.5,5,5.5999999046,5.5,5.5,4.9000000954
1646024990,650,49.1999998093,7.4000000954,5.1999998093,5.5999999046,4.5,5,5.5999999046,5.5,5.5,4.9000000954
1646024991,651,47.9000000954,7.4000000954,5.1999998093,5.5999999046,4.4000000954,4.8000001907,4.5999999046,5.5,5.5,4.9000000954
1646024992,652,48.4999995232,7.4000000954,5.1999998093,5.5999999046,4.4000000954,4.8000001907,4.5999999046,5.1999998093,5.5999999046,5.6999998093
1646024993,653,49.2999992371,6.3000001907,5.5,5,5.1999998093,5.6999998093,5.0999999046,5.1999998093,5.5999999046,5.6999998093
1646024994,654,49.2999992371,6.3000001907,5.5,5,5.1999998093,5.6999998093,5.0999999046,5.1999998093,5.5999999046,5.6999998093
1646024995,655,50.2999997139,6.3000001907,5.5,5,5.1999998093,5.6999998093,5.0999999046,5.9000000954,5.5,6.0999999046
1646024996,656,51.4999999999,7.5,5.5999999046,5.4000000954,5.5999999046,5.5999999046,4.3000001907,5.9000000954,5.5,6.0999999046
1646024997,657,50.7999997139,7.5,5.5999999046,5.4000000954,5.5999999046,5.5999999046,4.3000001907,5.6999998093,5.4000000954,5.6999998093
1646024998,658,49.4999995233,6.5,5.5,5,4.3000001907,5.6999998093,5.6999998093,5.6999998093,5.4000000954,5.6999998093
1646024999,659,49.4999995233,6.5,5.5,5,4.3000001907,5.6999998093,5.6999998093,5.6999998093,5.4000000954,5.6999998093
1646025000,660,49.5999999046,6.5,5.5,5,4.3000001907,5.6999998093,5.6999998093,5.5,5.5999999046,5.8000001907
1646025001,661,49.5,6.9000000954,4.6999998093,5.4000000954,4.5,5.5999999046,5.5,5.5,5.5999999046,5.8000001907
1646025002,662,49.5,6.9000000954,4.6999998093,5.4000000954,4.5,5.5999999046,5.5,5.5,5.5999999046,5.8000001907
1646025003,663,49.5999999047,6.9000000954,4.6999998093,5.4000000954,4.5,5.5999999046,5.5,5.5,5.5999999046,5.9000000954
1646025004,664,48.0999999047,6.5,5.1999998093,4.9000000954,4.5,4.4000000954,5.5999999046,5.5,5.5999999046,5.9000000954
1646025005,665,48.0999999047,6.5,5.1999998093,4.9000000954,4.5,4.4000000954,5.5999999046,5.5,5.5999999046,5.9000000954
1646025006,666,47.799999714,6.5,5.1999998093,4.9000000954,4.5,4.4000000954,5.5999999046,5.5,5.5,5.6999998093
1646025007,667,47.799999714,6.5,5.1999998093,4.9000000954,4.5,4.4000000954,5.5999999046,5.5,5.5,5.6999998093
1646025008,668,49.7999992371,6.5,5.5999999046,5.5,4.6999998093,5.1999998093,5.5999999046,5.5,5.5,5.6999998093
1646025009,669,49.3999996186,6.5,5.5999999046,5.5,4.6999998093,5.1999998093,5.5999999046,5.4000000954,5.5,5.4000000954
1646025010,670,50.4999995233,7.5,5.6999998093,5.5,4.6999998093,5.1999998093,5.5999999046,5.4000000954,5.5,5.4000000954
1646025011,671,50.0999999048,7.5,5.6999998093,5.5999999046,4.4000000954,4.9000000954,5.6999998093,5.4000000954,5.5,5.4000000954
1646025012,672,45.5000000001,5.5,5,5.3000001907,4.4000000954,4.9000000954,5.6999998093,4.4000000954,4.5999999046,5.6999998093
1646025013,673,45.5000000001,5.5,5,5.3000001907,4.4000000954,4.9000000954,5.6999998093,4.4000000954,4.5999999046,5.6999998093
1646025014,674,45.0999999046,5.5,5,5.3000001907,4.5,5,5.0999999046,4.4000000954,4.5999999046,5.6999998093
1646025015,675,48.3000001907,5.5,5,5.3000001907,4.5,5,5.0999999046,5,5.5,7.4000000954
1646025016,676,52.5999994278,7.5,5.5999999046,5.5999999046,4.5999999046,5.6999998093,5.6999998093,5,5.5,7.4000000954
1646025017,677,51.4999990463,7.5,5.5999999046,5.5999999046,4.5999999046,5.6999998093,5.6999998093,5.5999999046,5.5,5.6999998093
1646025018,678,51.4999990463,7.5,5.5999999046,5.5999999046,4.5999999046,5.6999998093,5.6999998093,5.5999999046,5.5,5.6999998093
1646025019,679,50.0999999046,6.9000000954,5.3000001907,5.5999999046,4.5,5.6999998093,5.3000001907,5.5999999046,5.5,5.6999998093
1646025020,680,49.4000000953,6.9000000954,5.3000001907,5.5999999046,4.5,5.6999998093,5.3000001907,5.6999998093,4.5999999046,5.8000001907
1646025021,681,49.4000000953,6.9000000954,5.3000001907,5.5999999046,4.5,5.6999998093,5.3000001907,5.6999998093,4.5999999046,5.8000001907
1646025022,682,48,7,5.4000000954,5,4.5,5.5,4.5,5.6999998093,4.5999999046,5.8000001907
1646025023,683,48.7000002861,7,5.4000000954,5,4.5,5.5,4.5,5.6999998093,5.3000001907,5.8000001907
1646025024,684,50.1999998092,5.5,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.4000000954,5.6999998093,5.3000001907,5.8000001907
1646025025,685,50.1999998092,5.5,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.4000000954,5.6999998093,5.3000001907,5.8000001907
1646025026,686,49.4999995231,5.5,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.4000000954,4.8000001907,5.5999999046,5.6999998093
1646025027,687,49.6999993324,5.6999998093,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.4000000954,4.8000001907,5.5999999046,5.6999998093
1646025028,688,48.6999993324,5.6999998093,5.5999999046,5.5,5.6999998093,5.5999999046,4.5,4.8000001907,5.5999999046,5.6999998093
1646025029,689,47.3999996185,5.6999998093,5.5999999046,5.5,5.6999998093,5.5999999046,4.5,4.5,5.3000001907,5
1646025030,690,45.2999994755,5.6999998093,5.5,5.5999999046,3.7999999523,4.1999998093,5.6999998093,4.5,5.3000001907,5
1646025031,691,45.2999994755,5.6999998093,5.5,5.5999999046,3.7999999523,4.1999998093,5.6999998093,4.5,5.3000001907,5
1646025032,692,48.4999992849,7,5.5,5.6999998093,3.7999999523,4.1999998093,5.6999998093,5.4000000954,5.5,5.6999998093
1646025033,693,50.0999999047,7,5.5,5.6999998093,4.8000001907,5.3000001907,5.1999998093,5.4000000954,5.5,5.6999998093
1646025034,694,50.0999999046,7,5.5,5.6999998093,4.8000001907,5.3000001907,5.1999998093,5.5999999046,5.4000000954,5.5999999046
1646025035,695,50.0999999046,7,5.5,5.6999998093,4.8000001907,5.3000001907,5.1999998093,5.5999999046,5.4000000954,5.5999999046
1646025036,696,49.5999999047,7.0999999046,5.5,5.4000000954,4.4000000954,5.4000000954,5.1999998093,5.5999999046,5.4000000954,5.5999999046
1646025037,697,48.9000005723,7.0999999046,5.5,5.4000000954,4.4000000954,5.4000000954,5,5.4000000954,5.4000000954,5.3000001907
1646025038,698,49.0999999046,5.6999998093,7.0999999046,5.0999999046,4.5,5.5999999046,5,5.4000000954,5.4000000954,5.3000001907
1646025039,699,49.0999999046,5.6999998093,7.0999999046,5.0999999046,4.5,5.5999999046,5,5.4000000954,5.4000000954,5.3000001907
1646025040,700,48.9999999999,5.6999998093,7.0999999046,5.0999999046,4.5,5.5999999046,5,5.3000001907,5.4000000954,5.3000001907
1646025041,701,49.5999999045,5.6999998093,7.0999999046,5.0999999046,4.5,5.5999999046,5,5.3000001907,5.5,5.8000001907
1646025042,702,47.9000005721,7.4000000954,5.0999999046,4.3000001907,4.5,5.5,4.5,5.3000001907,5.5,5.8000001907
1646025043,703,46.7000002861,7.4000000954,5.0999999046,4.3000001907,4.5,5.5,4.5,5.4000000954,4.8000001907,5.1999998093
1646025044,704,46.7000002861,7.4000000954,5.0999999046,4.3000001907,4.5,5.5,4.5,5.4000000954,4.8000001907,5.1999998093
1646025045,705,49.9999995232,7.5999999046,6.6999998093,5.3000001907,5.0999999046,5.6999998093,4.1999998093,5.4000000954,4.8000001907,5.1999998093
1646025046,706,51.5999994278,7.5999999046,6.6999998093,5.3000001907,5.0999999046,5.6999998093,4.1999998093,5.8000001907,5.5,5.6999998093
1646025047,707,50.9000000954,7.3000001907,5.4000000954,5.4000000954,4.5,5.6999998093,5.5999999046,5.8000001907,5.5,5.6999998093
1646025048,708,50.9000000953,7.3000001907,5.4000000954,5.4000000954,4.5,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.8000001907
1646025049,709,50.9000000953,7.3000001907,5.4000000954,5.4000000954,4.5,5.6999998093,5.5999999046,5.5999999046,5.5999999046,5.8000001907
1646025050,710,48.6999998091,6.1999998093,5.5999999046,5.3000001907,4.5999999046,4.4000000954,5.5999999046,5.5999999046,5.5999999046,5.8000001907
1646025051,711,48.6999998091,6.1999998093,5.5999999046,5.3000001907,4.5999999046,4.4000000954,5.5999999046,5.5999999046,5.5999999046,5.8000001907
1646025052,712,48.6999998092,6.1999998093,5.5999999046,5.3000001907,4.5999999046,4.4000000954,5.5999999046,5.5999999046,5.5,5.9000000954
1646025053,713,48.7999997139,6.5,5.6999998093,5,4.5999999046,4.4000000954,5.5999999046,5.5999999046,5.5,5.9000000954
1646025054,714,47.5999999046,6.5,5.6999998093,5,4.5,4.3000001907,4.5999999046,5.5999999046,5.5,5.9000000954
1646025055,715,48.0999999045,6.5,5.6999998093,5,4.5,4.3000001907,4.5999999046,5.5999999046,5.3000001907,6.5999999046
1646025056,716,49.5999999045,6.4000000954,5.6999998093,4.8000001907,4.5999999046,5.5999999046,5,5.5999999046,5.3000001907,6.5999999046
1646025057,717,49.5999999045,6.4000000954,5.6999998093,4.8000001907,4.5999999046,5.5999999046,5,5.5999999046,5.3000001907,6.5999999046
1646025058,718,48.5,6.4000000954,5.6999998093,4.8000001907,4.5999999046,5.5999999046,5,5.3000001907,5.4000000954,5.6999998093
1646025059,719,48.6000003815,7.3000001907,5,5.5999999046,4.5,5.4000000954,4.4000000954,5.3000001907,5.4000000954,5.6999998093
1646025060,720,48.8000001908,7.3000001907,5,5.5999999046,4.5,5.4000000954,4.4000000954,5.5,5.4000000954,5.6999998093
1646025061,721,48.9000000954,7.3000001907,5,5.5999999046,4.5,5.4000000954,4.4000000954,5.5,5.5,5.6999998093
1646025062,722,52.3999996185,8,5.5999999046,5.5,5.4000000954,5.5999999046,5.5999999046,5.5,5.5,5.6999998093
1646025063,723,52.6999998092,8,5.5999999046,5.5,5.4000000954,5.5999999046,5.5999999046,5.6999998093,5.5,5.8000001907
1646025064,724,51.4999995232,7.3000001907,5.5999999046,5.6999998093,5.6999998093,5.6999998093,4.5,5.6999998093,5.5,5.8000001907
1646025065,725,50.4999995232,7.3000001907,5.5999999046,5.6999998093,5.6999998093,5.6999998093,4.5,5,5.5,5.5
1646025066,726,49.3999991418,6.1999998093,5.5999999046,5.6999998093,5.6999998093,5.6999998093,4.5,5,5.5,5.5
1646025067,727,48.5999999046,6.1999998093,5.5,5,4.5,5.8000001907,5.5999999046,5,5.5,5.5
1646025068,728,48.5999999046,6.1999998093,5.5,5,4.5,5.8000001907,5.5999999046,5.3000001907,5,5.6999998093
1646025069,729,48.5999999046,6.1999998093,5.5,5,4.5,5.8000001907,5.5999999046,5.3000001907,5,5.6999998093
1646025070,730,48.6999998092,7.0999999046,5.5,5.5999999046,4.4000000954,5,5.0999999046,5.3000001907,5,5.6999998093
1646025071,731,48.6999998092,7.0999999046,5.5,5.5999999046,4.4000000954,5,5.0999999046,5.3000001907,5,5.6999998093
1646025072,732,49.1999993324,7.0999999046,5.5,5.5999999046,4.4000000954,5,5.0999999046,5.1999998093,5.5999999046,5.6999998093
1646025073,733,49.1999993324,7.5,5.0999999046,5.5999999046,4.5,4.3000001907,5.6999998093,5.1999998093,5.5999999046,5.6999998093
1646025074,734,49.1999993324,7.5,5.0999999046,5.5999999046,4.5,4.3000001907,5.6999998093,5.1999998093,5.5999999046,5.6999998093
1646025075,735,48.2999997139,6.6999998093,5.4000000954,5.5999999046,4.0999999046,4.3000001907,5.6999998093,5.5,5.5999999046,5.4000000954
1646025076,736,48.2999997139,6.6999998093,5.4000000954,5.5999999046,4.0999999046,4.3000001907,5.6999998093,5.5,5.5999999046,5.4000000954
1646025077,737,49.3999996186,6.6999998093,5.4000000954,5.5999999046,4.0999999046,5.4000000954,5.6999998093,5.5,5.5999999046,5.4000000954
1646025078,738,48.7999997139,6.6999998093,5.4000000954,5.5999999046,4.0999999046,5.4000000954,5.6999998093,4.5999999046,5.5,5.8000001907
1646025079,739,49.6999998092,6.9000000954,5.6999998093,5.3000001907,4.6999998093,5.5999999046,5.5999999046,4.5999999046,5.5,5.8000001907
1646025080,740,48.9999995232,6.9000000954,5.6999998093,5.3000001907,4.6999998093,5.5999999046,5.5999999046,4.9000000954,5.1999998093,5.0999999046
1646025081,741,48.9999995232,6.9000000954,5.6999998093,5.3000001907,4.6999998093,5.5999999046,5.5999999046,4.9000000954,5.1999998093,5.0999999046
1646025082,742,48.2999997137,7.0999999046,5.3000001907,5.5999999046,4.5,5.3000001907,4.5999999046,5.5999999046,5.1999998093,5.0999999046
1646025083,743,48.9000000952,7.0999999046,5.3000001907,5.5999999046,4.5,5.3000001907,4.5999999046,5.5999999046,5.5,5.4000000954
1646025084,744,48.9000000952,7.0999999046,5.3000001907,5.5999999046,4.5,5.3000001907,4.5999999046,5.5999999046,5.5,5.4000000954
1646025085,745,48.5,7.4000000954,5.5999999046,5.4000000954,4.5999999046,4.3000001907,4.6999998093,5.5999999046,5.5,5.4000000954
1646025086,746,48.9000000953,7.4000000954,5.5999999046,5.4000000954,4.5999999046,4.3000001907,4.6999998093,5.5,5.5999999046,5.8000001907
1646025087,747,49.4000000952,7,5.5999999046,5.5,4.5,4.3000001907,5.5999999046,5.5,5.5999999046,5.8000001907
1646025088,748,49.4000000952,7,5.5999999046,5.5,4.5,4.3000001907,5.5999999046,5.5,5.5999999046,5.8000001907
1646025089,749,47.2000002859,6.3000001907,5.5999999046,5.5,4.5,4.3000001907,5.5999999046,5,4.8000001907,5.5999999046
1646025090,750,48.2000002859,6.3000001907,5.5999999046,5.3000001907,4.5,5.5999999046,5.5,5,4.8000001907,5.5999999046
1646025091,751,48.2000002859,6.3000001907,5.5999999046,5.3000001907,4.5,5.5999999046,5.5,5,4.8000001907,5.5999999046
1646025092,752,49.8000006674,6.3000001907,5.5999999046,5.3000001907,4.5,5.5999999046,5.5,5.8000001907,5.4000000954,5.8000001907
1646025093,753,50.9000000953,7.1999998093,5.5999999046,5.5,4.5,5.5999999046,5.5,5.8000001907,5.4000000954,5.8000001907
1646025094,754,48.6999998092,7.1999998093,5.5999999046,5.5,4.0999999046,4.3000001907,5.5,5.6999998093,5.5,5.3000001907
1646025095,755,48.6999998092,7.1999998093,5.5999999046,5.5,4.0999999046,4.3000001907,5.5,5.6999998093,5.5,5.3000001907
1646025096,756,50.2999997138,7,5.5,5.5999999046,4.5,5.5999999046,5.5999999046,5.6999998093,5.5,5.3000001907
1646025097,757,50.0999994277,7,5.5,5.5999999046,4.5,5.5999999046,5.5999999046,5.5999999046,5.5,5.1999998093
1646025098,758,50.0999994277,7,5.5,5.5999999046,4.5,5.5999999046,5.5999999046,5.5999999046,5.5,5.1999998093
1646025099,759,49.8999996185,6.9000000954,5.5999999046,5.5999999046,4.5,5.4000000954,5.5999999046,5.5999999046,5.5,5.1999998093
1646025100,760,48.7999997139,6.9000000954,5.5999999046,5.5999999046,4.5,5.4000000954,4.5,5.5999999046,5.5,5.1999998093
1646025101,761,48.7999997139,6.9000000954,5.5999999046,5.5999999046,4.5,5.4000000954,4.5,5.5999999046,5.1999998093,5.5
1646025102,762,49.7999997139,7.4000000954,5.5999999046,5.1999998093,4.8000001907,4.8000001907,5.6999998093,5.5999999046,5.1999998093,5.5
1646025103,763,49.6999998093,7.4000000954,5.5999999046,5.1999998093,4.8000001907,4.8000001907,5.6999998093,5.5,5.1999998093,5.5
