Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
stage_in_local_local_0,1,1543.000.000,192.168.5.10,1644463742,1644463742,1644463745,1644463748,1644463748,1644463748,1644463753,0,6,5
individuals,ID0000029,1591.000.000,192.168.5.105,1644463800,1644465156,1644466370,1644466373,1644466373,1644466373,1644466378,1356,1217,5
frequency,ID0000060,1599.000.000,192.168.5.104,1644471187,1644471189,1644472039,1644472043,1644472043,1644472044,1644472048,2,854,5
individuals,ID0000033,1551.000.000,192.168.5.102,1644463758,1644463842,1644465025,1644465026,1644465026,1644465027,1644465031,84,1184,5
individuals,ID0000015,1577.000.000,192.168.5.104,1644463790,1644465108,1644466351,1644466353,1644466353,1644466353,1644466358,1318,1245,5
create_dir_1000-genome_0,local,1536.000.000,192.168.5.10,1644463722,1644463723,1644463726,1644463727,1644463727,1644463727,1644463732,1,4,5
mutation_overlap,ID0000065,1605.000.000,192.168.5.102,1644471192,1644471211,1644471414,1644471418,1644471418,1644471418,1644471423,19,207,5
individuals,ID0000026,1588.000.000,192.168.5.104,1644463800,1644465147,1644466355,1644466358,1644466358,1644466358,1644466363,1347,1211,5
individuals,ID0000018,1580.000.000,192.168.5.102,1644463790,1644465112,1644466286,1644466288,1644466288,1644466288,1644466293,1322,1176,5
stage_in_local_local_0,0,1540.000.000,192.168.5.10,1644463737,1644463739,1644463742,1644463743,1644463743,1644463743,1644463748,2,4,5
individuals,ID0000014,1584.000.000,192.168.5.103,1644463795,1644465103,1644466286,1644466288,1644466288,1644466288,1644466293,1308,1185,5
individuals,ID0000006,1562.000.000,192.168.5.103,1644463774,1644463853,1644465052,1644465056,1644465056,1644465057,1644465062,79,1203,6
individuals,ID0000020,1596.000.000,192.168.5.101,1644463806,1644465923,1644466805,1644466808,1644466808,1644466808,1644466813,2117,885,5
