Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106
1644470238,6519,19.9000000954,3.2999999523,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.4000000954
1644470239,6520,19.9000000954,3.2999999523,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.4000000954
1644470240,6521,20.6999998092,3.5,3.5,3.0999999046,3.5999999046,3.5,3.5
1644470241,6522,20.6999998092,3.5,3.5,3.0999999046,3.5999999046,3.5,3.5
1644470242,6523,20.6999998092,3.5,3.5,3.0999999046,3.5999999046,3.5,3.5
1644470243,6524,20.0999999046,3.2999999523,3.5999999046,3.2000000477,3.4000000954,3.2999999523,3.2999999523
1644470244,6525,20.0999999046,3.2999999523,3.5999999046,3.2000000477,3.4000000954,3.2999999523,3.2999999523
1644470245,6526,20.0999999046,3.2999999523,3.5999999046,3.2000000477,3.4000000954,3.2999999523,3.2999999523
1644470246,6527,19.7999999523,3.2999999523,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.2999999523
1644470247,6528,20,3.2999999523,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.5
1644470248,6529,20,3.2999999523,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.5
1644470249,6530,20.6999998092,3.5,3.5,3.2999999523,3.5999999046,3.2999999523,3.5
1644470250,6531,20.6999998092,3.5,3.5,3.2999999523,3.5999999046,3.2999999523,3.5
1644470251,6532,20.6999998092,3.5,3.5,3.2999999523,3.5999999046,3.2999999523,3.5
1644470252,6533,19.8999998569,3.2999999523,3,3.2000000477,3.5999999046,3.2999999523,3.5
1644470253,6534,19.5,3.2999999523,3,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470254,6535,19.5,3.2999999523,3,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470255,6536,20.1000001431,3.4000000954,3.5,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470256,6537,20.3000001908,3.4000000954,3.5,3.2000000477,3.2999999523,3.4000000954,3.5
1644470257,6538,20.3000001908,3.4000000954,3.5,3.2000000477,3.2999999523,3.4000000954,3.5
1644470258,6539,20.3000001908,3.4000000954,3.5,3.2000000477,3.2999999523,3.4000000954,3.5
1644470259,6540,20.2000000477,3.4000000954,3.0999999046,3.2000000477,3.7000000477,3.2999999523,3.5
1644470260,6541,20.2000000477,3.4000000954,3.0999999046,3.2000000477,3.7000000477,3.2999999523,3.5
1644470261,6542,19.5999999046,3.2999999523,3,3.0999999046,3.2999999523,3.4000000954,3.5
1644470262,6543,19.5999999046,3.2999999523,3,3.0999999046,3.2999999523,3.4000000954,3.5
1644470263,6544,19.5999999046,3.2999999523,3,3.0999999046,3.2999999523,3.4000000954,3.5
1644470264,6545,20.2000000477,3.4000000954,3.5,3.0999999046,3.2000000477,3.4000000954,3.5999999046
1644470265,6546,20.2000000477,3.4000000954,3.5,3.0999999046,3.2000000477,3.4000000954,3.5999999046
1644470266,6547,20.2000000477,3.4000000954,3.5,3.0999999046,3.2000000477,3.4000000954,3.5999999046
1644470267,6548,20.2000000477,3.4000000954,3.5,3.0999999046,3.2000000477,3.4000000954,3.5999999046
1644470268,6549,19.9000000954,3.2999999523,3.2999999523,3.2000000477,3.2000000477,3.5,3.4000000954
1644470269,6550,19.9000000954,3.2999999523,3.2999999523,3.2000000477,3.2000000477,3.5,3.4000000954
1644470270,6551,19.9000000954,3.2999999523,3.2999999523,3.2000000477,3.2000000477,3.5,3.4000000954
