Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
frequency,ID0000060,2964.000.000,192.168.5.103,1645929065,1645929079,1645929875,1645929877,1645929877,1645929878,1645929882,14,798,5
individuals,ID0000050,2952.000.000,192.168.5.101,1645920931,1645923207,1645923945,1645923949,1645923949,1645923949,1645923954,2276,742,5
individuals,ID0000004,2923.000.000,192.168.5.101,1645920900,1645920932,1645921645,1645921647,1645921647,1645921648,1645921652,32,715,5
mutation_overlap,ID0000059,2977.000.000,192.168.5.102,1645929076,1645929319,1645929448,1645929452,1645929452,1645929452,1645929457,243,133,5
stage_in_remote_local_0,1,2907.000.000,192.168.5.10,1645920873,1645920873,1645920876,1645920879,1645920879,1645920879,1645920884,0,6,5
stage_out_local_local_2,1,2978.000.000,192.168.5.10,1645929942,1645929942,1645929946,1645929947,1645929947,1645929947,1645929952,0,5,5
stage_in_local_local_2,1,2909.000.000,192.168.5.10,1645920873,1645920874,1645920878,1645920879,1645920879,1645920879,1645920884,1,5,5
individuals,ID0000028,2955.000.000,192.168.5.102,1645920931,1645923880,1645924797,1645924800,1645924800,1645924800,1645924805,2949,920,5
individuals,ID0000005,2925.000.000,192.168.5.101,1645920900,1645921647,1645922394,1645922398,1645922398,1645922399,1645922403,747,751,5
stage_in_remote_local_0,0,2904.000.000,192.168.5.10,1645920868,1645920871,1645920873,1645920874,1645920874,1645920874,1645920879,3,3,5
individuals,ID0000025,2960.000.000,192.168.5.101,1645920937,1645924016,1645924748,1645924750,1645924750,1645924750,1645924755,3079,734,5
individuals_merge,ID0000051,2963.000.000,192.168.5.101,1645924851,1645924855,1645929053,1645929055,1645929055,1645929055,1645929060,4,4200,5
individuals,ID0000001,2930.000.000,192.168.5.102,1645920905,1645921880,1645922316,1645922318,1645922318,1645922318,1645922323,975,438,5
individuals,ID0000010,2951.000.000,192.168.5.101,1645920926,1645923207,1645923951,1645923954,1645923954,1645923955,1645923959,2281,747,5
mutation_overlap,ID0000065,2970.000.000,192.168.5.102,1645929070,1645929079,1645929257,1645929261,1645929261,1645929261,1645929266,9,182,5
individuals,ID0000037,2913.000.000,192.168.5.103,1645920889,1645920925,1645921927,1645921928,1645921928,1645921928,1645921933,36,1003,5
individuals,ID0000003,2934.000.000,192.168.5.103,1645920910,1645921942,1645922995,1645922998,1645922998,1645922998,1645923003,1032,1056,5
individuals,ID0000041,2939.000.000,192.168.5.101,1645920915,1645922461,1645923197,1645923198,1645923198,1645923199,1645923203,1546,737,5
