Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107,192.168.5.108,192.168.5.109,192.168.5.110
1646047606,1667,37.0999999047,3.4000000954,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,4.0999999046,5.6999998093
1646047607,1668,37.2000002861,3.4000000954,3.5,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,4.0999999046,5.8000001907
1646047608,1669,37.600000143,3.5,3.2999999523,3.4000000954,3.5999999046,3.4000000954,3.7999999523,3.4000000954,3.2999999523,4.0999999046,5.8000001907
1646047609,1670,36.1999998092,3.5,3.2999999523,3.4000000954,3.5999999046,3.4000000954,3.7999999523,3.2000000477,3.2999999523,3.5999999046,5.0999999046
1646047610,1671,36.1999998092,3.5,3.2999999523,3.4000000954,3.5999999046,3.4000000954,3.7999999523,3.2000000477,3.2999999523,3.5999999046,5.0999999046
1646047611,1672,36.0999999046,3.4000000954,3.2999999523,3.4000000954,3.5999999046,3.4000000954,3.7999999523,3.2000000477,3.2999999523,3.5999999046,5.0999999046
1646047612,1673,37.5999996661,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.5999999046,3.5,3.5,3.5,6.0999999046
1646047613,1674,37.4999997615,3.4000000954,3.5,3.2999999523,3.5999999046,3.5,3.5999999046,3.5,3.5,3.5,6.0999999046
1646047614,1675,37.1000001431,3.4000000954,3.5,3.5,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5,6.0999999046
1646047615,1676,37.1000001431,3.4000000954,3.5,3.5,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.5,6.0999999046
1646047616,1677,36.6000001432,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.7999999523,5.6999998093
1646047617,1678,36.899999857,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,3.2999999523,3.5,3.2999999523,3.7999999523,5.6999998093
1646047618,1679,36.899999857,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,3.2999999523,3.5,3.2999999523,3.7999999523,5.6999998093
1646047619,1680,36.5000000001,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.5,3.2999999523,3.5,3.2999999523,3.4000000954,5.6999998093
1646047620,1681,36.5999996662,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.5,3.2999999523,3.5,3.2999999523,3.4000000954,5.6999998093
1646047621,1682,36.5999996662,3.4000000954,3.5999999046,3.2999999523,3.5999999046,3.2999999523,3.5,3.5,3.2999999523,3.4000000954,5.6999998093
1646047622,1683,38.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.5,7.0999999046
1646047623,1684,38.3000001908,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.5,3.5,7.0999999046
1646047624,1685,37.1000001432,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.7000000477,3.5,5.6999998093
1646047625,1686,37.1000001432,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.7000000477,3.5,5.6999998093
1646047626,1687,36.4999997616,3.5,3.5,3.5,3.2000000477,3.2999999523,3.4000000954,3.5,3.2999999523,3.5999999046,5.6999998093
1646047627,1688,36.4999997616,3.5,3.5,3.5,3.2000000477,3.2999999523,3.4000000954,3.5,3.2999999523,3.5999999046,5.6999998093
1646047628,1689,36.7000000477,3.5,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,5.4000000954
1646047629,1690,36.7000000477,3.5,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,5.4000000954
1646047630,1691,37,3.5,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.5,3.2999999523,3.7000000477,5.5999999046
1646047631,1692,36.7000000477,3.2000000477,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.5,3.2999999523,3.7000000477,5.5999999046
1646047632,1693,37.2999999523,3.2000000477,3.5999999046,3.4000000954,3.5999999046,3.9000000954,3.5,3.5,3.2999999523,3.7000000477,5.5999999046
1646047633,1694,37.0000002384,3.2000000477,3.5999999046,3.4000000954,3.5999999046,3.9000000954,3.5,3.2999999523,3.7000000477,3.5,5.3000001907
1646047634,1695,36.7000002861,3.5999999046,3.5,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.7000000477,3.5,5.3000001907
1646047635,1696,36.7000002861,3.5999999046,3.5,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.7000000477,3.5,5.3000001907
1646047636,1697,38.4000000954,3.5999999046,3.5,3.5,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.5999999046,7
1646047637,1698,38.3000001908,3.5,3.4000000954,3.5999999046,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.5999999046,7
1646047638,1699,36.8000001908,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.7999999523,5.4000000954
1646047639,1700,36.8000001908,3.5,3.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.7999999523,5.4000000954
1646047640,1701,36.4000000954,3.2999999523,3.5,3.4000000954,3.5,3.2999999523,3.5,3.4000000954,3.2999999523,3.7999999523,5.4000000954
1646047641,1702,36.4000000954,3.2999999523,3.5,3.4000000954,3.5,3.2999999523,3.5,3.4000000954,3.2999999523,3.7999999523,5.4000000954
1646047642,1703,36.1999998093,3.2000000477,3.5,3.4000000954,3.2999999523,3.5999999046,3.5,3.2000000477,3.2999999523,3.5,5.6999998093
1646047643,1704,36.1999998093,3.2000000477,3.5,3.4000000954,3.2999999523,3.5999999046,3.5,3.2000000477,3.2999999523,3.5,5.6999998093
1646047644,1705,36.3000001908,3.2000000477,3.5,3.4000000954,3.2999999523,3.5999999046,3.5,3.5,3.4000000954,3.5,5.4000000954
1646047645,1706,36.7000002862,3.5,3.5,3.5,3.4000000954,3.5,3.5,3.5,3.4000000954,3.5,5.4000000954
1646047646,1707,36.6000003816,3.5,3.5,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954,3.5,5.4000000954
1646047647,1708,36.5000004769,3.5,3.5,3.5,3.4000000954,3.5,3.5,3.4000000954,3.4000000954,3.5,5.3000001907
1646047648,1709,36.2000005246,3.5,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.5,5.3000001907
1646047649,1710,37.9999997616,3.5,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5999999046,7.1999998093
1646047650,1711,37.9999997616,3.5,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5999999046,7.1999998093
1646047651,1712,37.899999857,3.4000000954,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5999999046,7.1999998093
1646047652,1713,36.9000000955,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,5.6999998093
1646047653,1714,36.9000000955,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,5.6999998093
1646047654,1715,36.9000000955,3.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.5999999046,3.5,5.6999998093
1646047655,1716,36.9000000955,3.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.5999999046,3.5,5.6999998093
1646047656,1717,37.9000005723,3.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.4000000954,6.8000001907
1646047657,1718,37.9000005723,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.4000000954,6.8000001907
1646047658,1719,37.9000005723,3.5,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.5,3.5,3.4000000954,6.8000001907
1646047659,1720,37.9000000955,3.5,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.5,3.2999999523,3.7000000477,6.6999998093
1646047660,1721,37.4999995231,3.2999999523,3.2999999523,3.5,3.5999999046,3.2999999523,3.2999999523,3.5,3.2999999523,3.7000000477,6.6999998093
1646047661,1722,37.4999995231,3.2999999523,3.2999999523,3.5,3.5999999046,3.2999999523,3.2999999523,3.5,3.2999999523,3.7000000477,6.6999998093
1646047662,1723,35.8999996184,3.2999999523,3.2999999523,3.5,3.5999999046,3.2999999523,3.2999999523,3.2000000477,3.2999999523,3.5,5.5999999046
1646047663,1724,36,3.2999999523,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.2000000477,3.2999999523,3.5,5.5999999046
1646047664,1725,36.2000000477,3.2999999523,3.5,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5999999046,3.2999999523,5.4000000954
1646047665,1726,36.6000001431,3.7000000477,3.5,3.4000000954,3.4000000954,3.5,3.5,3.2999999523,3.5999999046,3.2999999523,5.4000000954
1646047666,1727,36.6000003816,3.7000000477,3.5,3.4000000954,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523,5.4000000954
1646047667,1728,36.6000003816,3.7000000477,3.5,3.4000000954,3.4000000954,3.5,3.5,3.5,3.4000000954,3.2999999523,5.4000000954
1646047668,1729,36.7000002862,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.4000000954,3.4000000954,5.5999999046
1646047669,1730,36.7000002862,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.4000000954,3.4000000954,5.5999999046
1646047670,1731,36.5999999047,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.2999999523,3.2999999523,3.5,5.6999998093
1646047671,1732,36.5999999047,3.4000000954,3.4000000954,3.5,3.5,3.5,3.5,3.2999999523,3.2999999523,3.5,5.6999998093
1646047672,1733,36.7000002861,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523,3.2999999523,3.5999999046,5.8000001907
1646047673,1734,36.7000002861,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523,3.2999999523,3.5999999046,5.8000001907
1646047674,1735,36.7999999522,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.5,3.2999999523,3.2999999523,3.5999999046,5.8000001907
1646047675,1736,36.7999999522,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.5999999046,5.8000001907
1646047676,1737,36.5,3.2999999523,3.5999999046,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,3.2999999523,3.5,5.4000000954
1646047677,1738,36.7000000477,3.4000000954,3.5999999046,3.5,3.5,3.4000000954,3.5999999046,3.5,3.2999999523,3.5,5.4000000954
1646047678,1739,36.3000001908,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.5,5.4000000954
1646047679,1740,38.2999999524,3.5,3.4000000954,3.5,3.7999999523,3.4000000954,3.4000000954,3.5,3.5999999046,3.5,6.6999998093
1646047680,1741,38.2999999524,3.5,3.4000000954,3.5,3.7999999523,3.4000000954,3.4000000954,3.5,3.5999999046,3.5,6.6999998093
1646047681,1742,38.2999999524,3.5,3.4000000954,3.5,3.7999999523,3.4000000954,3.4000000954,3.5,3.5999999046,3.5,6.6999998093
1646047682,1743,37.7000002862,3.5,3.4000000954,3.5,3.7999999523,3.4000000954,3.4000000954,3.5,3.2999999523,3.5,6.4000000954
1646047683,1744,37.5999999046,3.2999999523,3.7999999523,3.2999999523,3.7999999523,3.2999999523,3.4000000954,3.5,3.2999999523,3.5,6.4000000954
1646047684,1745,37.100000143,3.2999999523,3.7999999523,3.2999999523,3.7999999523,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,5.8000001907
1646047685,1746,37.100000143,3.2999999523,3.7999999523,3.2999999523,3.7999999523,3.2999999523,3.5,3.5,3.4000000954,3.4000000954,5.8000001907
1646047686,1747,36.9000005723,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.5,3.4000000954,3.4000000954,5.8000001907
1646047687,1748,36.8000004292,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.5,3.2999999523,3.4000000954,5.8000001907
1646047688,1749,38.4000003339,3.4000000954,3.5999999046,3.4000000954,3.4000000954,3.5,3.5,3.5,3.2999999523,3.4000000954,7.4000000954
1646047689,1750,38.6000001431,3.5,3.5999999046,3.5,3.4000000954,3.5,3.5,3.5,3.2999999523,3.4000000954,7.4000000954
1646047690,1751,38.5,3.5,3.5999999046,3.5,3.4000000954,3.5,3.5,3.5,3.7000000477,3.7000000477,6.5999999046
1646047691,1752,38.2000002862,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.5,3.7000000477,3.7000000477,6.5999999046
1646047692,1753,36.1000003815,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.2999999523,3.2999999523,3.5,5.3000001907
1646047693,1754,36.100000143,3.2999999523,3.5999999046,3.5,3.4000000954,3.4000000954,3.5,3.2999999523,3.2999999523,3.5,5.3000001907
1646047694,1755,36.2999999522,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.5,5.3000001907
1646047695,1756,36.7000000476,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523,5.8000001907
1646047696,1757,36.7000000476,3.2999999523,3.5999999046,3.4000000954,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523,5.8000001907
1646047697,1758,37.8999998568,3.7999999523,3.5999999046,4.0999999046,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523,5.8000001907
1646047698,1759,37.899999857,3.7999999523,3.5999999046,4.0999999046,3.4000000954,3.5,3.5,3.5,3.4000000954,3.4000000954,5.6999998093
1646047699,1760,37.899999857,3.7999999523,3.5999999046,4.0999999046,3.4000000954,3.5,3.5,3.5,3.4000000954,3.4000000954,5.6999998093
1646047700,1761,36.8000001909,3.4000000954,3.5,3.5,3.4000000954,3.5,3.5,3.5,3.4000000954,3.4000000954,5.6999998093
1646047701,1762,36.7000002863,3.4000000954,3.5,3.5,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.4000000954,5.6999998093
1646047702,1763,36.4000000954,3.4000000954,3.5,3.5,3.4000000954,3.4000000954,3.5,3.5999999046,3.2999999523,3.7000000477,5.0999999046
1646047703,1764,36.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.5999999046,3.2999999523,3.7000000477,5.0999999046
1646047704,1765,36.2000002862,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.7000000477,5.0999999046
1646047705,1766,37.4000000955,3.5,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.2999999523,3.2999999523,6.6999998093
1646047706,1767,37.0999996662,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5,3.4000000954,3.4000000954,3.2999999523,3.2999999523,6.6999998093
1646047707,1768,37.1999995708,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5,3.4000000954,3.5,3.2999999523,3.2999999523,6.6999998093
1646047708,1769,36.9999995231,3.2999999523,3.5999999046,3.2999999523,3.2999999523,3.5,3.4000000954,3.5,3.2999999523,3.5999999046,6.1999998093
1646047709,1770,37.2999997139,3.5,3.5,3.5,3.4000000954,3.5,3.2999999523,3.5,3.2999999523,3.5999999046,6.1999998093
1646047710,1771,37.399999857,3.5,3.5,3.5,3.4000000954,3.5,3.2999999523,3.4000000954,3.2999999523,3.7999999523,6.1999998093
1646047711,1772,37.2000000477,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.7999999523,6.4000000954
1646047712,1773,35.9000000954,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3.2999999523,3.2000000477,3.2999999523,3.7000000477,5.4000000954
1646047713,1774,35.9000000954,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3.2999999523,3.2000000477,3.2999999523,3.7000000477,5.4000000954
1646047714,1775,36.9000000954,3.2999999523,3.9000000954,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2000000477,3.2999999523,3.7000000477,5.4000000954
1646047715,1776,36.9000000954,3.2999999523,3.9000000954,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2000000477,3.2999999523,3.7000000477,5.4000000954
1646047716,1777,36.6999998093,3.2999999523,3.5,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2000000477,3.4000000954,3.5,5.6999998093
1646047717,1778,36.6999998093,3.2999999523,3.5,3.4000000954,3.7999999523,3.2999999523,3.5999999046,3.2000000477,3.4000000954,3.5,5.6999998093
1646047718,1779,36.7000002862,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.2999999523,3.4000000954,6.0999999046
1646047719,1780,36.7000002862,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,3.4000000954,3.2999999523,3.4000000954,6.0999999046
1646047720,1781,36.8000001908,3.4000000954,3.5,3.5,3.2999999523,3.5,3.4000000954,3.4000000954,3.2999999523,3.4000000954,6.0999999046
1646047721,1782,35.2999997139,3.4000000954,3.5,3.5,3.2999999523,3.5,3.4000000954,3.5999999046,3.2999999523,3.5999999046,4.1999998093
1646047722,1783,35.4999997616,3.4000000954,3.2999999523,3.5,3.7999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5999999046,4.1999998093
1646047723,1784,35.4999997616,3.4000000954,3.2999999523,3.5,3.7999999523,3.4000000954,3.5,3.5,3.2999999523,3.5999999046,4.1999998093
1646047724,1785,35.5000002385,3.4000000954,3.2999999523,3.5,3.7999999523,3.4000000954,3.5,3.5,3.2000000477,3.5,4.4000000954
1646047725,1786,35.5000002385,3.4000000954,3.2999999523,3.5,3.7999999523,3.4000000954,3.5,3.5,3.2000000477,3.5,4.4000000954
1646047726,1787,35.4000000954,3.2999999523,3.5999999046,3.2999999523,3.7000000477,3.4000000954,3.5,3.5,3.2000000477,3.5,4.4000000954
1646047727,1788,35.7000000477,3.2999999523,3.5999999046,3.2999999523,3.7000000477,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,4.5999999046
1646047728,1789,35.8000001908,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.4000000954,3.5,3.4000000954,4.5999999046
1646047729,1790,35.8000001908,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.4000000954,3.5,3.4000000954,4.5999999046
1646047730,1791,36,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.5999999046
1646047731,1792,34.8000001908,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4000000954
1646047732,1793,34.7000000477,3.4000000954,3.5,3.4000000954,3.7999999523,3.5,3.2999999523,3.2999999523,3.2000000477,3.7000000477,3.5999999046
1646047733,1794,34.7000000477,3.4000000954,3.5,3.4000000954,3.7999999523,3.5,3.2999999523,3.2999999523,3.2000000477,3.7000000477,3.5999999046
1646047734,1795,34.5999999046,3.2999999523,3.5,3.4000000954,3.7999999523,3.5,3.2999999523,3.2999999523,3.2000000477,3.7000000477,3.5999999046
1646047735,1796,34.499999523,3.2999999523,3.2999999523,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.5999999046,3.5999999046
1646047736,1797,34.499999523,3.2999999523,3.2999999523,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.5999999046,3.5999999046
1646047737,1798,34.6999995707,3.2999999523,3.5,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.2999999523,3.5999999046,3.5999999046
1646047738,1799,34.2000000477,3.2999999523,3.5,3.4000000954,3.4000000954,3.7000000477,3.5,3.2999999523,3.2999999523,3.2999999523,3.5
1646047739,1800,34.5,3.4000000954,3.5,3.5,3.5,3.7000000477,3.5,3.2999999523,3.2999999523,3.2999999523,3.5
1646047740,1801,34.5,3.4000000954,3.5,3.5,3.5,3.7000000477,3.5,3.2999999523,3.2999999523,3.2999999523,3.5
1646047741,1802,34.0999999046,3.4000000954,3.5,3.5,3.5,3.5,3.2999999523,3.2999999523,3.2999999523,3.2999999523,3.5
1646047742,1803,35.2000000477,3.4000000954,3.5,3.5,3.5,3.5,3.2999999523,3.4000000954,3.2999999523,3.2999999523,4.5
1646047743,1804,35.2000000477,3.4000000954,3.5,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.2999999523,4.5
1646047744,1805,35.0999999046,3.4000000954,3.5,3.5,3.5999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.2999999523,4.5
1646047745,1806,34.3999998569,3.4000000954,3.5,3.5,3.5999999046,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5,3.5999999046
1646047746,1807,35.0999996661,3.2999999523,3.5999999046,3.4000000954,3.7000000477,3.2999999523,3.5999999046,3.2999999523,3.7999999523,3.5,3.5999999046
1646047747,1808,34.9999997615,3.2999999523,3.5999999046,3.4000000954,3.7000000477,3.2999999523,3.5999999046,3.2999999523,3.7999999523,3.5999999046,3.4000000954
1646047748,1809,34.9999997615,3.2999999523,3.5999999046,3.4000000954,3.7000000477,3.2999999523,3.5999999046,3.2999999523,3.7999999523,3.5999999046,3.4000000954
1646047749,1810,34.6999998092,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.2999999523,3.7999999523,3.5999999046,3.4000000954
1646047750,1811,34.5,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.5,3.5,3.5,3.5,3.5,3.4000000954
1646047751,1812,34.4000003339,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.5,3.5,3.4000000954
1646047752,1813,34.4000003339,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.5,3.5,3.4000000954
1646047753,1814,34.2000000477,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523
1646047754,1815,34.0999999046,3.2999999523,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523
1646047755,1816,34.0999999046,3.2999999523,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,3.5,3.2999999523,3.5999999046,3.2999999523
1646047756,1817,33.9000000954,3.2999999523,3.4000000954,3.2999999523,3.5,3.4000000954,3.5,3.2000000477,3.2999999523,3.5,3.5
1646047757,1818,33.9000000954,3.2000000477,3.5,3.2999999523,3.5,3.4000000954,3.5,3.2000000477,3.2999999523,3.5,3.5
1646047758,1819,34.2000000477,3.2000000477,3.5,3.2999999523,3.7999999523,3.4000000954,3.5,3.2000000477,3.2999999523,3.5,3.5
1646047759,1820,34.2000000477,3.2000000477,3.5,3.2999999523,3.7999999523,3.4000000954,3.5,3.2000000477,3.2999999523,3.5,3.5
1646047760,1821,34.9000000954,3.5,3.5,3.7000000477,3.7999999523,3.4000000954,3.5,3.2000000477,3.2999999523,3.5,3.5
1646047761,1822,34.5000002385,3.5,3.5,3.7000000477,3.4000000954,3.5,3.4000000954,3.2000000477,3.2999999523,3.5,3.5
1646047762,1823,34.7000002862,3.4000000954,3.4000000954,3.4000000954,3.7999999523,3.5,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1646047763,1824,34.7000002862,3.4000000954,3.4000000954,3.4000000954,3.7999999523,3.5,3.4000000954,3.5999999046,3.2999999523,3.5,3.4000000954
1646047764,1825,34.7000002862,3.4000000954,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.5,3.2999999523,3.5,3.4000000954
1646047765,1826,34.9000000954,3.2000000477,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.5,3.2999999523,3.7999999523,3.5
1646047766,1827,34.7000000477,3.2000000477,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.2999999523,3.2999999523,3.7999999523,3.5
1646047767,1828,34.7000000477,3.2000000477,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.2999999523,3.2999999523,3.7999999523,3.5
1646047768,1829,34.5,3.2000000477,3.4000000954,3.4000000954,3.7999999523,3.5,3.5,3.2999999523,3.2999999523,3.5999999046,3.5
1646047769,1830,34.6000001431,3.4000000954,3.5999999046,3.4000000954,3.5,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.5
1646047770,1831,34.5000002385,3.4000000954,3.5999999046,3.4000000954,3.5,3.5,3.5999999046,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646047771,1832,34.4000000954,3.5,3.5999999046,3.5,3.5,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646047772,1833,34.4000000954,3.5,3.5999999046,3.5,3.5,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954
1646047773,1834,35,3.4000000954,3.5999999046,3.5,3.5,3.5,3.2999999523,3.5,3.4000000954,3.7999999523,3.5
1646047774,1835,34.7999999523,3.4000000954,3.5,3.5,3.5999999046,3.2999999523,3.2999999523,3.5,3.4000000954,3.7999999523,3.5
1646047775,1836,34.7999999523,3.4000000954,3.5,3.5,3.5999999046,3.2999999523,3.2999999523,3.5,3.4000000954,3.7999999523,3.5
1646047776,1837,34.3999998569,3.4000000954,3.5,3.5,3.5999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.5
1646047777,1838,34.1999998092,3.2999999523,3.4000000954,3.5,3.5999999046,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5999999046,3.5
1646047778,1839,34.2000000477,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.5
1646047779,1840,34.7000002862,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,4.0999999046,3.4000000954,3.4000000954
1646047780,1841,34.7000002862,3.2000000477,3.5,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,4.0999999046,3.4000000954,3.4000000954
1646047781,1842,34.2000002862,3.2000000477,3.5,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1646047782,1843,34.2000002862,3.2000000477,3.5,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1646047783,1844,34.5000002385,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.4000000954
1646047784,1845,34.6000001431,3.5,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.5,3.2999999523,3.5999999046,3.5
1646047785,1846,34.5999996661,3.2999999523,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.5,3.2999999523,3.5999999046,3.5
1646047786,1847,34.3999996184,3.2999999523,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.5
1646047787,1848,34.3999996184,3.2999999523,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.5
1646047788,1849,34.5999996661,3.2999999523,3.5999999046,3.5,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.7999999523,3.5
1646047789,1850,34.2999999523,3.2000000477,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523,3.5,3.4000000954,3.5
