Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102
1645852211,6077,6.9000000954,3.4000000954,3.5
1645852212,6078,6.9000000954,3.4000000954,3.5
1645852213,6079,6.9000000954,3.4000000954,3.5
1645852214,6080,6.8000001908,3.4000000954,3.4000000954
1645852215,6081,7,3.5999999046,3.4000000954
1645852216,6082,7,3.5999999046,3.4000000954
1645852217,6083,7,3.5999999046,3.4000000954
1645852218,6084,7.2000000477,3.7000000477,3.5
1645852219,6085,7.2000000477,3.7000000477,3.5
1645852220,6086,7.2000000477,3.7000000477,3.5
1645852221,6087,7.2000000477,3.7000000477,3.5
1645852222,6088,6.9000000954,3.4000000954,3.5
1645852223,6089,6.9000000954,3.4000000954,3.5
1645852224,6090,6.9000000954,3.4000000954,3.5
1645852225,6091,6.7000000477,3.2999999523,3.4000000954
1645852226,6092,6.7000000477,3.2999999523,3.4000000954
1645852227,6093,6.7000000477,3.2999999523,3.4000000954
1645852228,6094,7,3.5,3.5
1645852229,6095,7,3.5,3.5
1645852230,6096,7,3.5,3.5
1645852231,6097,7,3.4000000954,3.5999999046
1645852232,6098,7,3.4000000954,3.5999999046
1645852233,6099,7,3.4000000954,3.5999999046
1645852234,6100,7,3.4000000954,3.5999999046
1645852235,6101,7,3.4000000954,3.5999999046
1645852236,6102,6.7999999523,3.2999999523,3.5
1645852237,6103,6.7999999523,3.2999999523,3.5
1645852238,6104,7,3.5,3.5
1645852239,6105,7,3.5,3.5
1645852240,6106,7,3.5,3.5
1645852241,6107,7,3.5,3.5
1645852242,6108,7,3.4000000954,3.5999999046
1645852243,6109,7,3.4000000954,3.5999999046
1645852244,6110,6.5,3.2000000477,3.2999999523
1645852245,6111,6.5,3.2000000477,3.2999999523
1645852246,6112,6.5,3.2000000477,3.2999999523
1645852247,6113,6.5,3.2000000477,3.2999999523
1645852248,6114,7.0999999046,3.5999999046,3.5
1645852249,6115,7.0999999046,3.5999999046,3.5
1645852250,6116,7.0999999046,3.5999999046,3.5
1645852251,6117,7,3.4000000954,3.5999999046
1645852252,6118,7,3.4000000954,3.5999999046
1645852253,6119,7,3.4000000954,3.5999999046
1645852254,6120,6.9000000954,3.4000000954,3.5
1645852255,6121,6.9000000954,3.4000000954,3.5
1645852256,6122,6.6000001431,3.2000000477,3.4000000954
1645852257,6123,6.6000001431,3.2000000477,3.4000000954
1645852258,6124,6.6000001431,3.2000000477,3.4000000954
1645852259,6125,6.9000000954,3.4000000954,3.5
1645852260,6126,6.9000000954,3.4000000954,3.5
1645852261,6127,6.8999998569,3.2999999523,3.5999999046
1645852262,6128,6.8999998569,3.2999999523,3.5999999046
1645852263,6129,6.8999998569,3.2999999523,3.5999999046
1645852264,6130,6.8999998569,3.2999999523,3.5999999046
1645852265,6131,7.2999999523,3.7999999523,3.5
1645852266,6132,7.2999999523,3.7999999523,3.5
1645852267,6133,7.2999999523,3.7999999523,3.5
1645852268,6134,6.8999998569,3.5999999046,3.2999999523
1645852269,6135,6.8999998569,3.5999999046,3.2999999523
1645852270,6136,7.0999999046,3.5,3.5999999046
1645852271,6137,7.0999999046,3.5,3.5999999046
1645852272,6138,7.0999999046,3.5,3.5999999046
1645852273,6139,7,3.4000000954,3.5999999046
1645852274,6140,7,3.4000000954,3.5999999046
1645852275,6141,6.8000001908,3.4000000954,3.4000000954
1645852276,6142,6.8000001908,3.4000000954,3.4000000954
1645852277,6143,6.8000001908,3.4000000954,3.4000000954
1645852278,6144,6.8000001908,3.4000000954,3.4000000954
1645852279,6145,6.9000000954,3.5,3.4000000954
1645852280,6146,6.9000000954,3.5,3.4000000954
1645852281,6147,7,3.5,3.5
1645852282,6148,7,3.5,3.5
1645852283,6149,7,3.5,3.5
1645852284,6150,6.9000000954,3.4000000954,3.5
1645852285,6151,6.9000000954,3.4000000954,3.5
1645852286,6152,6.9000000954,3.4000000954,3.5
1645852287,6153,6.9000000954,3.4000000954,3.5
1645852288,6154,6.9000000954,3.4000000954,3.5
1645852289,6155,6.9000000954,3.4000000954,3.5
1645852290,6156,6.9000000954,3.4000000954,3.5
1645852291,6157,6.9000000954,3.4000000954,3.5
1645852292,6158,6.9000000954,3.4000000954,3.5
1645852293,6159,6.7000000477,3.2000000477,3.5
1645852294,6160,6.7999999523,3.2000000477,3.5999999046
1645852295,6161,6.7999999523,3.2000000477,3.5999999046
1645852296,6162,6.7999999523,3.2999999523,3.5
1645852297,6163,6.7999999523,3.2999999523,3.5
1645852298,6164,6.7999999523,3.2999999523,3.5
1645852299,6165,7,3.5999999046,3.4000000954
1645852300,6166,7,3.5999999046,3.4000000954
1645852301,6167,7,3.4000000954,3.5999999046
1645852302,6168,7,3.4000000954,3.5999999046
1645852303,6169,7,3.4000000954,3.5999999046
1645852304,6170,7,3.4000000954,3.5999999046
1645852305,6171,6.7999999523,3.2999999523,3.5
1645852306,6172,6.7999999523,3.2999999523,3.5
1645852307,6173,6.7999999523,3.2999999523,3.5
1645852308,6174,6.7000000477,3.2999999523,3.4000000954
1645852309,6175,6.7000000477,3.2999999523,3.4000000954
1645852310,6176,6.7000000477,3.2999999523,3.4000000954
1645852311,6177,6.9000000954,3.5,3.4000000954
1645852312,6178,6.9000000954,3.5,3.4000000954
1645852313,6179,7,3.5999999046,3.4000000954
1645852314,6180,7.0999999046,3.5999999046,3.5
1645852315,6181,7.0999999046,3.5999999046,3.5
1645852316,6182,7,3.4000000954,3.5999999046
1645852317,6183,7,3.4000000954,3.5999999046
1645852318,6184,7,3.4000000954,3.5999999046
1645852319,6185,6.8000001908,3.4000000954,3.4000000954
1645852320,6186,6.8000001908,3.4000000954,3.4000000954
1645852321,6187,6.9000000954,3.4000000954,3.5
1645852322,6188,6.9000000954,3.4000000954,3.5
1645852323,6189,6.9000000954,3.4000000954,3.5
1645852324,6190,6.9000000954,3.4000000954,3.5
1645852325,6191,7,3.4000000954,3.5999999046
1645852326,6192,7,3.4000000954,3.5999999046
1645852327,6193,7,3.4000000954,3.5999999046
1645852328,6194,6.7999999523,3.2999999523,3.5
1645852329,6195,6.7999999523,3.2999999523,3.5
1645852330,6196,6.7000000477,3.4000000954,3.2999999523
1645852331,6197,6.7000000477,3.4000000954,3.2999999523
1645852332,6198,6.7000000477,3.4000000954,3.2999999523
1645852333,6199,6.7000000477,3.4000000954,3.2999999523
1645852334,6200,6.9000000954,3.4000000954,3.5
1645852335,6201,6.9000000954,3.4000000954,3.5
1645852336,6202,6.9000000954,3.4000000954,3.5
1645852337,6203,6.9000000954,3.4000000954,3.5
1645852338,6204,6.9000000954,3.4000000954,3.5
1645852339,6205,6.7000000477,3.4000000954,3.2999999523
1645852340,6206,6.7000000477,3.4000000954,3.2999999523
1645852341,6207,6.7000000477,3.4000000954,3.2999999523
1645852342,6208,7.2999999523,3.7999999523,3.5
1645852343,6209,7.2999999523,3.7999999523,3.5
1645852344,6210,7.2999999523,3.7999999523,3.5
1645852345,6211,7,3.5,3.5
1645852346,6212,7,3.5,3.5
1645852347,6213,6.7999999523,3.2000000477,3.5999999046
1645852348,6214,6.7999999523,3.2000000477,3.5999999046
1645852349,6215,6.7999999523,3.2000000477,3.5999999046
1645852350,6216,6.8000001908,3.4000000954,3.4000000954
1645852351,6217,6.8000001908,3.4000000954,3.4000000954
1645852352,6218,6.8000001908,3.4000000954,3.4000000954
1645852353,6219,7.2999999523,3.5,3.7999999523
1645852354,6220,7.2999999523,3.5,3.7999999523
1645852355,6221,6.8999998569,3.2999999523,3.5999999046
1645852356,6222,6.8999998569,3.2999999523,3.5999999046
1645852357,6223,6.8999998569,3.2999999523,3.5999999046
1645852358,6224,6.8999998569,3.2999999523,3.5999999046
1645852359,6225,6.9000000954,3.4000000954,3.5
1645852360,6226,6.9000000954,3.4000000954,3.5
1645852361,6227,6.9000000954,3.4000000954,3.5
1645852362,6228,7,3.5,3.5
1645852363,6229,7,3.5,3.5
1645852364,6230,7,3.5,3.5
1645852365,6231,7.0999999046,3.5999999046,3.5
1645852366,6232,7.0999999046,3.5999999046,3.5
1645852367,6233,7.0999999046,3.5999999046,3.5
1645852368,6234,6.7999999523,3.2999999523,3.5
1645852369,6235,6.7999999523,3.2999999523,3.5
1645852370,6236,6.7000000477,3.2999999523,3.4000000954
1645852371,6237,6.7000000477,3.2999999523,3.4000000954
1645852372,6238,6.7000000477,3.2999999523,3.4000000954
1645852373,6239,7,3.4000000954,3.5999999046
1645852374,6240,7,3.4000000954,3.5999999046
1645852375,6241,7,3.4000000954,3.5999999046
1645852376,6242,6.9000000954,3.4000000954,3.5
1645852377,6243,6.9000000954,3.4000000954,3.5
1645852378,6244,6.9000000954,3.4000000954,3.5
1645852379,6245,7,3.4000000954,3.5999999046
1645852380,6246,7,3.4000000954,3.5999999046
1645852381,6247,7,3.4000000954,3.5999999046
1645852382,6248,6.9000000954,3.4000000954,3.5
1645852383,6249,6.9000000954,3.4000000954,3.5
1645852384,6250,6.9000000954,3.4000000954,3.5
1645852385,6251,7.5999999046,3.5,4.0999999046
1645852386,6252,7.5999999046,3.5,4.0999999046
1645852387,6253,7.5999999046,3.5,4.0999999046
1645852388,6254,7,3.4000000954,3.5999999046
1645852389,6255,7,3.4000000954,3.5999999046
1645852390,6256,7,3.4000000954,3.5999999046
1645852391,6257,6.8999998569,3.2999999523,3.5999999046
1645852392,6258,6.8999998569,3.2999999523,3.5999999046
1645852393,6259,6.8999998569,3.2999999523,3.5999999046
1645852394,6260,7.5,4,3.5
1645852395,6261,7.5,4,3.5
1645852396,6262,6.9000000954,3.4000000954,3.5
1645852397,6263,6.9000000954,3.4000000954,3.5
1645852398,6264,6.9000000954,3.4000000954,3.5
1645852399,6265,6.7999999523,3.2999999523,3.5
1645852400,6266,6.7999999523,3.2999999523,3.5
1645852401,6267,6.7999999523,3.2999999523,3.5
1645852402,6268,6.7000000477,3.4000000954,3.2999999523
1645852403,6269,6.7000000477,3.4000000954,3.2999999523
1645852404,6270,6.7000000477,3.4000000954,3.2999999523
1645852405,6271,7,3.5,3.5
1645852406,6272,7,3.5,3.5
1645852407,6273,7,3.5,3.5
1645852408,6274,7.0999999046,3.5999999046,3.5
1645852409,6275,7.0999999046,3.5999999046,3.5
1645852410,6276,7.0999999046,3.5999999046,3.5
1645852411,6277,6.5,3.2999999523,3.2000000477
1645852412,6278,6.5,3.2999999523,3.2000000477
1645852413,6279,6.7000000477,3.5,3.2000000477
1645852414,6280,6.7000000477,3.5,3.2000000477
1645852415,6281,6.7000000477,3.5,3.2000000477
1645852416,6282,7.0999999046,3.5999999046,3.5
1645852417,6283,7.0999999046,3.5999999046,3.5
1645852418,6284,7.0999999046,3.5999999046,3.5
1645852419,6285,6.9000000954,3.4000000954,3.5
1645852420,6286,6.9000000954,3.4000000954,3.5
1645852421,6287,6.9000000954,3.4000000954,3.5
1645852422,6288,6.5,3.2999999523,3.2000000477
1645852423,6289,6.5,3.2999999523,3.2000000477
1645852424,6290,6.5,3.2999999523,3.2000000477
1645852425,6291,7.3000001908,3.9000000954,3.4000000954
1645852426,6292,7.3000001908,3.9000000954,3.4000000954
1645852427,6293,7.3000001908,3.9000000954,3.4000000954
1645852428,6294,6.7999999523,3.2999999523,3.5
1645852429,6295,6.7999999523,3.2999999523,3.5
1645852430,6296,6.7999999523,3.2999999523,3.5
1645852431,6297,6.9000000954,3.4000000954,3.5
1645852432,6298,6.9000000954,3.4000000954,3.5
1645852433,6299,6.9000000954,3.4000000954,3.5
1645852434,6300,6.8000001908,3.4000000954,3.4000000954
1645852435,6301,6.8000001908,3.4000000954,3.4000000954
1645852436,6302,6.9000000954,3.5,3.4000000954
1645852437,6303,6.9000000954,3.5,3.4000000954
1645852438,6304,7.0999999046,3.5999999046,3.5
1645852439,6305,7.0999999046,3.5999999046,3.5
1645852440,6306,7.0999999046,3.5999999046,3.5
1645852441,6307,7.0999999046,3.5999999046,3.5
1645852442,6308,6.8999998569,3.2999999523,3.5999999046
1645852443,6309,6.8999998569,3.2999999523,3.5999999046
1645852444,6310,6.8999998569,3.2999999523,3.5999999046
1645852445,6311,6.9000000954,3.5,3.4000000954
1645852446,6312,6.9000000954,3.5,3.4000000954
1645852447,6313,6.9000000954,3.5,3.4000000954
1645852448,6314,7,3.5,3.5
1645852449,6315,7,3.5,3.5
1645852450,6316,7,3.4000000954,3.5999999046
1645852451,6317,7,3.4000000954,3.5999999046
1645852452,6318,7,3.4000000954,3.5999999046
1645852453,6319,6.7999999523,3.2999999523,3.5
1645852454,6320,6.7999999523,3.2999999523,3.5
1645852455,6321,6.7999999523,3.2999999523,3.5
1645852456,6322,7,3.5,3.5
1645852457,6323,7,3.5,3.5
1645852458,6324,7,3.5,3.5
1645852459,6325,6.9000000954,3.4000000954,3.5
1645852460,6326,6.9000000954,3.4000000954,3.5
1645852461,6327,6.9000000954,3.4000000954,3.5
1645852462,6328,7,3.5,3.5
1645852463,6329,7,3.5,3.5
1645852464,6330,6.9000000954,3.4000000954,3.5
1645852465,6331,6.9000000954,3.4000000954,3.5
1645852466,6332,6.9000000954,3.4000000954,3.5
1645852467,6333,6.9000000954,3.4000000954,3.5
1645852468,6334,7,3.5,3.5
1645852469,6335,7,3.5,3.5
1645852470,6336,7,3.5,3.5
1645852471,6337,6.7999999523,3.2999999523,3.5
1645852472,6338,6.7999999523,3.2999999523,3.5
1645852473,6339,6.7999999523,3.2999999523,3.5
1645852474,6340,6.9000000954,3.4000000954,3.5
1645852475,6341,6.9000000954,3.4000000954,3.5
1645852476,6342,6.9000000954,3.4000000954,3.5
1645852477,6343,6.9000000954,3.4000000954,3.5
1645852478,6344,6.9000000954,3.4000000954,3.5
1645852479,6345,7.4000000954,3.5,3.9000000954
1645852480,6346,7.4000000954,3.5,3.9000000954
1645852481,6347,7.4000000954,3.5,3.9000000954
1645852482,6348,6.7999999523,3.2999999523,3.5
1645852483,6349,6.7999999523,3.2999999523,3.5
1645852484,6350,6.7999999523,3.2999999523,3.5
1645852485,6351,6.7999999523,3.2999999523,3.5
1645852486,6352,6.7999999523,3.2999999523,3.5
1645852487,6353,6.8000001908,3.4000000954,3.4000000954
1645852488,6354,6.8000001908,3.4000000954,3.4000000954
1645852489,6355,6.8000001908,3.4000000954,3.4000000954
1645852490,6356,6.8000001908,3.4000000954,3.4000000954
1645852491,6357,7,3.5,3.5
1645852492,6358,7,3.5,3.5
1645852493,6359,7,3.5,3.5
1645852494,6360,6.7999999523,3.2999999523,3.5
1645852495,6361,6.7999999523,3.2999999523,3.5
1645852496,6362,6.7999999523,3.2999999523,3.5
1645852497,6363,6.7000000477,3.2999999523,3.4000000954
1645852498,6364,6.8000001908,3.4000000954,3.4000000954
1645852499,6365,6.8000001908,3.4000000954,3.4000000954
1645852500,6366,6.8000001908,3.4000000954,3.4000000954
1645852501,6367,6.8000001908,3.4000000954,3.4000000954
1645852502,6368,7.0999999046,3.5,3.5999999046
1645852503,6369,7.0999999046,3.5,3.5999999046
1645852504,6370,7.0999999046,3.5,3.5999999046
1645852505,6371,7.4000000954,3.9000000954,3.5
1645852506,6372,7.4000000954,3.9000000954,3.5
1645852507,6373,6.9000000954,3.4000000954,3.5
1645852508,6374,6.9000000954,3.4000000954,3.5
1645852509,6375,6.9000000954,3.4000000954,3.5
1645852510,6376,6.9000000954,3.4000000954,3.5
1645852511,6377,7,3.5,3.5
1645852512,6378,7,3.5,3.5
1645852513,6379,6.8999998569,3.2999999523,3.5999999046
1645852514,6380,6.8999998569,3.2999999523,3.5999999046
1645852515,6381,6.8999998569,3.2999999523,3.5999999046
1645852516,6382,6.8999998569,3.2999999523,3.5999999046
1645852517,6383,6.7000000477,3.2000000477,3.5
1645852518,6384,6.7000000477,3.2000000477,3.5
1645852519,6385,6.9000000954,3.4000000954,3.5
1645852520,6386,6.7000000477,3.4000000954,3.2999999523
1645852521,6387,7,3.5,3.5
1645852522,6388,7,3.5,3.5
1645852523,6389,7,3.5,3.5
1645852524,6390,7,3.5,3.5
1645852525,6391,7,3.5,3.5
1645852526,6392,7,3.5,3.5
1645852527,6393,7,3.5,3.5
1645852528,6394,6.5999999046,3.2999999523,3.2999999523
1645852529,6395,6.5999999046,3.2999999523,3.2999999523
1645852530,6396,6.5999999046,3.2999999523,3.2999999523
1645852531,6397,6.7000000477,3.2999999523,3.4000000954
1645852532,6398,6.7000000477,3.2999999523,3.4000000954
1645852533,6399,6.7000000477,3.2999999523,3.4000000954
1645852534,6400,6.9000000954,3.4000000954,3.5
1645852535,6401,6.9000000954,3.4000000954,3.5
1645852536,6402,6.7000000477,3.2000000477,3.5
1645852537,6403,6.7000000477,3.2000000477,3.5
1645852538,6404,6.7000000477,3.2000000477,3.5
1645852539,6405,6.9000000954,3.4000000954,3.5
1645852540,6406,6.9000000954,3.4000000954,3.5
1645852541,6407,6.9000000954,3.4000000954,3.5
1645852542,6408,7.2999999523,3.5,3.7999999523
1645852543,6409,7.2999999523,3.5,3.7999999523
1645852544,6410,7.2999999523,3.5,3.7999999523
1645852545,6411,7,3.4000000954,3.5999999046
1645852546,6412,7,3.4000000954,3.5999999046
1645852547,6413,7,3.4000000954,3.5999999046
1645852548,6414,6.8000001908,3.4000000954,3.4000000954
1645852549,6415,6.8000001908,3.4000000954,3.4000000954
1645852550,6416,6.8000001908,3.4000000954,3.4000000954
1645852551,6417,7,3.5999999046,3.4000000954
1645852552,6418,7,3.5999999046,3.4000000954
1645852553,6419,7,3.5999999046,3.4000000954
1645852554,6420,6.9000000954,3.4000000954,3.5
1645852555,6421,6.9000000954,3.4000000954,3.5
1645852556,6422,6.9000000954,3.4000000954,3.5
1645852557,6423,6.7999999523,3.2999999523,3.5
1645852558,6424,6.7999999523,3.2999999523,3.5
1645852559,6425,6.7000000477,3.4000000954,3.2999999523
1645852560,6426,6.7000000477,3.4000000954,3.2999999523
1645852561,6427,6.7000000477,3.4000000954,3.2999999523
1645852562,6428,6.9000000954,3.4000000954,3.5
1645852563,6429,6.9000000954,3.4000000954,3.5
1645852564,6430,6.9000000954,3.4000000954,3.5
1645852565,6431,6.9000000954,3.4000000954,3.5
1645852566,6432,6.9000000954,3.4000000954,3.5
1645852567,6433,6.9000000954,3.4000000954,3.5
1645852568,6434,6.9000000954,3.4000000954,3.5
1645852569,6435,6.9000000954,3.4000000954,3.5
1645852570,6436,6.9000000954,3.4000000954,3.5
1645852571,6437,6.7000000477,3.4000000954,3.2999999523
1645852572,6438,6.7000000477,3.4000000954,3.2999999523
1645852573,6439,6.7000000477,3.4000000954,3.2999999523
1645852574,6440,7.1999998092,3.5999999046,3.5999999046
1645852575,6441,7.1999998092,3.5999999046,3.5999999046
1645852576,6442,6.8999998569,3.2999999523,3.5999999046
1645852577,6443,6.8999998569,3.2999999523,3.5999999046
1645852578,6444,6.8999998569,3.2999999523,3.5999999046
1645852579,6445,7,3.4000000954,3.5999999046
1645852580,6446,6.7000000477,3.4000000954,3.2999999523
1645852581,6447,7,3.5,3.5
1645852582,6448,7,3.5,3.5
1645852583,6449,7,3.5,3.5
1645852584,6450,7,3.5,3.5
1645852585,6451,6.9000000954,3.4000000954,3.5
1645852586,6452,6.9000000954,3.4000000954,3.5
1645852587,6453,6.9000000954,3.4000000954,3.5
1645852588,6454,7.2999999523,3.7999999523,3.5
1645852589,6455,7.2999999523,3.7999999523,3.5
1645852590,6456,6.8000001908,3.4000000954,3.4000000954
1645852591,6457,6.8000001908,3.4000000954,3.4000000954
1645852592,6458,6.8000001908,3.4000000954,3.4000000954
1645852593,6459,6.8000001908,3.4000000954,3.4000000954
1645852594,6460,6.9000000954,3.5,3.4000000954
1645852595,6461,6.9000000954,3.5,3.4000000954
1645852596,6462,6.9000000954,3.5,3.4000000954
1645852597,6463,7,3.5,3.5
1645852598,6464,7,3.5,3.5
1645852599,6465,6.8999998569,3.2999999523,3.5999999046
1645852600,6466,6.8999998569,3.2999999523,3.5999999046
1645852601,6467,6.8999998569,3.2999999523,3.5999999046
1645852602,6468,6.8000001908,3.4000000954,3.4000000954
1645852603,6469,6.8000001908,3.4000000954,3.4000000954
1645852604,6470,7.2999999523,3.5,3.7999999523
1645852605,6471,7.2999999523,3.5,3.7999999523
1645852606,6472,7.2999999523,3.5,3.7999999523
1645852607,6473,7.2999999523,3.5,3.7999999523
1645852608,6474,7,3.4000000954,3.5999999046
1645852609,6475,7,3.4000000954,3.5999999046
1645852610,6476,7,3.4000000954,3.5999999046
1645852611,6477,6.7999999523,3.2000000477,3.5999999046
1645852612,6478,6.7999999523,3.2000000477,3.5999999046
1645852613,6479,6.7999999523,3.2000000477,3.5999999046
1645852614,6480,6.7999999523,3.5,3.2999999523
1645852615,6481,6.7999999523,3.5,3.2999999523
1645852616,6482,6.7999999523,3.5,3.2999999523
1645852617,6483,7,3.5,3.5
1645852618,6484,7,3.5,3.5
1645852619,6485,7,3.5,3.5
1645852620,6486,6.9000000954,3.4000000954,3.5
1645852621,6487,6.9000000954,3.4000000954,3.5
1645852622,6488,6.6000001431,3.2000000477,3.4000000954
1645852623,6489,6.6000001431,3.2000000477,3.4000000954
1645852624,6490,6.6000001431,3.2000000477,3.4000000954
1645852625,6491,6.7999999523,3.5,3.2999999523
1645852626,6492,6.7999999523,3.5,3.2999999523
1645852627,6493,6.7999999523,3.5,3.2999999523
1645852628,6494,6.9000000954,3.4000000954,3.5
1645852629,6495,6.9000000954,3.4000000954,3.5
1645852630,6496,6.9000000954,3.4000000954,3.5
1645852631,6497,6.9000000954,3.4000000954,3.5
1645852632,6498,6.9000000954,3.4000000954,3.5
1645852633,6499,6.9000000954,3.4000000954,3.5
1645852634,6500,6.7000000477,3.2999999523,3.4000000954
1645852635,6501,6.7000000477,3.2999999523,3.4000000954
1645852636,6502,6.9000000954,3.5,3.4000000954
1645852637,6503,6.9000000954,3.5,3.4000000954
1645852638,6504,6.9000000954,3.5,3.4000000954
1645852639,6505,6.9000000954,3.5,3.4000000954
1645852640,6506,6.7000000477,3.2000000477,3.5
1645852641,6507,6.7000000477,3.2000000477,3.5
1645852642,6508,6.7999999523,3.2999999523,3.5
1645852643,6509,6.8999998569,3.2999999523,3.5999999046
1645852644,6510,6.8999998569,3.2999999523,3.5999999046
1645852645,6511,6.7999999523,3.5,3.2999999523
1645852646,6512,6.7999999523,3.5,3.2999999523
1645852647,6513,6.7999999523,3.5,3.2999999523
1645852648,6514,6.9000000954,3.4000000954,3.5
1645852649,6515,6.9000000954,3.4000000954,3.5
1645852650,6516,6.8999998569,3.2999999523,3.5999999046
1645852651,6517,6.8999998569,3.2999999523,3.5999999046
1645852652,6518,6.8999998569,3.2999999523,3.5999999046
1645852653,6519,6.8999998569,3.2999999523,3.5999999046
1645852654,6520,6.7000000477,3.4000000954,3.2999999523
1645852655,6521,6.7000000477,3.4000000954,3.2999999523
1645852656,6522,7,3.5,3.5
1645852657,6523,7,3.5,3.5
1645852658,6524,7,3.5,3.5
1645852659,6525,6.9000000954,3.4000000954,3.5
1645852660,6526,6.9000000954,3.4000000954,3.5
1645852661,6527,6.9000000954,3.4000000954,3.5
1645852662,6528,6.9000000954,3.4000000954,3.5
1645852663,6529,7,3.4000000954,3.5999999046
1645852664,6530,7,3.4000000954,3.5999999046
1645852665,6531,6.5,3.2000000477,3.2999999523
1645852666,6532,6.5,3.2000000477,3.2999999523
1645852667,6533,7.2000000477,3.5,3.7000000477
1645852668,6534,7.2000000477,3.5,3.7000000477
1645852669,6535,7.2000000477,3.5,3.7000000477
1645852670,6536,7.2000000477,3.5,3.7000000477
1645852671,6537,7.2000000477,3.7000000477,3.5
1645852672,6538,7.2000000477,3.7000000477,3.5
1645852673,6539,6.7000000477,3.2000000477,3.5
1645852674,6540,6.7000000477,3.2000000477,3.5
1645852675,6541,6.7000000477,3.2000000477,3.5
1645852676,6542,6.7000000477,3.2000000477,3.5
1645852677,6543,7,3.5999999046,3.4000000954
1645852678,6544,7,3.5999999046,3.4000000954
1645852679,6545,7,3.5999999046,3.4000000954
1645852680,6546,7,3.5,3.5
1645852681,6547,7,3.5,3.5
1645852682,6548,6.9000000954,3.4000000954,3.5
1645852683,6549,6.9000000954,3.4000000954,3.5
1645852684,6550,6.9000000954,3.4000000954,3.5
1645852685,6551,6.8000001908,3.4000000954,3.4000000954
1645852686,6552,6.8000001908,3.4000000954,3.4000000954
1645852687,6553,6.8000001908,3.4000000954,3.4000000954
1645852688,6554,6.9000000954,3.5,3.4000000954
1645852689,6555,6.9000000954,3.5,3.4000000954
1645852690,6556,7.1999998092,3.5999999046,3.5999999046
1645852691,6557,7.1999998092,3.5999999046,3.5999999046
1645852692,6558,7.1999998092,3.5999999046,3.5999999046
1645852693,6559,7.1999998092,3.5999999046,3.5999999046
1645852694,6560,7,3.4000000954,3.5999999046
1645852695,6561,7,3.4000000954,3.5999999046
1645852696,6562,6.4000000954,3.2000000477,3.2000000477
1645852697,6563,6.4000000954,3.2000000477,3.2000000477
1645852698,6564,6.4000000954,3.2000000477,3.2000000477
1645852699,6565,6.8000001908,3.4000000954,3.4000000954
1645852700,6566,6.8000001908,3.4000000954,3.4000000954
1645852701,6567,6.8000001908,3.4000000954,3.4000000954
1645852702,6568,6.7000000477,3.2999999523,3.4000000954
1645852703,6569,6.8999998569,3.2999999523,3.5999999046
1645852704,6570,6.8999998569,3.2999999523,3.5999999046
1645852705,6571,6.7000000477,3.2999999523,3.4000000954
1645852706,6572,6.7000000477,3.2999999523,3.4000000954
1645852707,6573,6.7000000477,3.2999999523,3.4000000954
1645852708,6574,7,3.4000000954,3.5999999046
1645852709,6575,7,3.4000000954,3.5999999046
1645852710,6576,7,3.4000000954,3.5999999046
1645852711,6577,7,3.5,3.5
1645852712,6578,7,3.5,3.5
1645852713,6579,7,3.5,3.5
1645852714,6580,6.9000000954,3.4000000954,3.5
1645852715,6581,6.9000000954,3.4000000954,3.5
1645852716,6582,6.9000000954,3.4000000954,3.5
1645852717,6583,6.8000001908,3.4000000954,3.4000000954
1645852718,6584,6.8000001908,3.4000000954,3.4000000954
1645852719,6585,6.7999999523,3.5,3.2999999523
1645852720,6586,6.7999999523,3.5,3.2999999523
1645852721,6587,6.7999999523,3.5,3.2999999523
1645852722,6588,7.0999999046,3.5,3.5999999046
1645852723,6589,7.0999999046,3.5,3.5999999046
1645852724,6590,7.0999999046,3.5,3.5999999046
1645852725,6591,6.8999998569,3.2999999523,3.5999999046
1645852726,6592,6.8999998569,3.2999999523,3.5999999046
1645852727,6593,6.8999998569,3.2999999523,3.5999999046
1645852728,6594,6.5999999046,3.2999999523,3.2999999523
1645852729,6595,6.5999999046,3.2999999523,3.2999999523
1645852730,6596,6.5999999046,3.2999999523,3.2999999523
1645852731,6597,7,3.5,3.5
1645852732,6598,7,3.5,3.5
1645852733,6599,7,3.5,3.5
1645852734,6600,6.8999998569,3.2999999523,3.5999999046
1645852735,6601,6.8999998569,3.2999999523,3.5999999046
1645852736,6602,6.8999998569,3.2999999523,3.5999999046
1645852737,6603,7,3.5,3.5
1645852738,6604,7,3.5,3.5
1645852739,6605,6.8000001908,3.4000000954,3.4000000954
1645852740,6606,6.8000001908,3.4000000954,3.4000000954
1645852741,6607,6.8000001908,3.4000000954,3.4000000954
1645852742,6608,6.9000000954,3.4000000954,3.5
1645852743,6609,6.9000000954,3.4000000954,3.5
1645852744,6610,6.9000000954,3.4000000954,3.5
1645852745,6611,6.8999998569,3.2999999523,3.5999999046
1645852746,6612,6.8999998569,3.2999999523,3.5999999046
1645852747,6613,6.8999998569,3.2999999523,3.5999999046
1645852748,6614,6.7999999523,3.2999999523,3.5
1645852749,6615,6.7999999523,3.2999999523,3.5
1645852750,6616,6.7999999523,3.2999999523,3.5
1645852751,6617,6.9000000954,3.5,3.4000000954
1645852752,6618,6.9000000954,3.5,3.4000000954
1645852753,6619,6.9000000954,3.5,3.4000000954
