Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
frequency,ID0000066,2892.000.000,192.168.5.101,1645855565,1645855761,1645856460,1645856461,1645856461,1645856461,1645856466,196,700,5
stage_in_remote_local_2,1,2829.000.000,192.168.5.10,1645846157,1645846159,1645846161,1645846162,1645846162,1645846162,1645846167,2,3,5
mutation_overlap,ID0000061,2893.000.000,192.168.5.101,1645855570,1645855761,1645855884,1645855885,1645855885,1645855885,1645855890,191,124,5
individuals,ID0000049,2844.000.000,192.168.5.102,1645846183,1645847053,1645847969,1645847971,1645847971,1645847971,1645847976,870,918,5
stage_out_local_local_2,0,2898.000.000,192.168.5.10,1645856622,1645856622,1645856626,1645856627,1645856627,1645856627,1645856632,0,5,5
individuals,ID0000028,2873.000.000,192.168.5.102,1645846214,1645849902,1645850831,1645850835,1645850835,1645850835,1645850840,3688,933,5
individuals,ID0000013,2866.000.000,192.168.5.101,1645846209,1645849060,1645849735,1645849739,1645849739,1645849740,1645849744,2851,679,5
stage_in_remote_local_1,0,2822.000.000,192.168.5.10,1645846152,1645846154,1645846157,1645846157,1645846157,1645846158,1645846162,2,3,5
sifting,ID0000052,2881.000.000,192.168.5.102,1645846224,1645850824,1645850825,1645850825,1645850825,1645850826,1645850830,4600,1,5
individuals,ID0000034,2835.000.000,192.168.5.101,1645846172,1645846179,1645846830,1645846830,1645846830,1645846830,1645846835,7,651,5
individuals,ID0000036,2837.000.000,192.168.5.101,1645846177,1645846202,1645846858,1645846860,1645846860,1645846861,1645846865,25,658,5
individuals,ID0000040,2856.000.000,192.168.5.101,1645846198,1645848228,1645848903,1645848908,1645848908,1645848908,1645848913,2030,680,5
individuals,ID0000023,2876.000.000,192.168.5.101,1645846219,1645850317,1645850989,1645850990,1645850990,1645850991,1645850995,4098,673,5
frequency,ID0000060,2883.000.000,192.168.5.102,1645855559,1645855561,1645856369,1645856371,1645856371,1645856372,1645856376,2,810,5
individuals,ID0000031,2839.000.000,192.168.5.101,1645846177,1645846834,1645847514,1645847516,1645847516,1645847516,1645847521,657,682,5
individuals,ID0000029,2874.000.000,192.168.5.102,1645846214,1645849903,1645850822,1645850825,1645850825,1645850826,1645850830,3689,922,5
individuals,ID0000016,2861.000.000,192.168.5.101,1645846203,1645848938,1645849600,1645849604,1645849604,1645849604,1645849609,2735,666,5
individuals_merge,ID0000051,2882.000.000,192.168.5.101,1645851360,1645851363,1645855548,1645855549,1645855549,1645855549,1645855554,3,4186,5
individuals,ID0000024,2877.000.000,192.168.5.101,1645846219,1645850440,1645851116,1645851120,1645851120,1645851120,1645851125,4221,680,5
stage_out_local_local_2,1,2897.000.000,192.168.5.10,1645856526,1645856526,1645856530,1645856531,1645856531,1645856531,1645856536,0,5,5
individuals,ID0000005,2843.000.000,192.168.5.102,1645846183,1645847052,1645847975,1645847976,1645847976,1645847976,1645847981,869,924,5
individuals,ID0000045,2849.000.000,192.168.5.101,1645846188,1645847620,1645848309,1645848311,1645848311,1645848311,1645848316,1432,691,5
individuals,ID0000047,2853.000.000,192.168.5.102,1645846193,1645848043,1645848964,1645848968,1645848968,1645848968,1645848973,1850,925,5
individuals,ID0000022,2875.000.000,192.168.5.101,1645846214,1645849927,1645850595,1645850595,1645850595,1645850596,1645850600,3713,668,5
individuals,ID0000035,2836.000.000,192.168.5.101,1645846177,1645846202,1645846869,1645846870,1645846870,1645846870,1645846875,25,668,5
individuals,ID0000027,2872.000.000,192.168.5.102,1645846214,1645849902,1645850823,1645850825,1645850825,1645850826,1645850830,3688,923,5
mutation_overlap,ID0000053,2885.000.000,192.168.5.102,1645855559,1645855581,1645855708,1645855710,1645855710,1645855711,1645855715,22,129,5
individuals,ID0000002,2850.000.000,192.168.5.101,1645846188,1645847620,1645848302,1645848306,1645848306,1645848306,1645848311,1432,686,5
individuals,ID0000050,2870.000.000,192.168.5.101,1645846209,1645849742,1645850422,1645850425,1645850425,1645850425,1645850430,3533,683,5
individuals,ID0000011,2864.000.000,192.168.5.102,1645846204,1645848971,1645849886,1645849889,1645849889,1645849890,1645849894,2767,918,5
individuals,ID0000041,2857.000.000,192.168.5.101,1645846198,1645848307,1645848997,1645848998,1645848998,1645848998,1645849003,2109,691,5
individuals,ID0000007,2846.000.000,192.168.5.102,1645846188,1645847068,1645847986,1645847986,1645847986,1645847987,1645847991,880,918,5
mutation_overlap,ID0000057,2895.000.000,192.168.5.101,1645855570,1645855941,1645856140,1645856140,1645856140,1645856140,1645856145,371,199,5
individuals,ID0000026,2871.000.000,192.168.5.102,1645846214,1645849837,1645850718,1645850720,1645850720,1645850720,1645850725,3623,883,5
individuals,ID0000025,2878.000.000,192.168.5.101,1645846219,1645850440,1645851122,1645851125,1645851125,1645851125,1645851130,4221,685,5
mutation_overlap,ID0000055,2888.000.000,192.168.5.101,1645855565,1645855581,1645855707,1645855710,1645855710,1645855711,1645855715,16,129,5
frequency,ID0000064,2890.000.000,192.168.5.101,1645855565,1645855581,1645856301,1645856301,1645856301,1645856301,1645856306,16,720,5
stage_in_local_local_0,1,2827.000.000,192.168.5.10,1645846157,1645846157,1645846160,1645846162,1645846162,1645846162,1645846167,0,5,5
individuals,ID0000015,2860.000.000,192.168.5.102,1645846198,1645848869,1645849774,1645849779,1645849779,1645849779,1645849784,2671,910,5
stage_in_local_local_2,0,2825.000.000,192.168.5.10,1645846152,1645846154,1645846159,1645846162,1645846162,1645846162,1645846167,2,8,5
