Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107,192.168.5.108,192.168.5.109,192.168.5.110,192.168.5.111,192.168.5.112
1645766119,37,41.9000000954,3.2999999523,3.5,3.7999999523,3.5,3.4000000954,3.5,3.5,4,3.5,3.2999999523,3.2000000477,3.4000000954
1645766120,38,41.5000002385,3.2999999523,3.5,3.7999999523,3.5,3.4000000954,3.5,3.5,3.5,3.4000000954,3.5,3.2000000477,3.4000000954
1645766121,39,40.9000003339,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.2999999523,3.5,3.5,3.4000000954,3.5,3.2000000477,3.4000000954
1645766122,40,40.4000003339,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.4000000954
1645766123,41,40.4000003339,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.4000000954
1645766124,42,42.0000004769,3.7999999523,4.8000001907,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.4000000954
1645766125,43,42.0000004769,3.7999999523,4.8000001907,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.4000000954
1645766126,44,42.4000003338,3.7999999523,4.8000001907,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.2000000477,3.5
1645766127,45,43.100000143,4.3000001907,4.5999999046,3.2999999523,3.5,3.5,3.5,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.2000000477,3.5
1645766128,46,43.2000000476,4.3000001907,4.5999999046,3.2999999523,3.5,3.5,3.5,3.5,3.4000000954,3.5,3.5,3.2999999523,3.2999999523
1645766129,47,43.2000000476,4.3000001907,4.5999999046,3.2999999523,3.5,3.5,3.5,3.5,3.4000000954,3.5,3.5,3.2999999523,3.2999999523
1645766130,48,43.7000000476,4.0999999046,5.3000001907,3.4000000954,3.5999999046,3.5,3.5,3.2999999523,3.4000000954,3.5,3.5,3.2999999523,3.2999999523
1645766131,49,44.600000143,5,5.3000001907,3.4000000954,3.5999999046,3.5,3.5,3.2999999523,3.4000000954,3.5,3.5,3.2999999523,3.2999999523
1645766132,50,44.6000001431,5,5.5999999046,3.2999999523,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.4000000954
1645766133,51,44.6000001431,5,5.5999999046,3.2999999523,3.5,3.2999999523,3.4000000954,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.4000000954
1645766134,52,43.8000004292,4.4000000954,5.3000001907,3.2999999523,3.5,3.2999999523,3.4000000954,3.5,3.2999999523,3.5,3.4000000954,3.2000000477,3.7000000477
1645766135,53,43.7000002861,4.4000000954,5.3000001907,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,3.2999999523,3.5,3.4000000954,3.2000000477,3.7000000477
1645766136,54,43.7000002861,4.4000000954,5.3000001907,3.2999999523,3.2999999523,3.2999999523,3.5,3.5,3.2999999523,3.5,3.4000000954,3.2000000477,3.7000000477
1645766137,55,43.4999999999,4.4000000954,5.3000001907,3.2999999523,3.2999999523,3.2999999523,3.5,3.5999999046,3.2000000477,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1645766138,56,44.9000000953,4.3000001907,6,3.7999999523,3.5,3.5,3.4000000954,3.5999999046,3.2000000477,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1645766139,57,44.9000000953,4.3000001907,6,3.7999999523,3.5,3.5,3.4000000954,3.5999999046,3.2000000477,3.5999999046,3.2999999523,3.4000000954,3.2999999523
1645766140,58,44.4000003339,4.5,6,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1645766141,59,44.4000003339,4.5,6,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.4000000954,3.2999999523
1645766142,60,44.5999999046,4.5,6,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.5,3.7000000477,3.2999999523
1645766143,61,44.2999999524,4.6999998093,4.4000000954,3.2999999523,3.5999999046,4.4000000954,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.5,3.7000000477,3.2999999523
1645766144,62,44.2999999524,4.6999998093,4.4000000954,3.2999999523,3.5999999046,4.4000000954,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.5,3.7000000477,3.2999999523
1645766145,63,44.2999999524,4.6999998093,4.4000000954,3.2999999523,3.5999999046,4.4000000954,3.4000000954,3.2999999523,3.2999999523,3.4000000954,3.5,3.7000000477,3.2999999523
1645766146,64,45.1999998093,4.6999998093,4.4000000954,3.2999999523,3.5999999046,4.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,3.2999999523,4.4000000954,3.2999999523
1645766147,65,48.1999995708,4.5999999046,6.9000000954,3.2999999523,3.7999999523,4.6999998093,3.5,3.5999999046,3.2999999523,3.5,3.2999999523,4.4000000954,3.2999999523
